nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_gru_001,46.017699115044245,45.2936507936508,46.98795180722892,33.33333333333333,39.0,45.45454545454545,59.63302752293578,51.587301587301596,-17.21975800689312
model_gru_002,57.9646017699115,57.95719349090411,59.82142857142857,57.26495726495726,58.515283842794766,56.14035087719298,58.71559633027523,57.399103139013455,10.601886958376735
model_gru_003,54.86725663716814,54.26190476190476,59.036144578313255,41.88034188034188,49.0,52.44755244755245,68.80733944954129,59.523809523809526,-0.14792298027372228
model_gru_004,52.654867256637175,52.653940283896226,54.54545454545454,51.28205128205128,52.863436123348016,50.86206896551724,54.12844036697248,52.44444444444445,28.315154889479484
model_gru_005,50.0,49.88126778530076,52.04081632653062,43.58974358974359,47.44186046511628,48.4375,56.88073394495413,52.320675105485236,12.000537891251337
model_gru_006,49.11504424778761,48.37825491091823,51.21951219512195,35.8974358974359,42.211055276381906,47.91666666666667,63.30275229357798,54.54545454545454,9.096131373275739
model_gru_007,50.0,49.920580449063635,52.0,44.44444444444444,47.926267281105986,48.41269841269841,55.96330275229357,51.91489361702127,-5.306223472689567
model_gru_008,46.46017699115044,44.98561570804917,47.22222222222222,29.059829059829063,35.978835978835974,46.103896103896105,65.13761467889908,53.99239543726235,-4.544817351158258
model_gru_009,53.98230088495575,53.85219508364093,55.371900826446286,57.26495726495726,56.30252100840336,52.38095238095239,50.45871559633027,51.4018691588785,18.414584604257357
model_gru_010,52.654867256637175,52.646523195018304,54.71698113207547,49.572649572649574,52.01793721973094,50.83333333333333,55.96330275229357,53.275109170305676,-7.502402568880825
model_gru_011,51.76991150442478,51.07156335034858,52.94117647058824,61.53846153846154,56.916996047430835,50.0,41.284403669724774,45.22613065326633,18.097869322276892
model_gru_012,41.150442477876105,39.34416305115528,38.57142857142858,23.076923076923077,28.87700534759358,42.30769230769231,60.550458715596335,49.81132075471698,-38.96040562496455
model_gru_013,46.902654867256636,46.63518299881936,48.8,52.13675213675214,50.413223140495866,44.554455445544555,41.284403669724774,42.857142857142854,-38.748522416113914
model_gru_014,52.654867256637175,51.49144450462377,56.75675675675676,35.8974358974359,43.97905759162304,50.6578947368421,70.64220183486239,59.00383141762452,-10.761211659497247
model_gru_015,52.654867256637175,52.609402865149825,54.310344827586206,53.84615384615385,54.077253218884124,50.90909090909091,51.37614678899083,51.141552511415526,1.2803178354174178
model_gru_016,46.017699115044245,45.97962382445141,47.57281553398058,41.88034188034188,44.54545454545455,44.71544715447154,50.45871559633027,47.41379310344828,-23.715085418200964
model_gru_017,44.690265486725664,42.19002598890867,43.54838709677419,23.076923076923077,30.16759776536313,45.1219512195122,67.88990825688074,54.21245421245421,-34.530710395535024
model_gru_018,56.63716814159292,56.623580101840965,58.4070796460177,56.41025641025641,57.391304347826086,54.86725663716814,56.88073394495413,55.85585585585585,25.720731394174912
model_gru_019,50.88495575221239,49.94313079916193,52.142857142857146,62.39316239316239,56.809338521400775,48.837209302325576,38.53211009174312,43.07692307692308,-14.641371542014166
model_gru_020,53.53982300884957,52.96426235357079,57.14285714285714,41.02564102564102,47.76119402985074,51.40845070422535,66.97247706422019,58.16733067729084,11.183932310466503
model_gru_021,48.67256637168141,48.344892812105925,50.54945054945055,39.31623931623932,44.230769230769226,47.40740740740741,58.71559633027523,52.459016393442624,-25.97342215641148
model_gru_022,53.53982300884957,52.11381293512258,54.054054054054056,68.37606837606837,60.37735849056604,52.56410256410257,37.61467889908257,43.85026737967914,11.297293935589641
