tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_012,model_xgb_043,model_xgb_048,model_xgb_025,model_xgb_034,model_xgb_001,model_xgb_045,model_xgb_023,model_xgb_022,model_xgb_016,model_xgb_008,model_xgb_002,model_xgb_010,model_xgb_027,model_xgb_044,model_xgb_041,model_xgb_039,model_xgb_049,model_xgb_024,model_xgb_029,model_xgb_037,model_xgb_018,model_xgb_019,model_xgb_028,model_xgb_046,model_xgb_050,model_xgb_004,model_xgb_035,model_xgb_020,model_xgb_047,model_xgb_011,model_xgb_003,model_xgb_014,model_xgb_015,model_xgb_006,model_xgb_021,model_xgb_017,model_xgb_009,model_xgb_038,model_xgb_042,model_xgb_031,model_xgb_040,model_xgb_005,model_xgb_013,model_xgb_033,model_xgb_026,model_xgb_030,model_xgb_007,model_xgb_032,model_xgb_036
2026-01-03,1,-1.1034116873888166e-05,1.2957897739232105,0.99005111234531,0.5194079,0.54899967,0.533304,0.521543,0.48498914,0.5645888,0.47529814,0.49062234,0.5766109,0.54412377,0.5161958,0.5415889,0.5230995,0.5755644,0.53677434,0.54292244,0.5116457,0.50305575,0.54613644,0.4976996,0.5419426,0.52932537,0.5003576,0.51192594,0.5002323,0.496608,0.5311132,0.47957718,0.51033455,0.55253106,0.5197517,0.51234245,0.5412165,0.51541126,0.53988767,0.51850355,0.50859815,0.49610266,0.49216548,0.49444398,0.48206878,0.5030986,0.45724177,0.5143898,0.50398517,0.4636973,0.46349004,0.4991585,0.49274743,0.49223015
2026-01-04,1,-0.0163020432437238,3.4990375212865805,2.5137383113592904,0.47153273,0.44412696,0.45437846,0.5208434,0.5165341,0.4785824,0.5544174,0.42677885,0.35506147,0.4169715,0.44603923,0.4540205,0.42281264,0.47709692,0.512565,0.4640113,0.47777253,0.45518786,0.4933724,0.39645392,0.4271389,0.5054625,0.4991667,0.46302554,0.466078,0.5080625,0.47146,0.49903816,0.5016693,0.48782027,0.50236666,0.5125466,0.5001186,0.48578605,0.52814204,0.47849625,0.4655292,0.5055722,0.4846591,0.5044621,0.48204595,0.5030986,0.49599192,0.47395313,0.43288556,0.4753416,0.47929692,0.48790276,0.49463803,0.5032129
2026-01-05,0,-2.805643002547868,0.6210504435895601,-0.11912093706725,0.48483986,0.49117887,0.4057814,0.48056394,0.49593174,0.4744573,0.47630093,0.4170163,0.43532202,0.48580334,0.46644154,0.45058846,0.45603085,0.4457298,0.46801025,0.5067165,0.4961675,0.4746159,0.4370931,0.4595858,0.44215477,0.4127112,0.49083897,0.50582904,0.4666049,0.496608,0.48039585,0.42058057,0.48103017,0.45040995,0.5197517,0.493466,0.46798694,0.5064875,0.5185996,0.5167253,0.4914011,0.47912738,0.49216548,0.51081485,0.5061131,0.5030986,0.51318055,0.49145225,0.3564655,0.4476113,0.5049311,0.50515383,0.5266453,0.48182014
2026-01-06,0,-3.3322591363202543,0.0,-2.57567322610848,0.50337815,0.43468237,0.57064426,0.45551,0.49039045,0.49569812,0.506171,0.51424897,0.3674709,0.4449699,0.48750582,0.48410365,0.42152834,0.511569,0.4880404,0.44660744,0.46135917,0.5285807,0.42041,0.3506862,0.47395515,0.42854255,0.4755356,0.48375925,0.48870763,0.47713467,0.4810817,0.5375603,0.49714348,0.48559448,0.50867784,0.45168626,0.49930134,0.49626434,0.51379377,0.49295017,0.49030805,0.48160172,0.4871973,0.5044621,0.4656537,0.5030986,0.46864396,0.47395313,0.37091804,0.46786124,0.49488825,0.5165341,0.45481017,0.49078792
2026-01-07,0,-2.2728618434127457,0.3538121107200562,-0.28955845252425,0.47051078,0.4506836,0.33952525,0.45986313,0.5165341,0.4326906,0.40716964,0.4284763,0.5509945,0.46355116,0.45718986,0.47467723,0.5142056,0.43993115,0.46423265,0.42058238,0.40811723,0.53114766,0.41879734,0.37190902,0.45514885,0.47888476,0.49366322,0.450755,0.49021247,0.47713467,0.4506274,0.47987464,0.51944214,0.51248765,0.4986893,0.44664884,0.53997725,0.44683865,0.5069064,0.49538237,0.5012301,0.5275124,0.49216548,0.48274624,0.45359224,0.48643193,0.48139587,0.5242208,0.48829895,0.38852617,0.39475933,0.50888693,0.47532475,0.49782285
2026-01-08,0,-1.5546458976333632,1.0727762843917097,-0.50479560758538,0.5527578,0.557607,0.43365023,0.4857231,0.49593174,0.49584496,0.47541088,0.5138727,0.39296898,0.517472,0.5045695,0.49687573,0.46217573,0.5297074,0.49646088,0.48934853,0.4630271,0.49912083,0.50865024,0.47112677,0.46613824,0.50975543,0.48264158,0.47891325,0.5131361,0.49598652,0.46924025,0.51183826,0.51325274,0.5185396,0.4986893,0.49621302,0.47747487,0.45886704,0.5085201,0.49401483,0.5099546,0.50400424,0.49216548,0.50360745,0.48068,0.5030986,0.48114175,0.48473978,0.49332523,0.4956608,0.39864624,0.51081485,0.5010589,0.50969243
2026-01-09,0,-0.2621224213731839,0.2101908007801602,-0.15079553615388,0.51932716,0.54879725,0.54048663,0.52303016,0.49593174,0.562157,0.42786166,0.5940893,0.5361382,0.522561,0.50050896,0.487487,0.51690096,0.5482943,0.48212373,0.5361397,0.5117871,0.5263855,0.5223652,0.5208474,0.58299917,0.4970363,0.53281766,0.4891523,0.49373612,0.496608,0.52755016,0.48464322,0.53261954,0.49630368,0.48511094,0.52898747,0.4852181,0.5241187,0.5015203,0.5040675,0.5155851,0.51679826,0.4871973,0.4896328,0.5030015,0.5030986,0.51301336,0.49597326,0.56106025,0.5617755,0.50073445,0.52330035,0.5032748,0.5351824
2026-01-10,1,-0.2973322532852666,0.8572537712954149,0.56077122089449,0.5253205,0.49705917,0.47765344,0.5345984,0.5191332,0.5051616,0.48926786,0.43021944,0.51174045,0.48018086,0.4883884,0.46681657,0.49521938,0.4972083,0.49788597,0.4688785,0.49265313,0.53827095,0.44468164,0.5325608,0.4399749,0.49664393,0.51849604,0.4778191,0.47705448,0.496608,0.5052352,0.49309435,0.52257746,0.5050143,0.489193,0.5257642,0.4817263,0.49001524,0.47058833,0.53017247,0.50266004,0.49610266,0.507138,0.4838818,0.5229266,0.48643193,0.52360505,0.4974805,0.4260062,0.51947975,0.43916258,0.48036277,0.5234001,0.4676866
2026-01-11,1,-0.9773731181856038,1.641480167142524,0.3099670437196,0.45368376,0.5444367,0.41835338,0.5008149,0.49593174,0.5192017,0.4398598,0.44362125,0.43826556,0.53557193,0.47640026,0.5305526,0.44048634,0.54223657,0.52271473,0.4926257,0.48444596,0.46714625,0.49142852,0.5129764,0.444583,0.4369388,0.51849604,0.5321009,0.49228746,0.50634867,0.5088117,0.5490763,0.50614554,0.44439316,0.4986893,0.49861127,0.47147608,0.4915181,0.52019525,0.47784433,0.49295655,0.50816923,0.507138,0.49444398,0.50443417,0.48643193,0.43662876,0.5047734,0.52321774,0.48618034,0.53148794,0.50888693,0.45574287,0.4660428
2026-01-12,1,-0.2780977827798945,5.538202782590246,4.4116152506374195,0.47972524,0.527836,0.4786219,0.46941683,0.5091454,0.5034509,0.5782747,0.5923685,0.4985661,0.5545065,0.5446376,0.4886622,0.5160965,0.5250019,0.48606405,0.4641596,0.50693554,0.52229273,0.5242684,0.55945206,0.572656,0.5351024,0.51661664,0.4984546,0.55232614,0.496608,0.47634393,0.50496495,0.46726882,0.5329227,0.50867784,0.49062815,0.50018287,0.5032979,0.5060505,0.5118054,0.49435994,0.51679826,0.4871973,0.5044621,0.5087458,0.49640846,0.5195817,0.5107832,0.53069174,0.5057162,0.55337083,0.5238352,0.48583198,0.5054668
