tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_042,model_xgb_034,model_xgb_023,model_xgb_007,model_xgb_044,model_xgb_012,model_xgb_016,model_xgb_030,model_xgb_031,model_xgb_049,model_xgb_017,model_xgb_020,model_xgb_036,model_xgb_047,model_xgb_004,model_xgb_035,model_xgb_039,model_xgb_001,model_xgb_046,model_xgb_045,model_xgb_013,model_xgb_019,model_xgb_024,model_xgb_033,model_xgb_032,model_xgb_043,model_xgb_006,model_xgb_015,model_xgb_021,model_xgb_014,model_xgb_028,model_xgb_009,model_xgb_010,model_xgb_040,model_xgb_022,model_xgb_041,model_xgb_029,model_xgb_037,model_xgb_002,model_xgb_027,model_xgb_050,model_xgb_011,model_xgb_003,model_xgb_026,model_xgb_025,model_xgb_008,model_xgb_018,model_xgb_038,model_xgb_048,model_xgb_005
2025-06-17,1,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.6393571,0.52631307,0.74529135,0.45233047,0.5767498,0.6477557,0.5193626,0.53926665,0.5227242,0.63747424,0.54836094,0.4312758,0.69701934,0.47083366,0.5079448,0.47855097,0.53027266,0.51259005,0.5783106,0.5111131,0.5529024,0.5430912,0.52245724,0.53494865,0.44546166,0.41747895,0.46235844,0.5440043,0.52162236,0.6664479,0.52353245,0.50571686,0.4999386,0.49322796,0.51332766,0.66267425,0.65768,0.54377896,0.5404161,0.46254995,0.5269082,0.50123584,0.4947468,0.6296951,0.5454578,0.5430208,0.4777154,0.65300167,0.54501045,0.56803757
2025-06-18,0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.45071304,0.46912858,0.43432525,0.46074003,0.5108994,0.5060267,0.5499098,0.53926665,0.43448168,0.5568531,0.55984807,0.5978881,0.52790153,0.5260159,0.46516228,0.4585274,0.5250757,0.55391985,0.5821099,0.50428337,0.5423572,0.5367032,0.5286865,0.5498188,0.4657086,0.41202167,0.4553981,0.46865198,0.52162236,0.3433807,0.49167022,0.5043323,0.5412766,0.45414636,0.5402446,0.44567618,0.5610384,0.55121017,0.58898425,0.5442664,0.5000279,0.50123584,0.5980625,0.35126886,0.54405046,0.5227706,0.52955884,0.55761534,0.51566637,0.5155606
2025-06-19,0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.6072505,0.54979575,0.47985527,0.5353282,0.5343378,0.4000048,0.5610774,0.4604638,0.5433851,0.4575475,0.58750874,0.64531,0.4817659,0.5260159,0.5046965,0.45775214,0.5009211,0.51259005,0.4779507,0.5554478,0.493696,0.53418076,0.49294648,0.53418076,0.5431806,0.44483936,0.5131442,0.4501205,0.5194373,0.4409423,0.45070344,0.5464221,0.5288334,0.5481937,0.51332766,0.34849316,0.541683,0.5050408,0.5258482,0.49061295,0.46126482,0.5280304,0.52540475,0.5869031,0.5304327,0.6074257,0.6079623,0.77231145,0.48631096,0.45620233
2025-06-20,0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.41989052,0.468186,0.6598908,0.51556027,0.5695165,0.58995664,0.5586872,0.45595622,0.47014758,0.4236203,0.59730595,0.42698923,0.6576436,0.5520096,0.48762694,0.45775214,0.49911642,0.4902904,0.58289254,0.55550075,0.5228966,0.5430912,0.5286865,0.46750543,0.46851256,0.50881577,0.5131442,0.4583667,0.50215745,0.5080017,0.5400718,0.5360811,0.45497733,0.4461286,0.51332766,0.636652,0.58486885,0.5050408,0.45817557,0.53384787,0.46126482,0.49184123,0.5056756,0.45902634,0.552209,0.42563456,0.46099666,0.37563723,0.5503012,0.48751804
2025-06-21,0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.46267113,0.53349626,0.7173891,0.5128524,0.45237526,0.6207597,0.3981852,0.49013937,0.6436489,0.5706288,0.56574786,0.5340069,0.5369667,0.5520096,0.5079448,0.47883746,0.49704474,0.51259005,0.58620524,0.55550075,0.54323703,0.46826714,0.5286865,0.46750543,0.46912858,0.6614459,0.49053472,0.52946633,0.47904637,0.5873494,0.5484364,0.54875743,0.46430492,0.5487089,0.45699826,0.56997097,0.35524592,0.54933715,0.49786636,0.5076652,0.5269082,0.50123584,0.44322738,0.569485,0.4991724,0.5327201,0.48281065,0.5683183,0.5946449,0.531451
2025-06-22,1,-1.3466739094160756,4.937611915541193,4.23728593887924,0.4468068,0.5359717,0.31111345,0.5278465,0.4105305,0.43155715,0.46306798,0.46227893,0.34483686,0.33355865,0.4071531,0.5104784,0.3380133,0.45596904,0.4548623,0.48110786,0.4913178,0.48200053,0.5558117,0.44690654,0.5089455,0.4515426,0.44644207,0.45156178,0.47883746,0.36544544,0.4520744,0.5192879,0.46912858,0.43287936,0.51035446,0.5548877,0.47855097,0.4625694,0.5383483,0.3736316,0.3730578,0.541854,0.48402756,0.56839746,0.5111131,0.47120366,0.37068582,0.39069873,0.3672489,0.36232612,0.24598722,0.39998546,0.45154616,0.36500037
2025-06-23,1,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.43774787,0.4921783,0.59549856,0.52365285,0.5108334,0.41214654,0.54523945,0.4672839,0.4441683,0.49352863,0.5204456,0.49175438,0.35226306,0.4851271,0.5079448,0.45070344,0.5370398,0.51259005,0.48054463,0.4474699,0.44269496,0.55446035,0.49294648,0.47475642,0.5053221,0.6016616,0.49053472,0.45651045,0.5531903,0.5064325,0.55160314,0.5083375,0.49549994,0.5360811,0.5383483,0.5090737,0.5173678,0.54933715,0.49365568,0.5121903,0.4854297,0.4475311,0.49566367,0.50288385,0.5222212,0.54019314,0.4139158,0.57664216,0.6043388,0.56283617
2025-06-24,1,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.53890896,0.46074003,0.48516408,0.4704089,0.55027676,0.5499602,0.52123755,0.51004755,0.53544956,0.5080886,0.5216122,0.5523501,0.513763,0.474192,0.5079448,0.53517383,0.47219843,0.51259005,0.41464522,0.50428337,0.5194373,0.52496135,0.49883607,0.53494865,0.46851256,0.5326413,0.46235844,0.53958976,0.52162236,0.61967224,0.5143334,0.49139655,0.4745355,0.48340166,0.51332766,0.59855366,0.6099857,0.5050408,0.52963096,0.5040778,0.4854297,0.50123584,0.40510148,0.45975888,0.47250107,0.51559985,0.53446364,0.5306774,0.4840548,0.5575619
2025-06-25,0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.53071886,0.468186,0.64487094,0.4711582,0.47962847,0.62606287,0.5354434,0.53926665,0.56683344,0.62990475,0.6135045,0.3687956,0.5730155,0.47083366,0.48762694,0.51894116,0.49033293,0.4902904,0.5183583,0.44662553,0.45134798,0.46187222,0.5564018,0.44959065,0.5269023,0.47114247,0.5131442,0.53958976,0.52162236,0.47065747,0.5143334,0.45288706,0.5288334,0.49322796,0.50571686,0.46860987,0.5106836,0.4921783,0.54719526,0.46793848,0.5297236,0.5280304,0.52422065,0.3958834,0.45859933,0.51394844,0.4533609,0.4263387,0.46707785,0.53878975
2025-06-26,1,-0.553484233859804,0.734371837348212,0.09395562683026999,0.59835,0.55433905,0.81545305,0.5529149,0.52942306,0.72720134,0.6024542,0.5504604,0.67696863,0.6756457,0.52481365,0.5640399,0.57825804,0.5529149,0.5501378,0.50571686,0.5551882,0.52353245,0.43151507,0.5531903,0.5423572,0.5545857,0.54227555,0.5494325,0.48671347,0.65779597,0.5507653,0.45414636,0.45206428,0.6171863,0.5507653,0.44446996,0.5501378,0.55471444,0.5504604,0.66069865,0.62279963,0.5501378,0.5166557,0.5141901,0.549046,0.5507653,0.69424367,0.5988692,0.64428693,0.64260125,0.62098616,0.61568,0.57326216,0.5208424
