tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_027,model_gru_006,model_gru_047,model_gru_034,model_gru_037,model_gru_016,model_gru_023,model_gru_021,model_gru_013,model_gru_022,model_gru_030,model_gru_017,model_gru_044,model_gru_042,model_gru_014,model_gru_008,model_gru_026,model_gru_039,model_gru_036,model_gru_049,model_gru_028,model_gru_029,model_gru_040,model_gru_050,model_gru_005,model_gru_046,model_gru_015,model_gru_001,model_gru_020,model_gru_032,model_gru_048,model_gru_043,model_gru_007,model_gru_025,model_gru_035,model_gru_031,model_gru_010,model_gru_002,model_gru_003,model_gru_041,model_gru_009,model_gru_045,model_gru_024,model_gru_018,model_gru_004,model_gru_033,model_gru_012,model_gru_019,model_gru_038,model_gru_011
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.49624905,0.5357277,0.5086385,0.5242363,0.50661355,0.5140648,0.51214576,0.5338927,0.49714854,0.49689847,0.509162,0.5025812,0.49583918,0.5051352,0.49948376,0.48592755,0.5028039,0.5336804,0.50439537,0.47637546,0.4855323,0.5013845,0.51920897,0.49625006,0.4737346,0.48092404,0.48361847,0.47415462,0.47787064,0.492373,0.48248646,0.49532193,0.4992684,0.4909258,0.47738063,0.49227417,0.49378628,0.4764048,0.4857472,0.48768505,0.51405287,0.4939392,0.49854025,0.47453904,0.4860624,0.47976828,0.4833327,0.51920617,0.4992803,0.4469197
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.51566714,0.571736,0.46758816,0.5313498,0.53744787,0.5427169,0.56587136,0.5649998,0.5244664,0.5331746,0.5691118,0.51509285,0.54564834,0.57069194,0.5339725,0.554102,0.5376727,0.5906316,0.5337258,0.5382377,0.5409276,0.5346029,0.4925468,0.53956103,0.5353832,0.5397171,0.54897344,0.5010544,0.53169143,0.52174604,0.5135586,0.51096404,0.52686876,0.54828906,0.5516952,0.5107268,0.56366515,0.54096013,0.5296128,0.53943646,0.5680808,0.5320993,0.49768052,0.5356649,0.54436153,0.5295874,0.52732724,0.569853,0.5489075,0.43885913
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.48159507,0.5398047,0.49834397,0.522953,0.51808983,0.5210443,0.5459246,0.5569188,0.50963855,0.51370424,0.5632531,0.5148395,0.5179629,0.52528715,0.52581,0.51860815,0.54013115,0.56105345,0.54517883,0.5039086,0.5042319,0.5360731,0.5121211,0.5301249,0.5013464,0.49468324,0.5256549,0.4759078,0.5359818,0.51207626,0.5082643,0.5007739,0.52026755,0.5151707,0.5166661,0.49656156,0.5236157,0.5008586,0.51298743,0.48684466,0.52374077,0.5011498,0.53363246,0.51199687,0.52020556,0.5150624,0.5176062,0.556623,0.534565,0.43551782
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.49917772,0.45748562,0.5578454,0.4925843,0.46135584,0.47055942,0.4453018,0.47714245,0.47835487,0.45256376,0.5063735,0.5114678,0.4431293,0.44420043,0.46105778,0.44871354,0.50836575,0.5013064,0.45896223,0.42200118,0.43311143,0.5255536,0.5984368,0.4713185,0.4760442,0.45356232,0.46004036,0.44990304,0.5097276,0.483642,0.50049305,0.5162599,0.5122388,0.4619668,0.4558391,0.49653527,0.4882502,0.4671816,0.44922277,0.44601107,0.49394518,0.47286227,0.555457,0.4806131,0.46660137,0.44599465,0.4827804,0.5222977,0.5092261,0.4491196
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.5196469,0.47039962,0.5774193,0.52332366,0.5053601,0.519323,0.48459014,0.4669447,0.5241453,0.4774197,0.5277543,0.50049174,0.49334607,0.49282646,0.49050575,0.49147964,0.4832632,0.5354924,0.4414726,0.48931643,0.4875249,0.533394,0.5071876,0.48999578,0.5337681,0.5154048,0.50251555,0.4927946,0.531113,0.53579444,0.45114753,0.48115563,0.5318031,0.51788944,0.50244427,0.49587545,0.5283717,0.52185816,0.49554807,0.5075913,0.5628484,0.5300317,0.5026719,0.5263173,0.50202346,0.44854876,0.53039265,0.5522232,0.5364678,0.46753877
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.501341,0.51383495,0.50300276,0.5122149,0.5237501,0.5096697,0.5082564,0.48088378,0.50198036,0.4878753,0.47241974,0.49303815,0.4963527,0.50311315,0.49048123,0.4630501,0.48915985,0.52074426,0.48577332,0.46734297,0.4841029,0.48149544,0.42909884,0.472281,0.46708575,0.4674185,0.47389328,0.49185225,0.46281996,0.49693036,0.47973993,0.422518,0.49177098,0.48259714,0.45846036,0.4783787,0.4965562,0.48414075,0.4806205,0.46371162,0.48251143,0.52131265,0.48568243,0.4543201,0.47390246,0.4285059,0.5055144,0.4972893,0.49774134,0.4745334
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.48125678,0.48601967,0.4881708,0.49277723,0.48442557,0.49648157,0.47379613,0.50393164,0.4604813,0.4570783,0.43326986,0.48222208,0.43870935,0.4507204,0.45130023,0.4062435,0.47406068,0.48529312,0.4915244,0.4034767,0.4416664,0.4640069,0.47977632,0.43617803,0.39508918,0.38692302,0.40755254,0.46369746,0.4078258,0.44803077,0.5033083,0.44539544,0.4577328,0.41156158,0.41115323,0.46282056,0.4195111,0.40858135,0.43084592,0.39378914,0.40656757,0.4610564,0.47209114,0.40708736,0.42555144,0.38491684,0.4456044,0.44499236,0.4673361,0.43698916
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.51094,0.53966653,0.5163454,0.52455944,0.52232033,0.54699504,0.53233904,0.547961,0.50558925,0.50841385,0.50627846,0.52197194,0.50809735,0.52985567,0.49470747,0.510813,0.50518394,0.5460433,0.51548165,0.49940443,0.50292295,0.51484114,0.49417984,0.5050184,0.48614067,0.47235557,0.4999534,0.48687044,0.4808085,0.49732077,0.4723875,0.48587564,0.5070976,0.49817953,0.48531616,0.5000382,0.5174604,0.473574,0.4828776,0.48472235,0.5129446,0.5048003,0.46745297,0.48221144,0.4952166,0.4845976,0.5015946,0.521612,0.518537,0.45765352
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.50410026,0.5527257,0.50368685,0.53108233,0.53611434,0.558178,0.55379415,0.5666079,0.5187571,0.5204178,0.5258314,0.528264,0.5277907,0.553713,0.5152009,0.5456741,0.5230921,0.56832516,0.5447772,0.53199846,0.51958734,0.52704686,0.51929694,0.5240472,0.5195053,0.5008995,0.5327757,0.49546897,0.5191195,0.5186296,0.51866007,0.49692708,0.51549745,0.5254091,0.5112361,0.5135192,0.5491164,0.5028918,0.50414497,0.49934164,0.53751457,0.5092041,0.49588647,0.50706303,0.5210793,0.5179839,0.515985,0.54716635,0.54468465,0.46479303
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.5021585,0.57456064,0.4994916,0.5452375,0.55963886,0.5784072,0.58689874,0.5777313,0.5441141,0.54568493,0.56601435,0.54369664,0.55530006,0.5866184,0.5394956,0.57372046,0.5418752,0.59572476,0.5579686,0.557914,0.5505884,0.5636445,0.53038603,0.55771255,0.54664314,0.52823883,0.5710035,0.5119358,0.5606747,0.54668254,0.515266,0.52119476,0.53982073,0.5544819,0.55092275,0.5387896,0.57847476,0.5340811,0.5337295,0.5224014,0.57199657,0.5367375,0.5272771,0.5505965,0.55664057,0.54735917,0.5521679,0.5799486,0.57668173,0.46990392
