tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_040,model_lstm_023,model_lstm_009,model_lstm_004,model_lstm_008,model_lstm_031,model_lstm_033,model_lstm_043,model_lstm_024,model_lstm_034,model_lstm_047,model_lstm_049,model_lstm_013,model_lstm_003,model_lstm_026,model_lstm_035,model_lstm_016,model_lstm_012,model_lstm_007,model_lstm_017,model_lstm_044,model_lstm_021,model_lstm_048,model_lstm_039,model_lstm_038,model_lstm_015,model_lstm_022,model_lstm_050,model_lstm_027,model_lstm_019,model_lstm_032,model_lstm_041,model_lstm_006,model_lstm_014,model_lstm_045,model_lstm_002,model_lstm_037,model_lstm_025,model_lstm_042,model_lstm_010,model_lstm_029,model_lstm_028,model_lstm_036,model_lstm_001,model_lstm_018,model_lstm_005,model_lstm_046,model_lstm_030,model_lstm_011,model_lstm_020
2025-03-09,0.0,-4.140387080009904,4.112109870918619,-2.68453567037924,0.46169832,0.45153645,0.43013752,0.4552434,0.39658654,0.4028597,0.45480534,0.39231962,0.45990202,0.44961503,0.43448207,0.4428698,0.40633196,0.46683148,0.45645404,0.4396988,0.40988708,0.3803571,0.4046141,0.49567127,0.37627852,0.52811044,0.4834218,0.41083056,0.3934394,0.4415553,0.44944495,0.45538718,0.4492652,0.45873624,0.44160888,0.49288726,0.42103326,0.43500128,0.40806347,0.4291928,0.40730476,0.4624657,0.43852025,0.4343441,0.38976058,0.3960756,0.47542974,0.3802783,0.40800253,0.41156635,0.5060329,0.4670646,0.45038095,0.42807677
2025-03-10,1.0,-2.5643623631515733,6.193260611284761,5.37139060247328,0.44143292,0.47630107,0.3838408,0.4787885,0.37565288,0.43864664,0.4853372,0.39243263,0.4925107,0.3878782,0.45394528,0.50340086,0.41892207,0.44428456,0.4085923,0.49767083,0.47120574,0.46629563,0.53200656,0.49118656,0.47474784,0.6171147,0.5722748,0.50004,0.47719505,0.526067,0.5032822,0.5095423,0.51551324,0.5166863,0.47852314,0.51414704,0.42889574,0.50691146,0.5053525,0.5546056,0.53740627,0.5325278,0.52181035,0.52323985,0.52480793,0.4438628,0.46526232,0.4746709,0.5199792,0.5201525,0.51765877,0.51028246,0.5592761,0.47172987
2025-03-11,1.0,-2.843937415698369,1.919008851208709,0.8968502033038599,0.4600815,0.56643105,0.5091909,0.49987808,0.51037157,0.5076215,0.5285177,0.45021662,0.5930939,0.52987385,0.5107424,0.48553762,0.51695997,0.5161277,0.52685577,0.5038723,0.51036984,0.5051651,0.5351284,0.46543646,0.54515386,0.5412059,0.5366058,0.5550717,0.536964,0.477456,0.52865195,0.45585644,0.5370226,0.5312722,0.5129685,0.51430726,0.45177257,0.5367476,0.5499396,0.54416305,0.5410626,0.49774405,0.47693536,0.5583339,0.5682236,0.4658615,0.51239824,0.5011615,0.5662153,0.46053258,0.5020842,0.5790595,0.5669099,0.46114552
2025-03-12,0.0,-4.572633200580999,0.7811298674943793,-3.11239175565561,0.2994671,0.4261775,0.36020482,0.41431993,0.40020853,0.46202296,0.31695122,0.3309508,0.34136224,0.37432635,0.3684915,0.4008145,0.38489214,0.421107,0.38450715,0.46252638,0.42009196,0.42407435,0.44303373,0.38516513,0.39301723,0.42873016,0.3771955,0.46430552,0.38967028,0.44449493,0.42822635,0.40957585,0.4005995,0.40891895,0.34901187,0.32661867,0.401034,0.40002796,0.40064391,0.35182852,0.39646792,0.42421633,0.36759365,0.42941147,0.42110202,0.35391703,0.3832995,0.37101355,0.42151344,0.34736958,0.49300534,0.48395875,0.48338237,0.37430814
2025-03-13,1.0,-0.3667410129070976,5.041076475436591,3.47392620472014,0.51124865,0.5162507,0.47235423,0.5184808,0.48124453,0.52547127,0.47622153,0.538569,0.4781391,0.49677935,0.49010605,0.51445603,0.5189389,0.5092335,0.54651165,0.5013544,0.51942885,0.5362074,0.49927068,0.54740673,0.47517142,0.48887914,0.48718077,0.48051357,0.4519438,0.53075963,0.49867702,0.50070053,0.4688901,0.50109684,0.4924137,0.5149244,0.52034485,0.45716038,0.5091419,0.5535432,0.48430118,0.49150267,0.47257644,0.5023982,0.5523312,0.5047217,0.5563863,0.5192987,0.51293474,0.51068383,0.49008578,0.5359593,0.5072993,0.4478803
2025-03-14,1.0,-0.4357970921293623,0.8218736371313496,0.4220972745167,0.57591474,0.53619695,0.5074592,0.5439638,0.50070465,0.53589666,0.55862516,0.5973805,0.50845313,0.5000846,0.54094523,0.5453975,0.5574523,0.5305836,0.56707615,0.5048498,0.5261883,0.5573176,0.49367288,0.5303562,0.49296072,0.510671,0.5100691,0.48101825,0.50294656,0.5285926,0.48899013,0.4850264,0.518032,0.5050823,0.5262022,0.50602895,0.52497196,0.49723452,0.5036159,0.5493242,0.49236327,0.50796735,0.4998204,0.51565015,0.5499537,0.517972,0.5326744,0.55183005,0.571263,0.51189137,0.4866291,0.5503821,0.52435035,0.46512142
2025-03-15,0.0,-2.834877473419619,0.9189498966785624,-2.11364721204962,0.53289837,0.5010147,0.45673645,0.53551763,0.50079036,0.5135156,0.5249635,0.5412976,0.4168511,0.49273267,0.5461222,0.5065198,0.5093057,0.5328417,0.5124717,0.5021476,0.5134309,0.5263828,0.5015858,0.465252,0.45415038,0.5067972,0.47792497,0.48541948,0.50885236,0.5302132,0.48776445,0.47960117,0.5260793,0.47612843,0.50636345,0.45784533,0.5037215,0.51554006,0.46766198,0.44825155,0.46225658,0.50318325,0.49767885,0.47316614,0.48824587,0.46316436,0.4606188,0.49759632,0.53850484,0.42928493,0.48720884,0.5490039,0.5232765,0.45976424
2025-03-16,1.0,-0.1436461730825812,2.608505351854652,1.72349170117196,0.50493217,0.47171587,0.45445102,0.492949,0.42434913,0.42396176,0.5170363,0.44539884,0.4767799,0.44702354,0.49869463,0.4697084,0.42404857,0.4796628,0.4997945,0.44822583,0.45992434,0.46840474,0.4429365,0.51867086,0.37689596,0.5395196,0.502381,0.42060506,0.43529147,0.50169194,0.4553619,0.47880378,0.4796837,0.4756872,0.48920617,0.49521843,0.44271734,0.47466746,0.44044536,0.47547814,0.46800166,0.4809451,0.50046045,0.4551039,0.43689045,0.421492,0.5255796,0.4454287,0.4502126,0.4447291,0.507404,0.492507,0.4622122,0.46079504
2025-03-17,0.0,-3.482595304093741,0.0139378404678702,-1.55348697269551,0.46410343,0.46989465,0.44891667,0.4869827,0.41237804,0.4475069,0.54215235,0.42085212,0.5478394,0.39920002,0.495728,0.49087116,0.42409545,0.47210902,0.49470046,0.4743268,0.477933,0.4598094,0.5207482,0.50959575,0.44149807,0.60287637,0.5599735,0.4838864,0.47318712,0.53446984,0.5006525,0.49938393,0.5203949,0.50633013,0.5194747,0.53595364,0.43686262,0.5163067,0.49777606,0.533796,0.54005444,0.51024294,0.5412117,0.5112857,0.4930168,0.44164664,0.52257216,0.50374126,0.50096697,0.49928963,0.52040654,0.5124416,0.5255684,0.47883418
2025-03-18,1.0,-0.2031560367638926,5.050679190450183,4.87344175789443,0.3691042,0.46164915,0.4596932,0.45172843,0.42462674,0.5016157,0.44798893,0.38172808,0.48118412,0.42324695,0.44583574,0.4088599,0.41716367,0.46009746,0.48548827,0.4520543,0.45430514,0.39648148,0.48330092,0.39792985,0.44660905,0.47994295,0.45338044,0.47561792,0.46431118,0.46356067,0.46449578,0.41415474,0.50647336,0.44572732,0.47304,0.43432534,0.40458563,0.47364017,0.45749977,0.40298688,0.483607,0.42695922,0.4571002,0.46515387,0.42809233,0.39446852,0.43295434,0.4618785,0.46997094,0.35963058,0.5046595,0.5112857,0.49253878,0.42281127
2025-03-19,0.0,-3.7431796435814473,0.6973423093194858,-3.06630706836421,0.36810485,0.48940334,0.40209356,0.4046557,0.39023972,0.44914588,0.42668933,0.36489218,0.42467287,0.39238194,0.40437683,0.44283268,0.37659445,0.42777,0.47212896,0.43726012,0.40687713,0.40794313,0.4373307,0.4115805,0.36868584,0.42797482,0.3693251,0.44121248,0.4045439,0.43238875,0.4217631,0.3897648,0.4057689,0.401975,0.38516003,0.37225854,0.40088874,0.4069326,0.4003409,0.41220534,0.4237549,0.41091755,0.38544378,0.42740807,0.37408227,0.361455,0.44270322,0.44248414,0.40689883,0.36471495,0.49430716,0.46579427,0.46388403,0.3973095
2025-03-20,0.0,-1.2522846034510258,0.7416207243552169,-0.15994092488549,0.5484914,0.6341049,0.53681713,0.52859396,0.5309174,0.53631896,0.5517774,0.5708131,0.5272308,0.52257746,0.5625711,0.56956285,0.53688264,0.5583273,0.5885619,0.4988944,0.53260523,0.5240514,0.5280581,0.56145275,0.49263138,0.5165306,0.5194379,0.51730764,0.4983849,0.53691316,0.5301745,0.50586206,0.5057625,0.52754617,0.5419169,0.54465073,0.53486127,0.5130905,0.5365516,0.63947487,0.51635057,0.5162038,0.4901711,0.53029907,0.60305864,0.5158259,0.5864254,0.56279045,0.5551278,0.5473491,0.4920628,0.56866735,0.5291343,0.47014368
