nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_xgb_001,53.53982300884957,52.398146476499974,53.79310344827586,67.24137931034483,59.77011494252874,53.086419753086425,39.09090909090909,45.0261780104712,11.739931647339677
model_xgb_002,47.34513274336283,43.494064502573806,47.05882352941176,20.689655172413794,28.74251497005988,47.42857142857143,75.45454545454545,58.245614035087726,-14.85157934315032
model_xgb_003,51.32743362831859,51.18982172308175,53.06122448979592,44.827586206896555,48.598130841121495,50.0,58.18181818181818,53.78151260504202,5.648820822455195
model_xgb_004,49.557522123893804,48.089941972920705,50.67567567567568,64.65517241379311,56.81818181818182,47.43589743589743,33.63636363636363,39.361702127659576,-1.3962129207554768
model_xgb_005,45.13274336283185,44.699660588838896,46.92307692307692,52.58620689655172,49.59349593495935,42.70833333333333,37.27272727272727,39.80582524271845,-21.927912180299504
model_xgb_006,51.32743362831859,49.40984940984941,51.94805194805194,68.96551724137932,59.25925925925925,50.0,32.72727272727273,39.56043956043956,25.868916581967344
model_xgb_007,49.557522123893804,48.089941972920705,50.67567567567568,64.65517241379311,56.81818181818182,47.43589743589743,33.63636363636363,39.361702127659576,-9.956266940252442
model_xgb_008,50.0,49.64408951986592,51.162790697674424,56.896551724137936,53.87755102040816,48.45360824742268,42.72727272727273,45.410628019323674,-3.9926765040843746
model_xgb_009,49.11504424778761,48.825486837182744,50.39370078740157,55.172413793103445,52.674897119341566,47.474747474747474,42.72727272727273,44.97607655502392,2.21038380172414
model_xgb_010,46.46017699115044,46.33303895594152,47.93388429752066,50.0,48.9451476793249,44.761904761904766,42.72727272727273,43.72093023255814,8.575385940439492
model_xgb_011,50.0,49.920580449063635,51.26050420168067,52.58620689655172,51.91489361702127,48.598130841121495,47.27272727272727,47.926267281105986,3.3151746251113305
model_xgb_012,47.34513274336283,44.280771541633,49.079754601226995,68.96551724137932,57.34767025089605,42.857142857142854,24.545454545454547,31.213872832369944,-14.637321740786046
model_xgb_013,42.92035398230089,42.32298652739035,45.11278195488722,51.724137931034484,48.19277108433735,39.784946236559136,33.63636363636363,36.45320197044335,-26.5647177151125
model_xgb_014,44.24778761061947,42.444821731748725,42.857142857142854,25.862068965517242,32.25806451612903,44.871794871794876,63.63636363636363,52.63157894736842,-24.427024241438268
model_xgb_015,45.57522123893805,45.334408369550246,47.199999999999996,50.86206896551724,48.96265560165975,43.56435643564357,40.0,41.70616113744076,-24.69005882206478
model_xgb_016,46.017699115044245,45.74576938213302,46.808510638297875,37.93103448275862,41.904761904761905,45.45454545454545,54.54545454545454,49.586776859504134,-22.1053581215607
model_xgb_017,46.902654867256636,46.19047619047619,48.529411764705884,56.896551724137936,52.38095238095239,44.44444444444444,36.36363636363637,40.0,-11.116689091383023
model_xgb_018,51.76991150442478,51.17242472894492,52.59259259259259,61.206896551724135,56.573705179282875,50.54945054945055,41.81818181818181,45.77114427860697,12.38062612771073
model_xgb_019,51.76991150442478,51.265159158802696,52.63157894736842,60.3448275862069,56.22489959839358,50.53763440860215,42.72727272727273,46.30541871921182,-7.26022914631493
