tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_026,model_xgb_016,model_xgb_043,model_xgb_041,model_xgb_017,model_xgb_011,model_xgb_033,model_xgb_001,model_xgb_034,model_xgb_047,model_xgb_008,model_xgb_027,model_xgb_036,model_xgb_044,model_xgb_020,model_xgb_032,model_xgb_005,model_xgb_050,model_xgb_025,model_xgb_028,model_xgb_029,model_xgb_007,model_xgb_040,model_xgb_049,model_xgb_030,model_xgb_038,model_xgb_035,model_xgb_009,model_xgb_023,model_xgb_045,model_xgb_015,model_xgb_004,model_xgb_012,model_xgb_048,model_xgb_019,model_xgb_002,model_xgb_021,model_xgb_013,model_xgb_024,model_xgb_006,model_xgb_042,model_xgb_046,model_xgb_039,model_xgb_037,model_xgb_031,model_xgb_014,model_xgb_018,model_xgb_022,model_xgb_010,model_xgb_003
2025-03-09,0,-4.140387080009904,4.112109870918619,-2.68453567037924,0.22868827,0.2378841,0.3308951,0.37489706,0.4676743,0.45791873,0.3307093,0.39630902,0.4686196,0.40925077,0.5048504,0.43804732,0.46729746,0.5092752,0.48492622,0.46846217,0.5355242,0.47337663,0.46157742,0.4752474,0.4729632,0.5059357,0.5359166,0.45573974,0.50729704,0.51158756,0.24781631,0.35432923,0.45552868,0.33618543,0.47262356,0.4054771,0.3444579,0.45495155,0.41462716,0.3866139,0.4663599,0.4141453,0.27523652,0.46649092,0.45689988,0.46824238,0.44478682,0.48248369,0.40198573,0.45343685,0.32044572,0.49533832,0.41932377,0.51158756
2025-03-10,1,-2.5643623631515733,6.193260611284761,5.37139060247328,0.42139637,0.4616247,0.5255086,0.5139662,0.47990242,0.51708823,0.5779733,0.50696546,0.51137406,0.5533406,0.5447683,0.5443898,0.5298535,0.53221476,0.4836682,0.5308141,0.5052075,0.5041188,0.5069375,0.5249662,0.5369746,0.58789253,0.5313192,0.567465,0.4885881,0.5271594,0.45058024,0.5494568,0.51497465,0.49960217,0.52785856,0.51115173,0.5097246,0.4689105,0.49495393,0.48908433,0.5079986,0.55647254,0.6334369,0.5116872,0.5344959,0.50258195,0.45093384,0.58515453,0.52631176,0.47926572,0.49900597,0.5299318,0.45570973,0.4730525
2025-03-11,1,-2.843937415698369,1.919008851208709,0.8968502033038599,0.4044375,0.44552052,0.4901312,0.37683114,0.47612303,0.5127489,0.62312037,0.47089985,0.5165926,0.52254134,0.48375624,0.51722306,0.5046194,0.5145859,0.49111584,0.48643994,0.41931978,0.53428984,0.5360583,0.52942294,0.53920853,0.45547426,0.48346227,0.5004638,0.54752034,0.48423907,0.53835016,0.3790017,0.4834509,0.5713504,0.51100236,0.5277376,0.4631941,0.49152088,0.49990276,0.6307506,0.5087722,0.537853,0.5732747,0.491658,0.53372544,0.51383626,0.50984734,0.532459,0.4995605,0.5468914,0.46168065,0.49802563,0.4496301,0.49727538
2025-03-12,0,-4.572633200580999,0.7811298674943793,-3.11239175565561,0.48179168,0.52198344,0.5743753,0.4970108,0.47612303,0.48821217,0.55661315,0.5518134,0.5265284,0.5260338,0.56841564,0.56222236,0.4795431,0.48953745,0.47504237,0.49706003,0.4357648,0.5156076,0.4655094,0.48994803,0.532851,0.43016693,0.43942156,0.50122184,0.47708932,0.51138294,0.6924008,0.6166869,0.44415146,0.4558726,0.49366787,0.47644338,0.60752,0.46330634,0.4990129,0.42162758,0.49890283,0.441138,0.38949555,0.525809,0.5359836,0.52063584,0.4861783,0.4962459,0.52443206,0.44824407,0.542691,0.48130208,0.50534165,0.50790775
2025-03-13,1,-0.3667410129070976,5.041076475436591,3.47392620472014,0.54156286,0.47923282,0.50653785,0.5839837,0.5312456,0.48176733,0.46772382,0.38212556,0.510704,0.51870906,0.5781433,0.51110727,0.5331642,0.5314347,0.5375888,0.5290597,0.5180115,0.46478134,0.5118875,0.5198776,0.50994563,0.54131013,0.45775992,0.45223197,0.57405066,0.5221237,0.47992653,0.39978817,0.5085007,0.45322463,0.49366787,0.5915477,0.5064931,0.50463474,0.49552464,0.53699034,0.4349697,0.50770646,0.59586775,0.4989896,0.4498497,0.5303213,0.50472385,0.53608394,0.5241935,0.4731561,0.53221714,0.522752,0.47800604,0.48877427
2025-03-14,1,-0.4357970921293623,0.8218736371313496,0.4220972745167,0.5069194,0.5710094,0.5456679,0.583724,0.50340706,0.4914747,0.4508569,0.5249446,0.51149845,0.38672796,0.5771078,0.54867184,0.49584416,0.48953745,0.49070236,0.49706003,0.49815628,0.53194475,0.53765035,0.5279232,0.47217426,0.4792497,0.50668186,0.4872014,0.4855254,0.48423907,0.35467738,0.34130213,0.5287003,0.50825083,0.4762729,0.50338364,0.4879968,0.4875537,0.46391246,0.37788925,0.51268905,0.52486265,0.4692717,0.48004106,0.4863288,0.47747046,0.4817617,0.46717504,0.54049325,0.52080125,0.60241777,0.49802563,0.48322526,0.5046722
2025-03-15,0,-2.834877473419619,0.9189498966785624,-2.11364721204962,0.55864143,0.622683,0.5144257,0.53373677,0.48721224,0.4955072,0.55818933,0.48827946,0.4781125,0.5359861,0.5312226,0.5267175,0.5046194,0.5306584,0.49127206,0.5092752,0.55187637,0.50226766,0.5735497,0.51688284,0.5055249,0.5117345,0.4765954,0.58467346,0.5315863,0.5192159,0.5190823,0.52834857,0.54296756,0.56042886,0.51100236,0.55524373,0.5823312,0.5276392,0.50764257,0.5271491,0.42258447,0.54778576,0.6036878,0.53177667,0.5103226,0.50238454,0.5172192,0.5102042,0.52177167,0.5443694,0.52473575,0.51007444,0.6526112,0.49887565
2025-03-16,1,-0.1436461730825812,2.608505351854652,1.72349170117196,0.5223571,0.36966145,0.6457663,0.38989434,0.47595826,0.4824255,0.40764958,0.50468063,0.4674139,0.40443367,0.58097494,0.44481662,0.5282137,0.5249809,0.55115193,0.4667152,0.5256683,0.4834119,0.41542274,0.4898431,0.47109792,0.42504218,0.45130372,0.43588796,0.5333789,0.49613994,0.37066543,0.50812244,0.50361264,0.46808347,0.47766602,0.44154334,0.4281059,0.46934494,0.51415026,0.6542231,0.40719658,0.46390948,0.553913,0.5066236,0.52063847,0.4787039,0.4668251,0.54408056,0.46949065,0.4710117,0.41355667,0.5083319,0.41027713,0.5218842
2025-03-17,0,-3.482595304093741,0.0139378404678702,-1.55348697269551,0.45230588,0.40560126,0.56035537,0.47844267,0.47122636,0.49464607,0.7074225,0.5557916,0.5265284,0.56219906,0.51380646,0.5082838,0.48158684,0.47055972,0.48156106,0.5290597,0.45934758,0.55481035,0.5372746,0.52288294,0.43625888,0.5306229,0.5440182,0.46554878,0.5848786,0.4873831,0.6234379,0.45645645,0.5603036,0.619765,0.4762729,0.4307378,0.6707403,0.51000047,0.52751064,0.54454714,0.5380722,0.5244736,0.42856675,0.47593167,0.4460129,0.48346457,0.5122774,0.4867676,0.50860345,0.5780927,0.5045452,0.5261097,0.4888031,0.5076723
2025-03-18,1,-0.2031560367638926,5.050679190450183,4.87344175789443,0.47217602,0.42786482,0.5574628,0.4433953,0.51935756,0.53177834,0.56863916,0.54940027,0.4781125,0.54481316,0.5134085,0.52824986,0.52397186,0.5324665,0.50767314,0.4906806,0.52727026,0.4657084,0.50902325,0.5249662,0.48633772,0.4457603,0.5446896,0.49822545,0.50082594,0.5054648,0.45960623,0.57293385,0.49546227,0.42566374,0.5314871,0.55735624,0.3810199,0.40874514,0.5261714,0.36662078,0.5899306,0.54967964,0.4949784,0.49984246,0.49099994,0.50143844,0.4978303,0.52139693,0.4606602,0.52302706,0.5636668,0.49802563,0.50856656,0.48158684
2025-03-19,0,-3.7431796435814473,0.6973423093194858,-3.06630706836421,0.22190581,0.5263124,0.46204865,0.4847456,0.5284772,0.52649343,0.5100464,0.4013407,0.4686196,0.46341434,0.5486066,0.4840499,0.49338531,0.4681127,0.444901,0.49661323,0.47077274,0.45482048,0.41715685,0.50340706,0.501434,0.45077762,0.44917676,0.4484284,0.35223395,0.49613994,0.37766218,0.5333617,0.5108335,0.5136066,0.49366787,0.4929927,0.45050904,0.50583965,0.4088198,0.5219534,0.5112597,0.5244646,0.3724346,0.46649092,0.46215597,0.47740406,0.46806344,0.5049981,0.40956497,0.5021285,0.46984652,0.4963994,0.5287819,0.49887565
2025-03-20,0,-1.2522846034510258,0.7416207243552169,-0.15994092488549,0.5694667,0.6963853,0.58978784,0.50951314,0.48158684,0.49615672,0.5996035,0.5985486,0.48461342,0.49899727,0.4732179,0.5128557,0.49584416,0.5249809,0.5435604,0.5076723,0.6026118,0.5101882,0.60120964,0.5092752,0.47336537,0.5814213,0.49968442,0.52850103,0.5252847,0.47311553,0.63016874,0.455169,0.5194496,0.5606728,0.49366787,0.44792506,0.63274693,0.53058565,0.44946226,0.5799931,0.6250514,0.5379868,0.5886716,0.49984246,0.43931985,0.5226145,0.5309972,0.5646133,0.5439234,0.48864457,0.49652606,0.50274813,0.52060807,0.49727538
2025-03-21,0,-0.5529550134202956,0.5341712856209334,-0.29560066348178,0.57288176,0.53486794,0.5835771,0.4919581,0.48619083,0.48207122,0.54166937,0.54633474,0.50340706,0.3811251,0.5572373,0.55846286,0.49338531,0.5314347,0.53797877,0.49706003,0.46422157,0.53194475,0.5347573,0.52288294,0.45775637,0.5261759,0.54820895,0.5274769,0.6379519,0.48721224,0.4318065,0.5594317,0.46789014,0.5014697,0.5286587,0.58017534,0.6473032,0.48572686,0.4969014,0.47174662,0.48708138,0.49153095,0.6781339,0.5116872,0.4812861,0.52651733,0.49761817,0.4973189,0.53823525,0.5134576,0.45383278,0.4894224,0.4337645,0.5046722
2025-03-22,1,-0.0367908592942444,2.693634530231824,2.6388880980959604,0.50109893,0.46245646,0.5386114,0.55237424,0.48619083,0.5250196,0.42082307,0.52432305,0.495964,0.61874926,0.47255513,0.4633949,0.50340706,0.48953745,0.48210484,0.48643994,0.5825957,0.49940622,0.5458099,0.4873831,0.5668649,0.5105126,0.47799295,0.44716433,0.46359587,0.495964,0.442063,0.58389884,0.56991434,0.66797173,0.46905822,0.54556644,0.3563584,0.46167272,0.4763349,0.56790966,0.49215275,0.4754292,0.34027737,0.53177667,0.54999304,0.46989223,0.5495972,0.5305366,0.5259836,0.609808,0.5137458,0.4672938,0.5024295,0.50340706
2025-03-23,1,-0.6566512868276064,3.0691133656032243,1.6311625828365601,0.50484943,0.37520808,0.44494942,0.54135764,0.4676743,0.48717037,0.435399,0.34563458,0.5165926,0.5464888,0.44517487,0.42999431,0.50766397,0.47578213,0.4905733,0.46846217,0.5115238,0.48855814,0.36740342,0.5279232,0.41264585,0.41505498,0.46918032,0.50022024,0.5095321,0.48423907,0.48363402,0.4957452,0.4975949,0.35728565,0.5160426,0.5225761,0.37390774,0.5015967,0.4135468,0.58043736,0.48522046,0.3420939,0.6164496,0.52152693,0.52988017,0.4670829,0.46178424,0.4717874,0.4763918,0.5494063,0.45475957,0.47874296,0.4445165,0.47657162
2025-03-24,0,-1.3672298339470494,1.1832483822035675,-0.12040641846587,0.38053387,0.3861259,0.46128505,0.5371561,0.52401763,0.53934383,0.57348543,0.4479333,0.5319317,0.43507653,0.56837803,0.5037283,0.4860214,0.5177275,0.5131964,0.5308141,0.50868106,0.53891456,0.50402033,0.47657162,0.5369771,0.5415804,0.5070032,0.56191343,0.50879115,0.4873831,0.6359476,0.49519616,0.44461074,0.63522303,0.49366787,0.5440424,0.53895783,0.4931434,0.57418245,0.60583615,0.50016105,0.54807824,0.5596945,0.50340706,0.50784034,0.49922764,0.5125941,0.51435053,0.48684397,0.5300415,0.508959,0.48711866,0.56785876,0.4730525
2025-03-25,0,-1.7695637589963404,1.0043241428072158,-0.55501500919203,0.7338316,0.77129346,0.6034215,0.7475785,0.5284772,0.51604265,0.61518407,0.6305446,0.51137406,0.53376496,0.56419665,0.4736539,0.5046194,0.48359844,0.4814352,0.4770115,0.6168682,0.50403196,0.4916146,0.48158684,0.53315693,0.524935,0.55509853,0.48911893,0.5276057,0.5070578,0.59716076,0.5933571,0.4827217,0.5677977,0.51100236,0.570713,0.54847527,0.53734434,0.5608253,0.5631842,0.5267358,0.55583817,0.51363266,0.4989896,0.5490133,0.4733362,0.53038967,0.510826,0.5684451,0.47829166,0.59327966,0.49802563,0.66646975,0.50790775
2025-03-26,1,-1.2844543800540995,0.9701129913053278,0.37078004164337,0.22421153,0.2418856,0.27810156,0.37636912,0.5066236,0.41525418,0.37957564,0.398125,0.46766803,0.5007696,0.32989895,0.48349884,0.46729746,0.47578213,0.52008206,0.50705147,0.48331827,0.48325354,0.50726026,0.4792558,0.45813897,0.49591315,0.48381415,0.40962103,0.521503,0.49533832,0.38946524,0.4773919,0.5101326,0.3772756,0.525809,0.5009205,0.31961653,0.45931986,0.48187765,0.37506795,0.416345,0.43803877,0.28482252,0.49533832,0.49672464,0.49812877,0.46991774,0.4658281,0.4957349,0.36245644,0.47933653,0.47874296,0.4397619,0.5048847
2025-03-27,0,-4.270727255629724,0.3246512333030863,-3.27151282624945,0.30875474,0.3962127,0.47342533,0.55283546,0.4676743,0.4476964,0.4413312,0.44784623,0.50340706,0.4928743,0.4150475,0.5362213,0.4795431,0.52288294,0.4461309,0.47873357,0.47479844,0.5181783,0.4431351,0.5133894,0.525642,0.4737317,0.45814583,0.4778422,0.46823072,0.46579602,0.5085983,0.43473256,0.44918168,0.47876957,0.50340706,0.49829507,0.4889117,0.49927863,0.46276364,0.3696177,0.41444096,0.50912243,0.36031157,0.49533832,0.43831426,0.48158684,0.5516384,0.4611723,0.44436994,0.49479127,0.5189833,0.4873831,0.47136313,0.50258195
2025-03-28,0,-3.3477969044850378,0.2370318232423681,-2.12590631891735,0.6488745,0.7064125,0.5805404,0.5584912,0.53096205,0.5114639,0.5239331,0.6514498,0.50340706,0.49387628,0.5062095,0.51711017,0.5046194,0.495964,0.50938433,0.5282137,0.58001494,0.50738716,0.5705543,0.49533832,0.50380814,0.52052456,0.46160975,0.590009,0.566336,0.51252675,0.6564441,0.47318047,0.5653946,0.50877804,0.51878417,0.4951878,0.6682887,0.49938077,0.57008326,0.626075,0.55106217,0.5605067,0.6650511,0.52942294,0.5466565,0.5265284,0.5460711,0.53043544,0.53335345,0.5364097,0.6233701,0.50340706,0.5632572,0.49504834
2025-03-29,0,-1.3196910870957206,1.066423687039372,-0.31332103056849003,0.6469234,0.58637947,0.54704905,0.49168083,0.53096205,0.50464207,0.48227832,0.5931671,0.49365544,0.5216211,0.5722759,0.5585779,0.46753716,0.5281931,0.5405653,0.4906806,0.5180351,0.5478023,0.49779627,0.51688284,0.5879545,0.5227691,0.51852053,0.4292864,0.47686547,0.51252675,0.6440306,0.45327863,0.54254115,0.56226605,0.50258195,0.5607945,0.45964482,0.47903308,0.45968038,0.6013674,0.4882515,0.5174164,0.64199936,0.47790858,0.5162052,0.47740406,0.47970822,0.47755876,0.5507495,0.54142064,0.542776,0.47874296,0.57568777,0.5218842
