tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_046,model_gru_013,model_gru_044,model_gru_025,model_gru_010,model_gru_033,model_gru_041,model_gru_039,model_gru_004,model_gru_037,model_gru_032,model_gru_035,model_gru_015,model_gru_012,model_gru_048,model_gru_011,model_gru_019,model_gru_043,model_gru_047,model_gru_017,model_gru_003,model_gru_049,model_gru_009,model_gru_045,model_gru_016,model_gru_006,model_gru_007,model_gru_050,model_gru_008,model_gru_014,model_gru_021,model_gru_024,model_gru_020,model_gru_022,model_gru_038,model_gru_034,model_gru_036,model_gru_026,model_gru_005,model_gru_031,model_gru_042,model_gru_040,model_gru_018,model_gru_029,model_gru_023,model_gru_001,model_gru_030,model_gru_028,model_gru_027,model_gru_002
2025-03-09,0.0,-4.140387080009904,4.112109870918619,-2.68453567037924,0.45773873,0.46537295,0.47575504,0.44017294,0.5098253,0.4923442,0.46239707,0.46972397,0.47480673,0.48587295,0.48328993,0.44185954,0.46183705,0.43448365,0.3986962,0.45287895,0.39792007,0.44479558,0.42024076,0.4036331,0.44925863,0.47601038,0.4988357,0.39922687,0.4225713,0.42606118,0.46723342,0.51922125,0.3892474,0.42862543,0.44517955,0.47281605,0.4413533,0.5238813,0.48258573,0.43856156,0.42797595,0.50237405,0.40389997,0.47259486,0.48679844,0.43751445,0.5124332,0.45868444,0.5470631,0.44534323,0.45784298,0.4588432,0.3956567,0.43726426
2025-03-10,1.0,-2.5643623631515733,6.193260611284761,5.37139060247328,0.48359394,0.50802505,0.48986146,0.45967722,0.5080307,0.48022145,0.51340795,0.44988722,0.5344443,0.5249971,0.5531223,0.46365902,0.48148903,0.5510799,0.5018737,0.5019727,0.44739673,0.44006458,0.4655149,0.46597284,0.50389004,0.43371794,0.51838183,0.4755647,0.49013203,0.42147624,0.5149242,0.5051226,0.49282876,0.4781288,0.4504731,0.4892403,0.50250757,0.50467676,0.5217206,0.49960566,0.41879368,0.49866217,0.4731357,0.49738082,0.50091004,0.48838443,0.5164286,0.4663227,0.5417077,0.46358296,0.44894853,0.4551816,0.42740697,0.4587545
2025-03-11,1.0,-2.843937415698369,1.919008851208709,0.8968502033038599,0.4883089,0.49074715,0.6923359,0.45467123,0.5041336,0.4618413,0.50589114,0.49338785,0.5103552,0.49633056,0.49016836,0.49268672,0.5295767,0.5263301,0.5066778,0.53719825,0.5058857,0.4503708,0.466035,0.5105532,0.5074773,0.4737437,0.50913703,0.4914824,0.45819166,0.49253455,0.47010013,0.5191251,0.4994803,0.44781625,0.48528683,0.48247054,0.46092123,0.51567966,0.46048293,0.46881354,0.4836902,0.4646831,0.46063736,0.4604173,0.48536977,0.49357098,0.5122767,0.48151243,0.55560255,0.4842237,0.45711017,0.4454206,0.44919384,0.4424508
2025-03-12,0.0,-4.572633200580999,0.7811298674943793,-3.11239175565561,0.49700326,0.47306573,0.45878989,0.4927924,0.5080936,0.4786306,0.5014833,0.5016877,0.48631516,0.49250817,0.45154178,0.4920171,0.49693048,0.46373633,0.41855147,0.52007985,0.4984453,0.46918896,0.4728105,0.44260165,0.47211313,0.5112307,0.49297938,0.45203102,0.4284945,0.46718046,0.45699564,0.5134306,0.4580548,0.44996482,0.47211558,0.48283944,0.43956622,0.5208625,0.45949236,0.44744316,0.49681005,0.46191585,0.38832465,0.45752972,0.48631716,0.4610954,0.51174283,0.48787752,0.5448283,0.45300916,0.4741028,0.44422933,0.45754105,0.43324685
2025-03-13,1.0,-0.3667410129070976,5.041076475436591,3.47392620472014,0.4880113,0.45893532,0.49028778,0.5033578,0.50351006,0.49444193,0.48022848,0.5106823,0.45520645,0.47766393,0.4313272,0.4730878,0.4933188,0.44647652,0.42047864,0.49188575,0.43768424,0.46897718,0.4427665,0.43139613,0.4229229,0.5067293,0.4808255,0.42983207,0.41583326,0.44648936,0.44039458,0.5188242,0.41881785,0.43775198,0.45209655,0.47652516,0.42388374,0.5137101,0.46915275,0.44286174,0.4697874,0.47138336,0.42482662,0.44044158,0.45949587,0.43192732,0.5257171,0.47409734,0.51868117,0.42257547,0.48687324,0.443122,0.42345208,0.43426225
2025-03-14,1.0,-0.4357970921293623,0.8218736371313496,0.4220972745167,0.4954488,0.4765838,0.5026387,0.5228182,0.5019082,0.5075756,0.50995415,0.520376,0.46324652,0.50356406,0.44066304,0.49935293,0.51042485,0.477089,0.44996637,0.5106683,0.46370012,0.4697133,0.47169167,0.46803176,0.45441294,0.49890283,0.48774,0.4541248,0.44607577,0.4724654,0.48219025,0.5275646,0.42030138,0.441637,0.46963716,0.49133202,0.4345904,0.5149974,0.48904464,0.45023125,0.49509433,0.4798056,0.446743,0.4550631,0.46765602,0.4499378,0.5304436,0.47522482,0.5358081,0.440429,0.48238546,0.45697147,0.4390217,0.44434863
2025-03-15,0.0,-2.834877473419619,0.9189498966785624,-2.11364721204962,0.514871,0.48985985,0.5855769,0.5386569,0.5079699,0.5159938,0.55064774,0.52101403,0.487025,0.53783935,0.4631318,0.53840244,0.53159964,0.5034385,0.47842434,0.5456777,0.5051112,0.48234075,0.52160203,0.5197331,0.50451523,0.5237804,0.5114485,0.49379033,0.49178213,0.51579815,0.51487386,0.53218585,0.47872388,0.4573245,0.48712918,0.4983539,0.46216953,0.5256771,0.49936858,0.47047585,0.52085406,0.48477238,0.46382412,0.48575258,0.491802,0.4753776,0.52654624,0.49138874,0.55135536,0.45597166,0.4805406,0.4661917,0.48770732,0.45546743
2025-03-16,1.0,-0.1436461730825812,2.608505351854652,1.72349170117196,0.48336515,0.4820228,0.77423126,0.46844423,0.5108196,0.5007086,0.500657,0.46527714,0.49375185,0.51158047,0.49620304,0.48826906,0.48194137,0.46119648,0.4289285,0.4843386,0.4243098,0.46597785,0.46961012,0.4495812,0.47069255,0.49937588,0.5083064,0.44211543,0.46161357,0.45276475,0.484289,0.5067281,0.44676277,0.45561695,0.46618193,0.48215014,0.45894933,0.5157525,0.5004308,0.47014788,0.43296194,0.5028986,0.4296389,0.49101344,0.4816803,0.4415558,0.514261,0.47474784,0.53196084,0.45282134,0.47416362,0.4546569,0.4409904,0.46098527
2025-03-17,0.0,-3.482595304093741,0.0139378404678702,-1.55348697269551,0.49501178,0.50758684,0.6117595,0.46791688,0.51448506,0.48683035,0.52386373,0.4427406,0.54190695,0.53439575,0.56184924,0.49053997,0.49490967,0.54628235,0.504645,0.51066643,0.45409906,0.46258616,0.49663106,0.503032,0.51102155,0.46584257,0.5057824,0.4947664,0.504661,0.44798782,0.52676225,0.50289214,0.51190084,0.501114,0.479858,0.49459463,0.50086004,0.500002,0.5205024,0.5070874,0.4205569,0.5002321,0.48544118,0.50600034,0.4984284,0.47501332,0.5207535,0.4713453,0.5439697,0.46856973,0.4633302,0.45263645,0.45075,0.46640784
2025-03-18,1.0,-0.2031560367638926,5.050679190450183,4.87344175789443,0.4872975,0.47613227,0.18986847,0.44300088,0.52063036,0.46649015,0.49270615,0.49022084,0.5080306,0.47383463,0.46793014,0.49548087,0.53097665,0.5193056,0.47708377,0.52436584,0.4705034,0.4641634,0.45785907,0.531033,0.4797486,0.49901894,0.4867642,0.48727915,0.46739495,0.4827218,0.46063998,0.52295786,0.500009,0.46170372,0.49046516,0.47595307,0.447051,0.49942487,0.45734438,0.4629541,0.4432409,0.46750164,0.43210694,0.46102175,0.4691893,0.47890875,0.5205083,0.46302637,0.5425071,0.47583416,0.4713735,0.44859812,0.4682211,0.4351502
