tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_030,model_lstm_024,model_lstm_010,model_lstm_002,model_lstm_032,model_lstm_006,model_lstm_015,model_lstm_028,model_lstm_050,model_lstm_044,model_lstm_007,model_lstm_043,model_lstm_049,model_lstm_004,model_lstm_023,model_lstm_019,model_lstm_046,model_lstm_031,model_lstm_027,model_lstm_022,model_lstm_029,model_lstm_016,model_lstm_035,model_lstm_020,model_lstm_037,model_lstm_008,model_lstm_011,model_lstm_018,model_lstm_045,model_lstm_013,model_lstm_041,model_lstm_012,model_lstm_026,model_lstm_048,model_lstm_033,model_lstm_034,model_lstm_040,model_lstm_003,model_lstm_047,model_lstm_014,model_lstm_017,model_lstm_009,model_lstm_005,model_lstm_039,model_lstm_036,model_lstm_038,model_lstm_025,model_lstm_021,model_lstm_001,model_lstm_042
2025-06-17,1.0,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.5849703,0.5314667,0.55786264,0.56706166,0.57024425,0.59822935,0.5944426,0.52254367,0.5620841,0.53101444,0.53262943,0.6380051,0.57252127,0.5575915,0.51737595,0.5542688,0.5307787,0.50817466,0.55724776,0.5414788,0.57105815,0.4911102,0.55262953,0.49434316,0.5866396,0.55754507,0.53211766,0.56073505,0.51039076,0.58237994,0.54625154,0.59530073,0.5064774,0.55362326,0.55864346,0.50722355,0.5240544,0.50541586,0.4770279,0.48584673,0.45761588,0.49827448,0.45833197,0.46285152,0.49527878,0.44899914,0.5418972,0.4939453,0.4427047,0.40246737
2025-06-18,0.0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.49644947,0.4556515,0.5242719,0.46913466,0.4436173,0.4731459,0.51360923,0.47263262,0.5112177,0.44301295,0.47193316,0.49683523,0.50121623,0.43593267,0.44130296,0.48309243,0.44439152,0.46490735,0.48720363,0.38747123,0.47859493,0.42792618,0.44593093,0.458109,0.4561908,0.4905466,0.44558537,0.45432827,0.38440722,0.4675801,0.39746276,0.46867314,0.40411025,0.4261198,0.4556829,0.41540533,0.42001796,0.43903893,0.43568864,0.40097183,0.3847635,0.3974154,0.3844932,0.34565002,0.37369478,0.37188762,0.44025278,0.38808587,0.3579803,0.35881492
2025-06-19,0.0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.52206314,0.47392708,0.53981614,0.4792005,0.51481444,0.5389917,0.49992526,0.4956915,0.4834731,0.44976863,0.48213798,0.49619815,0.46951887,0.48025882,0.4425761,0.4766286,0.47947198,0.4407642,0.48155537,0.41118273,0.47309017,0.44581717,0.46325845,0.46468145,0.4582926,0.46631128,0.47736096,0.44784755,0.4282917,0.4628766,0.397202,0.469996,0.43743905,0.48471093,0.4776974,0.44389403,0.42458844,0.37822178,0.4367245,0.41960874,0.38113722,0.3991393,0.43385056,0.38991278,0.37648174,0.43373677,0.40818998,0.36334118,0.3779919,0.356137
2025-06-20,0.0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.51263326,0.4613192,0.5332609,0.46613172,0.4871938,0.5119173,0.48292488,0.48453572,0.46135664,0.45186397,0.4627235,0.45719025,0.45344803,0.44461566,0.43045223,0.42798617,0.4502733,0.44030732,0.4803924,0.39219335,0.47190192,0.4277997,0.4456401,0.4616016,0.4344232,0.45517907,0.43052432,0.4257093,0.4285713,0.4399288,0.3740954,0.42391938,0.4066748,0.43660933,0.436715,0.3941597,0.39470047,0.32436308,0.42803636,0.40181002,0.37167206,0.3699808,0.4149914,0.38654792,0.3368868,0.4361711,0.37495068,0.3488176,0.3592844,0.34763092
2025-06-21,0.0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.5825074,0.53513414,0.5834908,0.5463394,0.5352974,0.5698131,0.5453013,0.5432573,0.52236724,0.51714426,0.4986156,0.5083122,0.5322219,0.5312495,0.5099947,0.48257744,0.5035728,0.5202811,0.54871804,0.46344557,0.53545374,0.4910769,0.50338346,0.53043413,0.5058368,0.5252184,0.49302584,0.48922843,0.49985033,0.51568335,0.44285926,0.46213016,0.4564902,0.48471233,0.48214513,0.44801807,0.45027456,0.38176987,0.49522066,0.46148634,0.44320226,0.4290962,0.48711717,0.4611497,0.40095434,0.5009604,0.40162,0.41247982,0.42953762,0.4044311
2025-06-22,1.0,-1.3466739094160756,4.937611915541193,4.23728593887924,0.45743313,0.4466218,0.43528542,0.3879555,0.44531664,0.48760766,0.46515834,0.40652317,0.41769323,0.4017573,0.45132285,0.44068596,0.35822004,0.42711678,0.38284707,0.40406293,0.3734178,0.39822915,0.44545835,0.39327464,0.422619,0.42567143,0.422988,0.39871827,0.45233017,0.39065412,0.39307308,0.418156,0.40701362,0.38190144,0.3896559,0.42936075,0.35287845,0.43507707,0.43547165,0.40570408,0.3195677,0.31390378,0.39945993,0.41234577,0.30460042,0.31334612,0.353043,0.38785937,0.36413383,0.39677423,0.3634585,0.32960984,0.3269858,0.2972527
2025-06-23,1.0,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.56322306,0.5769351,0.49273583,0.5276455,0.5434114,0.5765392,0.59771293,0.49348804,0.53456056,0.5106101,0.5517251,0.5775506,0.4747453,0.48996451,0.5093814,0.5413349,0.46819872,0.49058437,0.53847384,0.53317136,0.52250874,0.5558553,0.57146513,0.47168043,0.5590429,0.4985556,0.4954996,0.5660156,0.509745,0.5278128,0.5231795,0.57937396,0.45534125,0.5483789,0.54805094,0.5219308,0.45230773,0.4625402,0.51419324,0.5211451,0.37677616,0.43175635,0.44708073,0.50260305,0.5044342,0.4825535,0.5080293,0.46584797,0.42046237,0.39575142
2025-06-24,1.0,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.51425135,0.53003335,0.52242476,0.52985346,0.5172295,0.5405683,0.5643378,0.49785656,0.50817007,0.5044203,0.5076993,0.5706611,0.5148816,0.4533371,0.48396042,0.52188957,0.47525164,0.45896125,0.49297577,0.4558063,0.51647645,0.43689054,0.5098579,0.44801816,0.5106224,0.48630378,0.48651317,0.51179206,0.45256817,0.54521966,0.45261046,0.52978176,0.43709686,0.46642673,0.5010904,0.44210005,0.4779241,0.5139643,0.45129916,0.430845,0.3750288,0.4448486,0.42324576,0.41394758,0.42125317,0.41103223,0.5057556,0.42390385,0.39412683,0.39248085
2025-06-25,0.0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.43721056,0.42155665,0.48667338,0.42091832,0.3800467,0.40490606,0.45212534,0.4216255,0.44796008,0.4217955,0.43616477,0.41639885,0.44224983,0.34130496,0.38917133,0.4220431,0.38578728,0.4286583,0.42675984,0.3232467,0.46222353,0.35276684,0.40321773,0.39526832,0.35977978,0.42834303,0.3751767,0.40378729,0.33774596,0.4123835,0.32422867,0.37934327,0.33262157,0.34006566,0.39579907,0.3123685,0.3728663,0.41599485,0.38526124,0.33911183,0.31842875,0.35127074,0.33096558,0.3188509,0.29805315,0.32472107,0.4107333,0.33609983,0.3011918,0.3375137
2025-06-26,1.0,-0.553484233859804,0.734371837348212,0.09395562683026999,0.53122795,0.466796,0.5518242,0.48884776,0.49385843,0.53126425,0.47733474,0.47094274,0.48530468,0.47515038,0.4729373,0.48307288,0.49880785,0.4658671,0.43805373,0.4611937,0.48414856,0.47722313,0.48599482,0.4154718,0.52294517,0.41669378,0.47374883,0.462759,0.43493658,0.4820167,0.47262606,0.45933524,0.43291613,0.46117833,0.4089228,0.4381813,0.41418287,0.46822545,0.48094004,0.39097443,0.4345101,0.42891404,0.42147717,0.41845143,0.39346144,0.42090106,0.4223484,0.40468317,0.3542826,0.42356592,0.42547008,0.38132796,0.37321183,0.37010953
