tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_014,model_xgb_003,model_xgb_032,model_xgb_016,model_xgb_049,model_xgb_041,model_xgb_036,model_xgb_046,model_xgb_048,model_xgb_039,model_xgb_015,model_xgb_047,model_xgb_035,model_xgb_043,model_xgb_034,model_xgb_033,model_xgb_026,model_xgb_012,model_xgb_007,model_xgb_027,model_xgb_045,model_xgb_002,model_xgb_044,model_xgb_008,model_xgb_010,model_xgb_025,model_xgb_037,model_xgb_009,model_xgb_021,model_xgb_022,model_xgb_019,model_xgb_018,model_xgb_004,model_xgb_011,model_xgb_040,model_xgb_005,model_xgb_013,model_xgb_042,model_xgb_017,model_xgb_029,model_xgb_024,model_xgb_001,model_xgb_028,model_xgb_023,model_xgb_050,model_xgb_030,model_xgb_020,model_xgb_038,model_xgb_031,model_xgb_006
2026-04-13,0,-0.8400366076500054,2.1535501642835424,-0.38564960215690003,0.49658453,0.4819044,0.481393,0.50014865,0.51461905,0.5193164,0.5035568,0.51718086,0.5040154,0.49244577,0.51321197,0.5046952,0.5065123,0.49548158,0.51215184,0.4929514,0.5073112,0.49244168,0.53244764,0.51018065,0.5004309,0.49589545,0.49853352,0.5108981,0.5031146,0.46357855,0.4901325,0.49677253,0.49216628,0.50096965,0.48733872,0.5099153,0.48789692,0.45297042,0.48231182,0.51593727,0.5079125,0.5199183,0.49388564,0.49966013,0.49677974,0.5021437,0.4993524,0.49965096,0.5014863,0.48536816,0.488112,0.4924137,0.48314148,0.50619304
2026-04-14,1,-0.8365353392596824,1.729756738154709,0.91102145487579,0.50673985,0.48426327,0.50396687,0.51842386,0.53198355,0.50809175,0.51005423,0.50161034,0.5029752,0.49926448,0.5495086,0.5031106,0.49344534,0.48787087,0.4919457,0.4949656,0.49661475,0.5006787,0.5362444,0.5301919,0.49355355,0.50880516,0.52061355,0.5605732,0.5060809,0.58641875,0.49409777,0.54179347,0.5029703,0.50550413,0.48912048,0.5141224,0.5067847,0.5149188,0.4966675,0.5158452,0.49759513,0.52454937,0.51256585,0.5017848,0.511551,0.5070555,0.5108056,0.5107563,0.49703342,0.5068425,0.51219404,0.49747154,0.49241364,0.51258165
2026-04-15,1,-2.0256453084512778,0.9641515443294408,0.4591768185657,0.502556,0.51344407,0.51833004,0.49721006,0.5236857,0.5058061,0.51667637,0.48566782,0.49155775,0.5118066,0.5636055,0.5076159,0.50506276,0.49842823,0.51191866,0.4852928,0.512091,0.5458305,0.52873814,0.48489457,0.5160151,0.4932865,0.5011,0.48144808,0.49785253,0.42498055,0.49180305,0.5349823,0.49284592,0.48856908,0.56999505,0.52240604,0.50091076,0.48415416,0.5004413,0.47776178,0.5085275,0.5448264,0.51070535,0.49380782,0.50818986,0.5005594,0.48866847,0.49837807,0.49640024,0.49872392,0.5040139,0.51080865,0.50528723,0.49985865
2026-04-16,1,-0.8349521986278932,4.142576974985358,2.5196849489872,0.4902016,0.548454,0.520283,0.5004657,0.54242265,0.5137924,0.51608044,0.49526492,0.50456357,0.507726,0.5255803,0.492264,0.50627095,0.5183766,0.51272696,0.49866137,0.5111595,0.5454619,0.5435179,0.5333335,0.5059292,0.5071036,0.507862,0.5294372,0.5031146,0.5712154,0.5189441,0.5117011,0.49511963,0.4916828,0.49186268,0.5413377,0.49244577,0.52639085,0.5665053,0.5258798,0.49837554,0.54815245,0.49696764,0.49380782,0.5181723,0.49863455,0.5031402,0.49540976,0.55614203,0.49870867,0.5083159,0.5079526,0.49157214,0.5077837
2026-04-17,0,-2.1334015174283625,0.45061285858255,-1.80707460956844,0.511553,0.52827984,0.5059377,0.4982773,0.46863586,0.5126273,0.49958467,0.4911646,0.48684528,0.5004681,0.55757535,0.49979708,0.51104087,0.5022329,0.49645922,0.4967798,0.508805,0.5166759,0.53189516,0.5125464,0.49572277,0.50132346,0.5694891,0.5427006,0.49730474,0.562735,0.5038287,0.48199245,0.5002515,0.49925593,0.48518276,0.48483324,0.49309018,0.5133003,0.52426535,0.50559676,0.48994038,0.55544806,0.49533704,0.48939157,0.50987685,0.5037818,0.507881,0.48994038,0.48199487,0.5053895,0.48876145,0.50140387,0.53538513,0.5138829
2026-04-18,0,-2.5813408613903643,0.7225612389328202,-2.52863177373479,0.49351883,0.4622769,0.48064253,0.4973847,0.508443,0.44702995,0.48100942,0.4993289,0.5017626,0.50812143,0.46113226,0.4866602,0.5105979,0.46411753,0.491726,0.47933063,0.5062272,0.5170677,0.50787103,0.48747805,0.49218383,0.51258504,0.47710493,0.4764599,0.48771372,0.45695424,0.49930432,0.47664908,0.49873233,0.49249405,0.4865931,0.48525,0.5098588,0.48570943,0.47735804,0.5188748,0.487982,0.4929628,0.5081326,0.4928539,0.48066202,0.49266455,0.507881,0.5105944,0.46749032,0.5078256,0.48765498,0.491726,0.4361827,0.4964268
2026-04-19,1,-0.1050390502070675,3.667373584904248,2.7255661894529397,0.49987808,0.48298195,0.49923608,0.5108734,0.53286207,0.51971257,0.5039312,0.49300197,0.50361836,0.49943915,0.49759513,0.4961515,0.49645194,0.51430076,0.4994658,0.49978885,0.5120262,0.50717723,0.51107943,0.5017382,0.5095859,0.49608818,0.4794525,0.50740737,0.49785253,0.52754813,0.5032989,0.43575084,0.50056,0.50096965,0.52712584,0.49885684,0.5067847,0.48151037,0.5128102,0.4858178,0.50057065,0.5024775,0.49893588,0.49904707,0.50803787,0.49312544,0.50217676,0.50673115,0.46294418,0.4835703,0.49250135,0.5034747,0.49143213,0.49397835
2026-04-20,1,-1.3532435555317153,1.4225681865440565,0.6507965819314401,0.502556,0.4750572,0.50837797,0.505408,0.5048936,0.46536955,0.4996649,0.4887637,0.4970474,0.50905406,0.5190534,0.50783694,0.49645194,0.50320077,0.49411696,0.50686586,0.5073112,0.48228347,0.43499184,0.51038975,0.49655044,0.4841905,0.4609881,0.4685592,0.49143508,0.5034658,0.4974813,0.5059394,0.4908357,0.4962735,0.44765198,0.49832514,0.51123434,0.47921172,0.5038257,0.4932309,0.5085275,0.42258328,0.49495533,0.49966013,0.50015193,0.49568653,0.50217676,0.4950315,0.44878095,0.49485886,0.49987808,0.4924137,0.490969,0.5067193
2026-04-21,1,-0.266545969387656,4.026846264254355,2.38446062784453,0.50863475,0.5438689,0.48228174,0.515272,0.53596616,0.5201496,0.50611734,0.508222,0.5074177,0.494751,0.540644,0.50818014,0.5065123,0.5230053,0.51191866,0.50756496,0.49995196,0.49310607,0.5156237,0.50901526,0.5055009,0.52224576,0.5446133,0.52663815,0.50694734,0.54208755,0.4908905,0.54222304,0.49946234,0.4953671,0.53057224,0.5175508,0.5067847,0.49051178,0.55389017,0.51820207,0.50563484,0.5012133,0.49893588,0.50714487,0.4874861,0.50990814,0.50140387,0.5052892,0.57615703,0.4970835,0.4901687,0.51034075,0.5347002,0.5027511
2026-04-22,1,-1.5705413689670766,0.6175328805930147,0.10131958589199999,0.5114017,0.5294061,0.48442256,0.4790867,0.4995429,0.5074348,0.47904527,0.48506907,0.4837739,0.50839347,0.49102476,0.49796435,0.50506276,0.50651443,0.49837554,0.481005,0.4939786,0.4930299,0.5066291,0.50064385,0.51016694,0.47445154,0.4852848,0.4855838,0.494751,0.51896113,0.4908226,0.55637264,0.50986546,0.50550413,0.54555124,0.46657938,0.5067847,0.50435275,0.4826523,0.5009267,0.5120592,0.46288595,0.49495533,0.49837554,0.5054299,0.5037818,0.5108056,0.49001855,0.4858295,0.47673532,0.5040139,0.5087653,0.4823421,0.50496495
