tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_003,model_gru_014,model_gru_034,model_gru_016,model_gru_032,model_gru_002,model_gru_019,model_gru_008,model_gru_011,model_gru_050,model_gru_048,model_gru_022,model_gru_015,model_gru_044,model_gru_030,model_gru_036,model_gru_038,model_gru_029,model_gru_005,model_gru_027,model_gru_047,model_gru_006,model_gru_023,model_gru_004,model_gru_026,model_gru_040,model_gru_031,model_gru_007,model_gru_013,model_gru_017,model_gru_010,model_gru_033,model_gru_045,model_gru_012,model_gru_049,model_gru_020,model_gru_009,model_gru_001,model_gru_043,model_gru_041,model_gru_025,model_gru_039,model_gru_042,model_gru_021,model_gru_024,model_gru_035,model_gru_037,model_gru_046,model_gru_018,model_gru_028
2025-06-17,1.0,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.4960769,0.4879574,0.5002668,0.48299128,0.5147432,0.5565572,0.552981,0.5049168,0.5179805,0.50267243,0.48111176,0.5823783,0.5722285,0.50900173,0.5248381,0.557032,0.5663269,0.5118609,0.5735382,0.5904238,0.5720262,0.53804314,0.566959,0.5156283,0.6083938,0.51734126,0.5533901,0.5953818,0.53706574,0.52115124,0.5665047,0.5516008,0.51289326,0.53278995,0.55966187,0.5436022,0.5345057,0.5561912,0.5366828,0.5254952,0.5217639,0.5468288,0.51350856,0.52370787,0.53256387,0.5187711,0.5185222,0.53716236,0.51831144,0.5325105
2025-06-18,0.0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.52165276,0.5062576,0.49348748,0.49853957,0.51513636,0.48187095,0.46738154,0.53128636,0.49885422,0.51126426,0.48043343,0.43216175,0.45165896,0.5063267,0.5074018,0.4895684,0.47390255,0.49750724,0.45103332,0.46286872,0.41778117,0.4858888,0.47788164,0.5098169,0.42194605,0.47367477,0.47096065,0.48438105,0.5349239,0.49920073,0.49609515,0.5347945,0.5114953,0.54590887,0.5377788,0.52669483,0.49742436,0.5261699,0.53508514,0.51971537,0.4989049,0.5118823,0.51053405,0.52678305,0.5183095,0.51298535,0.51745516,0.5479115,0.5305403,0.52333426
2025-06-19,0.0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.5270252,0.5189346,0.5000866,0.5079864,0.5292327,0.48631343,0.5090382,0.5448292,0.5052934,0.4990619,0.48586562,0.5279936,0.5515325,0.51049125,0.51180756,0.5233719,0.5627103,0.52667767,0.5348016,0.50022125,0.5011616,0.49695298,0.50013465,0.5068543,0.52190197,0.5043095,0.5071602,0.5384535,0.51494086,0.5130332,0.5273673,0.5304014,0.5173246,0.5443878,0.5272407,0.5356553,0.4987283,0.51814204,0.521994,0.5210325,0.5041182,0.5107056,0.5154746,0.5274745,0.508868,0.51946914,0.51202875,0.54961395,0.5405931,0.5342765
2025-06-20,0.0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.548557,0.5168401,0.499075,0.51746005,0.5497186,0.49524838,0.5275424,0.5463061,0.5036164,0.48642358,0.48758164,0.5547898,0.57513356,0.5052022,0.515675,0.5440456,0.5696568,0.5472377,0.54515296,0.509776,0.52782285,0.5057951,0.507953,0.5176394,0.5526178,0.52987045,0.5290687,0.5541677,0.5332764,0.52692086,0.54849446,0.5307366,0.52183497,0.5527062,0.5140549,0.5279351,0.51300615,0.520319,0.52028775,0.52538085,0.50644225,0.51034796,0.5168294,0.531649,0.5098875,0.5203228,0.50733334,0.5477557,0.5473806,0.5363009
2025-06-21,0.0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.536748,0.5156633,0.51587963,0.4889195,0.5454611,0.57461995,0.61692274,0.5578074,0.5684737,0.50225824,0.4987373,0.63724065,0.6366565,0.5207334,0.56849384,0.6322436,0.6444354,0.6139415,0.61008674,0.6120342,0.6199414,0.5804114,0.5838891,0.5771663,0.6362074,0.61783147,0.6287838,0.62713546,0.5668425,0.5825368,0.615784,0.5528094,0.5376572,0.5518611,0.56739885,0.59203935,0.52190685,0.5781195,0.53613657,0.52443683,0.50949764,0.5321651,0.51235896,0.5392581,0.5120272,0.52006495,0.5149276,0.53291506,0.5470616,0.56381327
2025-06-22,1.0,-1.3466739094160756,4.937611915541193,4.23728593887924,0.52865386,0.51222086,0.5010403,0.52081937,0.50850004,0.4963072,0.52168334,0.5127408,0.50353086,0.5438273,0.50779223,0.49374983,0.5276232,0.50380605,0.49939254,0.515216,0.4909309,0.49952826,0.46709403,0.4815452,0.47409338,0.49003315,0.47754472,0.51625335,0.52971745,0.5036593,0.5105876,0.47186446,0.51010585,0.5144518,0.5006752,0.51397467,0.51327324,0.54026747,0.53221226,0.5188187,0.5327,0.54067487,0.5344321,0.50434434,0.53788763,0.5637473,0.5037594,0.52165765,0.52359444,0.5224171,0.531999,0.5420849,0.5446484,0.55357873
2025-06-23,1.0,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.49161434,0.5302302,0.51519734,0.51124847,0.49071625,0.581237,0.57237124,0.4947211,0.5565419,0.5676891,0.51098037,0.53800327,0.5737927,0.513669,0.52587336,0.57906413,0.5309841,0.5484546,0.54059905,0.5673333,0.5681029,0.5570577,0.5704742,0.5603027,0.5780191,0.56434476,0.56200874,0.5389858,0.5113758,0.56283444,0.566967,0.5380106,0.5112182,0.54822564,0.5995044,0.5873708,0.5424027,0.5429844,0.56234825,0.4937469,0.5418777,0.5875557,0.5000461,0.50947845,0.5359588,0.53274214,0.5528489,0.533503,0.5280131,0.5734279
2025-06-24,1.0,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.50017333,0.5142791,0.49980554,0.4932702,0.5262117,0.5013806,0.48159078,0.5035883,0.5037774,0.5064764,0.4779571,0.46655253,0.49645334,0.50778604,0.5094448,0.51676655,0.4851536,0.47348827,0.49394083,0.47885802,0.48533556,0.4803699,0.5204904,0.51762664,0.46720314,0.46960822,0.46698397,0.51145613,0.527679,0.49378487,0.4927137,0.53972656,0.5103281,0.53467405,0.55793,0.52050567,0.53425914,0.54871976,0.53328824,0.5198332,0.51937145,0.5441408,0.5149215,0.52415675,0.52671194,0.52315104,0.51901424,0.5402153,0.51685154,0.53784347
2025-06-25,0.0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.4856192,0.49147227,0.49113527,0.49433076,0.48495656,0.44394603,0.41143212,0.51580685,0.4618631,0.46150154,0.47415006,0.40207314,0.42186347,0.49934068,0.45765638,0.46651015,0.42069235,0.43059203,0.43931872,0.40476862,0.4354611,0.44654828,0.42653328,0.4729326,0.4175075,0.42892253,0.4322075,0.4592536,0.50783896,0.46011558,0.44499525,0.4897451,0.5077603,0.47525504,0.4965045,0.46898285,0.5193374,0.49664828,0.4914603,0.5309982,0.51655674,0.5359406,0.52075213,0.5361283,0.5176005,0.51898676,0.50684357,0.5384002,0.52514243,0.5038274
2025-06-26,1.0,-0.553484233859804,0.734371837348212,0.09395562683026999,0.50575435,0.4970468,0.49721467,0.48939094,0.51725364,0.5106367,0.5119646,0.53615695,0.5024084,0.47404116,0.48520914,0.57613117,0.5627091,0.5100783,0.4965247,0.53570384,0.57413256,0.4991332,0.5838077,0.52850556,0.58155465,0.5100066,0.51136935,0.5099359,0.61609274,0.51254267,0.539275,0.5949765,0.53359586,0.5014399,0.53735495,0.50505894,0.5183755,0.49514163,0.52248013,0.51935154,0.5230377,0.530771,0.51430786,0.53009313,0.51222646,0.5377454,0.51921225,0.5398449,0.5140891,0.5144278,0.50802886,0.541035,0.5277369,0.5225254
