nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_gru_001,48.67256637168141,46.24784712539982,47.69230769230769,27.43362831858407,34.831460674157306,49.06832298136646,69.91150442477876,57.66423357664233,-9.902578204703753
model_gru_002,50.0,49.564530463118395,50.0,40.707964601769916,44.87804878048781,50.0,59.29203539823009,54.25101214574899,-6.143583861882996
model_gru_003,46.902654867256636,46.48354250532797,46.236559139784944,38.05309734513274,41.74757281553398,47.368421052631575,55.75221238938053,51.21951219512195,-23.86081965780294
model_gru_004,50.442477876106196,50.126103404791934,50.38167938931297,58.4070796460177,54.09836065573771,50.526315789473685,42.47787610619469,46.15384615384615,2.196458941986498
model_gru_005,48.67256637168141,44.49525745257452,47.05882352941176,21.238938053097346,29.268292682926827,49.142857142857146,76.10619469026548,59.72222222222222,-1.248832005604288
model_gru_006,50.0,49.83401103973913,50.0,44.24778761061947,46.948356807511736,50.0,55.75221238938053,52.719665271966534,-7.096927403844222
model_gru_007,50.442477876106196,50.42694868781825,50.45871559633027,48.67256637168141,49.549549549549546,50.427350427350426,52.21238938053098,51.30434782608696,-13.85713005515537
model_gru_008,50.0,47.73978349397344,50.0,29.20353982300885,36.87150837988827,50.0,70.79646017699115,58.60805860805861,-16.3343763218423
model_gru_009,48.67256637168141,46.24784712539982,47.69230769230769,27.43362831858407,34.831460674157306,49.06832298136646,69.91150442477876,57.66423357664233,-13.622078874639874
model_gru_010,51.76991150442478,49.39085772984078,53.125,30.08849557522124,38.4180790960452,51.23456790123457,73.45132743362832,60.36363636363637,-10.683652465236106
model_gru_011,49.11504424778761,46.6050333846944,49.382716049382715,70.79646017699115,58.18181818181818,48.4375,27.43362831858407,35.02824858757062,-10.31536652478709
model_gru_012,47.78761061946903,44.106304493628436,45.45454545454545,22.123893805309734,29.761904761904763,48.53801169590643,73.45132743362832,58.45070422535211,-17.379213835580774
model_gru_013,47.78761061946903,39.87193362193363,41.935483870967744,11.504424778761061,18.055555555555554,48.717948717948715,84.070796460177,61.68831168831169,-10.395320928270383
model_gru_014,54.424778761061944,52.54327128906648,57.35294117647059,34.51327433628318,43.0939226519337,53.16455696202531,74.33628318584071,61.99261992619927,13.941424990352608
model_gru_015,50.88495575221239,49.377459388558165,51.35135135135135,33.6283185840708,40.64171122994652,50.6578947368421,68.14159292035397,58.11320754716981,-22.578180705144064
model_gru_016,48.23008849557522,46.46826601882782,47.22222222222222,30.08849557522124,36.75675675675676,48.701298701298704,66.3716814159292,56.17977528089888,-21.726261950680613
model_gru_017,47.34513274336283,46.58271595129799,46.51162790697674,35.39823008849557,40.20100502512563,47.85714285714286,59.29203539823009,52.96442687747036,-20.578530786008606
