tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_037,model_lstm_021,model_lstm_022,model_lstm_028,model_lstm_045,model_lstm_015,model_lstm_019,model_lstm_010,model_lstm_020,model_lstm_017,model_lstm_002,model_lstm_048,model_lstm_008,model_lstm_018,model_lstm_044,model_lstm_031,model_lstm_049,model_lstm_043,model_lstm_016,model_lstm_009,model_lstm_029,model_lstm_013,model_lstm_036,model_lstm_003,model_lstm_011,model_lstm_042,model_lstm_050,model_lstm_027,model_lstm_034,model_lstm_047,model_lstm_014,model_lstm_026,model_lstm_007,model_lstm_006,model_lstm_040,model_lstm_023,model_lstm_001,model_lstm_035,model_lstm_038,model_lstm_041,model_lstm_004,model_lstm_005,model_lstm_012,model_lstm_024,model_lstm_025,model_lstm_030,model_lstm_032,model_lstm_033,model_lstm_039,model_lstm_046
2024-11-29,0.0,-1.413586745548115,0.0040528626682724,-1.08529554161065,0.5007041,0.5120066,0.50699705,0.5124796,0.49682218,0.4913372,0.5029471,0.5103661,0.49517053,0.4887902,0.49407566,0.5045611,0.50434786,0.5081239,0.4871045,0.5340233,0.5311156,0.5145775,0.5120834,0.49720642,0.5242086,0.5058846,0.48243463,0.49502128,0.47718278,0.5028847,0.5799292,0.48312813,0.48372644,0.4970415,0.5021073,0.47511578,0.50403774,0.43971202,0.52793324,0.42807257,0.43033034,0.46971467,0.5232337,0.5296309,0.43872854,0.42315096,0.43855342,0.46713904,0.4538122,0.4372695,0.48571482,0.46393833,0.449171,0.47599941
2024-11-30,1.0,-0.7434735428483485,1.4703525469520595,0.8029148706736899,0.51121515,0.5072887,0.5098111,0.50717115,0.5023726,0.49462125,0.51035637,0.5159262,0.5002696,0.49837488,0.5184114,0.512773,0.50646305,0.50853974,0.49637368,0.5392321,0.528208,0.51324314,0.5204732,0.4969166,0.5185812,0.5200124,0.49143732,0.49353823,0.4724587,0.5084584,0.5818017,0.48233676,0.50109774,0.49709523,0.5028069,0.4904105,0.5074189,0.43366987,0.53119606,0.42613113,0.4255627,0.46723315,0.5171786,0.5287969,0.4298697,0.41962963,0.44005236,0.46803552,0.45259914,0.43134984,0.48606387,0.46618167,0.4517958,0.4739083
2024-12-01,0.0,-2.913012505898392,0.9674899512411724,-1.3931627244584,0.45877835,0.45694056,0.44996685,0.5260522,0.44275695,0.44810164,0.44421756,0.46901786,0.45976472,0.44243586,0.46962988,0.4620956,0.47545308,0.44819778,0.45152074,0.4878341,0.49182406,0.49976623,0.4946098,0.52278453,0.48158357,0.46179065,0.46127132,0.52598536,0.50507367,0.47863093,0.5204984,0.50548667,0.46556056,0.5143896,0.5006222,0.4651313,0.49832287,0.4961853,0.5074472,0.4917299,0.4820926,0.49043062,0.5320526,0.510164,0.43993276,0.41704574,0.4308039,0.4442329,0.45068863,0.46830562,0.48129225,0.47426888,0.41345808,0.43650463
2024-12-02,1.0,-2.388947367511532,0.4839034572169101,0.009463180488125696,0.4841686,0.44391912,0.4756385,0.50479287,0.48431194,0.4849923,0.49198824,0.49024794,0.47068402,0.477126,0.49767125,0.4890273,0.4793355,0.47322938,0.47072974,0.4685243,0.48462844,0.4957329,0.4927212,0.5291076,0.49324465,0.49252078,0.46838263,0.5271218,0.52633166,0.49044555,0.4966887,0.49603015,0.46988547,0.5156134,0.5003289,0.47299692,0.50198144,0.5105483,0.50296795,0.5204787,0.5044595,0.49590042,0.52971864,0.50858915,0.44872552,0.41915384,0.4240505,0.4351135,0.43914336,0.49117783,0.46816882,0.47659045,0.40500045,0.42309874
2024-12-03,1.0,-1.3252414418642673,3.2338614868302216,2.8161417666881396,0.4974457,0.4459276,0.51929104,0.47842476,0.536172,0.5160229,0.53133315,0.53312445,0.49262318,0.5070433,0.5140507,0.51457834,0.51099265,0.51305604,0.4987066,0.5137999,0.52216065,0.51030695,0.5523655,0.5073206,0.5030503,0.5435338,0.5050156,0.496528,0.4997605,0.524161,0.5487562,0.4872204,0.49292803,0.5058126,0.5034006,0.4780533,0.51563966,0.47683993,0.5330095,0.47895634,0.45545992,0.48544288,0.52943736,0.5290966,0.46180478,0.4223986,0.42659885,0.45644408,0.45005792,0.47548053,0.48236227,0.4678866,0.43984777,0.4506281
2024-12-04,0.0,-8.55928022272887,5.429404226800561,-1.67923470412215,0.4865157,0.47644863,0.46711925,0.4605846,0.4711166,0.47638142,0.5006943,0.49876055,0.49961585,0.4726755,0.50019836,0.51287174,0.50479585,0.49273846,0.4813797,0.52684677,0.5335673,0.51195437,0.50060284,0.50058514,0.48118627,0.49563462,0.48650667,0.4951087,0.48895934,0.51480556,0.5673877,0.48461914,0.47345582,0.49977693,0.5039523,0.48047036,0.5127817,0.4516066,0.5337132,0.4551617,0.43844473,0.4765229,0.52182066,0.5342089,0.4555645,0.42157903,0.4289041,0.463741,0.45630684,0.45675814,0.48411542,0.46402922,0.44502956,0.46882766
2024-12-05,1.0,-0.9992549222333156,4.983172260949494,2.84249160874968,0.5133202,0.48809895,0.49310178,0.47472933,0.50961673,0.49702093,0.52296853,0.5123473,0.49622113,0.49849334,0.52211434,0.5259098,0.51994145,0.500917,0.50350904,0.5336355,0.5319317,0.51188964,0.52155894,0.4983281,0.47084022,0.51288974,0.49959704,0.49005067,0.47996074,0.52513397,0.5782441,0.48381573,0.49412227,0.49763468,0.5045687,0.49830696,0.51163787,0.4385814,0.5357889,0.44071984,0.42513874,0.46867245,0.52015793,0.53268105,0.44352975,0.42099687,0.43550578,0.46377254,0.4535267,0.44955233,0.48516816,0.4648961,0.44903645,0.47149876
2024-12-06,1.0,-0.9032372232332472,0.6977148198556776,0.09134510578209,0.53564876,0.47188303,0.5122365,0.48378772,0.53855526,0.52882856,0.5359434,0.5326018,0.4932352,0.5180445,0.5478407,0.5535528,0.5505862,0.4742878,0.5300065,0.5375809,0.52650404,0.51066107,0.534431,0.4955968,0.4605556,0.5471071,0.5144255,0.4884131,0.47207698,0.538673,0.5774025,0.4866713,0.52269214,0.50256723,0.5036449,0.508845,0.5219201,0.4298562,0.5465408,0.4387989,0.41649932,0.46684718,0.5125656,0.53098035,0.4358146,0.41987428,0.43957958,0.46359712,0.45114255,0.44830194,0.48677585,0.46166617,0.45279673,0.46581298
2024-12-07,1.0,-1.1832389889383337,1.5101066610290954,1.27163050682054,0.492683,0.49085408,0.46764705,0.507374,0.47105712,0.47012722,0.48860335,0.49298894,0.4814971,0.49112415,0.49077162,0.5014982,0.5072392,0.52878314,0.4908526,0.5383955,0.53046227,0.51198107,0.47027314,0.49570712,0.49052143,0.5021134,0.46119836,0.49644488,0.47694305,0.4983165,0.5855255,0.48234496,0.4642083,0.49288493,0.5048817,0.46631184,0.50757295,0.43451008,0.5284977,0.42693794,0.42806438,0.4658704,0.5216781,0.529709,0.4310011,0.4209393,0.4372211,0.46719992,0.45287767,0.43470415,0.48662946,0.46533185,0.45476925,0.47760722
2024-12-08,0.0,-7.131519193500494,0.1051177427265866,-3.86478475525823,0.4529537,0.47433108,0.41705453,0.5215419,0.442153,0.4390882,0.44787645,0.45237,0.48185125,0.4282758,0.48159608,0.4481504,0.45496342,0.4603264,0.43104625,0.48881894,0.49326855,0.50179684,0.48740786,0.52249265,0.4805894,0.44303054,0.45037034,0.5262867,0.5072544,0.48145068,0.52381426,0.5018131,0.4464484,0.5139321,0.5000366,0.44729584,0.49516007,0.49965775,0.5022985,0.4892046,0.484657,0.49029878,0.536901,0.5100718,0.44057223,0.41743344,0.4318369,0.44503808,0.44905558,0.4682097,0.48062348,0.47538286,0.41312268,0.43775985
