nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_xgb_001,50.442477876106196,50.42694868781825,52.21238938053098,50.427350427350426,51.30434782608696,48.67256637168141,50.45871559633027,49.549549549549546,-18.330678602139074
model_xgb_002,51.76991150442478,51.495461436981905,53.17460317460318,57.26495726495726,55.144032921810705,50.0,45.87155963302752,47.84688995215311,-2.3225263166068313
model_xgb_003,51.76991150442478,51.349856818406245,53.07692307692308,58.97435897435898,55.87044534412956,50.0,44.03669724770643,46.82926829268293,5.086502384361075
model_xgb_004,48.67256637168141,48.668546365914786,50.467289719626166,46.15384615384615,48.214285714285715,47.05882352941176,51.37614678899083,49.122807017543856,-27.939743649686932
model_xgb_005,52.654867256637175,52.653940283896226,54.629629629629626,50.427350427350426,52.44444444444445,50.847457627118644,55.04587155963303,52.863436123348016,-12.074030673187826
model_xgb_006,54.424778761061944,54.16543603678107,55.55555555555556,59.82905982905983,57.61316872427984,53.0,48.62385321100918,50.717703349282296,4.7355678845199005
model_xgb_007,53.98230088495575,53.94984326018808,56.310679611650485,49.572649572649574,52.72727272727272,52.03252032520326,58.71559633027523,55.172413793103445,12.243918318625537
model_xgb_008,49.557522123893804,49.41490614937564,51.2396694214876,52.991452991452995,52.10084033613446,47.61904761904761,45.87155963302752,46.728971962616825,-22.585921340922937
model_xgb_009,53.09734513274337,52.366181500039765,54.01459854014598,63.24786324786324,58.26771653543307,51.68539325842697,42.201834862385326,46.464646464646464,8.337739420351454
model_xgb_010,50.442477876106196,50.126103404791934,51.96850393700787,56.41025641025641,54.09836065573771,48.484848484848484,44.03669724770643,46.15384615384615,-6.015188636706592
model_xgb_011,54.424778761061944,54.316553821999804,57.14285714285714,47.863247863247864,52.093023255813954,52.34375,61.46788990825688,56.540084388185655,20.69880462421572
model_xgb_012,53.53982300884957,53.27544450351468,54.761904761904766,58.97435897435898,56.79012345679012,52.0,47.706422018348626,49.760765550239235,4.028372056662738
model_xgb_013,47.34513274336283,47.294569541615225,49.137931034482754,48.717948717948715,48.927038626609445,45.45454545454545,45.87155963302752,45.662100456621005,-9.891281387377456
model_xgb_014,51.76991150442478,51.746292922763516,53.50877192982456,52.13675213675214,52.81385281385281,50.0,51.37614678899083,50.678733031674206,-22.558720334707164
model_xgb_015,54.424778761061944,54.4238864415076,56.36363636363636,52.991452991452995,54.62555066079295,52.58620689655172,55.96330275229357,54.22222222222223,18.59124557327575
model_xgb_016,54.86725663716814,54.639905548996445,56.00000000000001,59.82905982905983,57.85123966942148,53.46534653465347,49.54128440366973,51.42857142857142,4.44200573934404
model_xgb_017,49.11504424778761,49.090125560713794,50.96153846153846,45.2991452991453,47.963800904977376,47.540983606557376,53.21100917431193,50.21645021645021,-17.962549934655193
model_xgb_018,57.07964601769911,57.01147171291303,58.47457627118644,58.97435897435898,58.723404255319146,55.55555555555556,55.04587155963303,55.29953917050692,-8.079841032412629
model_xgb_019,49.557522123893804,49.23549810844893,51.181102362204726,55.55555555555556,53.278688524590166,47.474747474747474,43.11926605504588,45.19230769230769,-17.170839917163995
model_xgb_020,55.309734513274336,54.92050952898193,56.15384615384615,62.39316239316239,59.10931174089069,54.166666666666664,47.706422018348626,50.73170731707317,4.7354220393714055
model_xgb_021,53.09734513274337,52.861078315623764,54.400000000000006,58.119658119658126,56.19834710743802,51.48514851485149,47.706422018348626,49.523809523809526,11.142350079520952
model_xgb_022,54.424778761061944,54.10036478359459,55.46875,60.68376068376068,57.95918367346938,53.06122448979592,47.706422018348626,50.24154589371981,4.32781177519455
model_xgb_023,51.32743362831859,50.943247296550645,52.71317829457365,58.119658119658126,55.28455284552846,49.48453608247423,44.03669724770643,46.601941747572816,-14.286338574174579
model_xgb_024,58.4070796460177,58.24685534591194,59.34959349593496,62.39316239316239,60.83333333333333,57.28155339805825,54.12844036697248,55.660377358490564,23.650561569136993
model_xgb_025,52.21238938053098,51.907313997477935,53.54330708661418,58.119658119658126,55.73770491803278,50.505050505050505,45.87155963302752,48.07692307692308,3.127903872019419
model_xgb_026,50.442477876106196,50.3023639362287,52.066115702479344,53.84615384615385,52.94117647058824,48.57142857142857,46.788990825688074,47.66355140186916,-4.310929645946692
model_xgb_027,51.76991150442478,51.42659962535738,53.125,58.119658119658126,55.51020408163265,50.0,44.95412844036697,47.34299516908212,-18.721827102616725
model_xgb_028,52.21238938053098,51.83518825479517,53.48837209302325,58.97435897435898,56.09756097560976,50.51546391752577,44.95412844036697,47.57281553398058,1.667607306194725
model_xgb_029,52.21238938053098,52.20864661654135,54.20560747663551,49.572649572649574,51.78571428571429,50.42016806722689,55.04587155963303,52.63157894736842,-26.57440574980235
