tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_024,model_xgb_018,model_xgb_049,model_xgb_041,model_xgb_048,model_xgb_020,model_xgb_016,model_xgb_015,model_xgb_011,model_xgb_030,model_xgb_006,model_xgb_022,model_xgb_007,model_xgb_039,model_xgb_040,model_xgb_046,model_xgb_012,model_xgb_033,model_xgb_021,model_xgb_034,model_xgb_005,model_xgb_009,model_xgb_029,model_xgb_025,model_xgb_028,model_xgb_014,model_xgb_035,model_xgb_002,model_xgb_027,model_xgb_003,model_xgb_023,model_xgb_045,model_xgb_036,model_xgb_042,model_xgb_031,model_xgb_032,model_xgb_001,model_xgb_050,model_xgb_047,model_xgb_026,model_xgb_010,model_xgb_038,model_xgb_008,model_xgb_019,model_xgb_044,model_xgb_017,model_xgb_004,model_xgb_037,model_xgb_013,model_xgb_043
2024-11-29,0,-1.413586745548115,0.0040528626682724,-1.08529554161065,0.6708066,0.597412,0.65728223,0.57564604,0.51061,0.60180527,0.7073707,0.57662165,0.49209177,0.5090677,0.7020521,0.56056297,0.48838907,0.7116937,0.5104834,0.55365944,0.5062255,0.5177818,0.5414096,0.60974836,0.53817666,0.5024802,0.6251351,0.6894731,0.5216866,0.7009252,0.62203777,0.5260234,0.48523685,0.518295,0.592555,0.49916336,0.55578357,0.49909726,0.60148454,0.6111157,0.5486356,0.5189911,0.5764143,0.73667264,0.57472515,0.52683663,0.53310615,0.6356057,0.62720996,0.5841048,0.49614704,0.52835673,0.5212086,0.45907944
2024-11-30,1,-0.7434735428483485,1.4703525469520595,0.8029148706736899,0.3111181,0.48293188,0.49062538,0.51297325,0.4665119,0.50625986,0.2864548,0.5193481,0.51259893,0.5090677,0.44543782,0.51585525,0.48951522,0.30033717,0.55817837,0.46414337,0.52013636,0.5607385,0.5349102,0.55641335,0.51298475,0.525274,0.36419794,0.5950929,0.47361195,0.2645579,0.5421539,0.5241255,0.54705864,0.55006254,0.55572784,0.47426727,0.52695274,0.5509758,0.55919206,0.60410005,0.43838176,0.53295475,0.5874309,0.3899625,0.58200735,0.40069884,0.533177,0.39275202,0.596622,0.45445743,0.47712317,0.53968686,0.47224745,0.50365114
2024-12-01,0,-2.913012505898392,0.9674899512411724,-1.3931627244584,0.3780977,0.40101713,0.36575094,0.4550442,0.5189911,0.48953184,0.26965195,0.43878907,0.51139754,0.5033772,0.36872277,0.35655075,0.4675801,0.3309072,0.44890726,0.46417975,0.4822141,0.5003607,0.4696199,0.46913034,0.48195568,0.46734744,0.5080047,0.40252605,0.42000127,0.30209816,0.47509426,0.49535635,0.28904387,0.5016099,0.45496726,0.46903193,0.49312428,0.41871867,0.40857887,0.44485813,0.5019645,0.46917665,0.45186207,0.38182506,0.408541,0.44525775,0.51069856,0.4095214,0.52849835,0.51510036,0.46782267,0.40291283,0.4718082,0.48866704
2024-12-02,1,-2.388947367511532,0.4839034572169101,0.009463180488125696,0.66836536,0.50373644,0.5116871,0.5927648,0.47378886,0.4601549,0.6070892,0.49004236,0.5139079,0.5284076,0.73740476,0.6808522,0.52335685,0.4248102,0.56609625,0.49399638,0.5207188,0.48576716,0.48483583,0.53720194,0.48505107,0.53752714,0.53066754,0.47153872,0.5535192,0.62437534,0.53612566,0.50404835,0.7031154,0.49735594,0.4965769,0.49599943,0.47272205,0.4909159,0.5976578,0.5673606,0.55098164,0.47549665,0.5209173,0.66744494,0.5677452,0.5215148,0.52852684,0.5851536,0.5034552,0.4731238,0.5322969,0.6246516,0.55068725,0.485425
2024-12-03,1,-1.3252414418642673,3.2338614868302216,2.8161417666881396,0.66476864,0.5062997,0.43390343,0.5319367,0.52686596,0.4430809,0.5283276,0.52352625,0.4885244,0.48442245,0.65667313,0.44764128,0.50079596,0.41708124,0.4348601,0.3979229,0.446418,0.50753963,0.5176895,0.38759905,0.48977548,0.5363467,0.4307844,0.5089764,0.44045308,0.55171967,0.5463476,0.4975299,0.6039135,0.51640385,0.5160729,0.49916336,0.46806392,0.4352593,0.50676274,0.52013826,0.5257194,0.47256887,0.48281938,0.4129376,0.44667184,0.40765905,0.5091938,0.46087506,0.5211439,0.47743264,0.48759773,0.5578867,0.52451885,0.4723936
2024-12-04,0,-8.55928022272887,5.429404226800561,-1.67923470412215,0.6348093,0.5341325,0.46485543,0.5608487,0.52501214,0.4648674,0.43335563,0.49201468,0.49209177,0.5090677,0.73222995,0.6205601,0.50427103,0.46952936,0.5218523,0.59208,0.5033186,0.48749095,0.47927794,0.4886853,0.44799098,0.52290505,0.5189473,0.5215461,0.4483768,0.48941246,0.5674461,0.52131754,0.36224678,0.48785296,0.470668,0.4700322,0.47411212,0.4691549,0.56861997,0.43317223,0.432591,0.5268749,0.5002385,0.6127724,0.5361669,0.56780744,0.47786182,0.4978743,0.5211083,0.48240915,0.49614704,0.5187364,0.4995887,0.53387386
2024-12-05,1,-0.9992549222333156,4.983172260949494,2.84249160874968,0.46855575,0.62584573,0.5778247,0.53448844,0.52686596,0.5006587,0.49674758,0.4594109,0.49209177,0.5247619,0.49077883,0.4835634,0.5196584,0.44742793,0.44839925,0.5118389,0.5044559,0.52243084,0.5074366,0.51349527,0.49248457,0.4905388,0.6346165,0.5270297,0.54322505,0.577607,0.48334277,0.4907992,0.43501815,0.46681824,0.52630955,0.508464,0.5516341,0.57846487,0.5178597,0.5397476,0.5041482,0.5204882,0.5383832,0.54939437,0.5556912,0.5841469,0.49887228,0.51243657,0.5089267,0.46328035,0.49614704,0.49376413,0.49026942,0.48262477
2024-12-06,1,-0.9032372232332472,0.6977148198556776,0.09134510578209,0.5008017,0.5803484,0.49518675,0.511032,0.51061,0.5771102,0.3618299,0.51194036,0.49209177,0.5289658,0.4375212,0.50434536,0.4953688,0.3503086,0.524029,0.58597904,0.48961118,0.49249765,0.5172584,0.5291331,0.515661,0.5122978,0.33571798,0.4827949,0.4953775,0.49922302,0.5278745,0.5016157,0.36775476,0.53070873,0.5921563,0.508464,0.50496525,0.48571828,0.47741878,0.44209978,0.46120766,0.5204882,0.5039152,0.5011706,0.5073374,0.48503408,0.5177492,0.3961287,0.38792443,0.5499889,0.47120076,0.4539068,0.47557828,0.48575982
2024-12-07,1,-1.1832389889383337,1.5101066610290954,1.27163050682054,0.6982418,0.55320174,0.5711243,0.620008,0.5260583,0.55712914,0.5283073,0.5221046,0.5330321,0.5090677,0.60610837,0.5337808,0.504176,0.68533236,0.4648543,0.61949253,0.4644035,0.47915682,0.4795528,0.5839811,0.5142123,0.5173889,0.5885867,0.63877004,0.5308409,0.4553828,0.52468204,0.49534997,0.6659463,0.5099624,0.5315167,0.5113442,0.47486833,0.5135866,0.50817364,0.58075416,0.4645999,0.5268749,0.45070964,0.54727167,0.46546373,0.619963,0.5042275,0.5622038,0.55337507,0.5014448,0.5075309,0.6199121,0.49868128,0.5107839
2024-12-08,0,-7.131519193500494,0.1051177427265866,-3.86478475525823,0.55208546,0.54037255,0.55075055,0.49299136,0.49436945,0.5480278,0.39886227,0.50468755,0.5186897,0.4759137,0.5592032,0.55501884,0.50079596,0.5419127,0.49066797,0.5753415,0.5268031,0.4771576,0.5413597,0.5091578,0.4722793,0.53421545,0.48306203,0.5263997,0.46963283,0.62282324,0.5478143,0.51687336,0.5957179,0.5307215,0.49749327,0.49916336,0.49557382,0.4899007,0.50147337,0.5154337,0.49619293,0.5198456,0.4957478,0.51821285,0.5635772,0.4893223,0.5177492,0.54883945,0.54040873,0.52047503,0.47120076,0.56839603,0.46865445,0.5383747
