nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_lstm_001,47.34513274336283,47.33585289913251,48.24561403508772,47.82608695652174,48.03493449781659,46.42857142857143,46.846846846846844,46.63677130044843,-13.105032088362794
model_lstm_002,50.88495575221239,50.87629976305637,51.85185185185185,48.69565217391305,50.224215246636774,50.0,53.153153153153156,51.52838427947598,2.8083700656619612
model_lstm_003,43.80530973451327,43.61875577032628,45.16129032258064,48.69565217391305,46.86192468619247,42.15686274509804,38.73873873873874,40.375586854460096,-26.38923113392676
model_lstm_004,53.09734513274337,52.797919293820925,54.83870967741935,44.34782608695652,49.03846153846153,51.8796992481203,62.16216216216216,56.557377049180324,24.386299422227626
model_lstm_005,48.67256637168141,48.087128712871284,49.42528735632184,37.391304347826086,42.57425742574257,48.201438848920866,60.36036036036037,53.6,-18.005382823790967
model_lstm_006,46.017699115044245,45.67307692307692,47.286821705426355,53.04347826086957,50.0,44.329896907216494,38.73873873873874,41.34615384615385,-21.009075643422545
model_lstm_007,47.34513274336283,47.11215118680065,47.91666666666667,40.0,43.60189573459716,46.92307692307692,54.95495495495496,50.62240663900415,-7.5176547395231985
model_lstm_008,44.690265486725664,44.44553696092506,46.03174603174603,50.43478260869565,48.13278008298755,43.0,38.73873873873874,40.758293838862556,-34.07111841493399
model_lstm_009,48.67256637168141,48.18153067678684,49.43820224719101,38.26086956521739,43.13725490196079,48.175182481751825,59.45945945945946,53.2258064516129,-6.54090712305541
model_lstm_010,44.24778761061947,43.71442125237191,45.86466165413533,53.04347826086957,49.193548387096776,41.935483870967744,35.13513513513514,38.23529411764706,-12.334850288728717
model_lstm_011,46.017699115044245,44.44713088330109,47.651006711409394,61.73913043478261,53.78787878787878,42.857142857142854,29.72972972972973,35.1063829787234,-14.030634595717437
model_lstm_012,46.46017699115044,46.45074118315154,47.368421052631575,46.95652173913044,47.161572052401745,45.535714285714285,45.94594594594595,45.73991031390135,-20.174650260223302
model_lstm_013,47.78761061946903,47.28810879190386,48.31460674157304,37.391304347826086,42.15686274509804,47.44525547445255,58.55855855855856,52.41935483870967,-5.323457096749576
model_lstm_014,50.0,49.276024390728345,51.19047619047619,37.391304347826086,43.21608040201005,49.29577464788733,63.06306306306306,55.33596837944664,-9.56615990792585
model_lstm_015,50.0,49.64408951986592,51.08695652173913,40.869565217391305,45.410628019323674,49.25373134328358,59.45945945945946,53.87755102040816,2.285795165611455
model_lstm_016,46.017699115044245,45.74576938213302,46.31578947368421,38.26086956521739,41.904761904761905,45.80152671755725,54.054054054054056,49.586776859504134,-20.67926900576981
model_lstm_017,49.11504424778761,48.006481685238164,50.0,62.60869565217392,55.5984555984556,47.5609756097561,35.13513513513514,40.41450777202073,-0.5653964127639369
model_lstm_018,50.0,49.38058710431904,51.162790697674424,38.26086956521739,43.78109452736319,49.28571428571429,62.16216216216216,54.980079681274894,-7.051670299930958
model_lstm_019,46.017699115044245,45.80974842767296,46.391752577319586,39.130434782608695,42.45283018867924,45.73643410852713,53.153153153153156,49.166666666666664,-9.805659873846697
model_lstm_020,47.34513274336283,47.31934731934732,48.113207547169814,44.34782608695652,46.15384615384615,46.666666666666664,50.45045045045045,48.484848484848484,-14.095607019355464
