tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_021,model_xgb_039,model_xgb_018,model_xgb_035,model_xgb_046,model_xgb_011,model_xgb_032,model_xgb_048,model_xgb_002,model_xgb_042,model_xgb_023,model_xgb_027,model_xgb_007,model_xgb_026,model_xgb_006,model_xgb_001,model_xgb_033,model_xgb_010,model_xgb_036,model_xgb_013,model_xgb_024,model_xgb_037,model_xgb_009,model_xgb_017,model_xgb_020,model_xgb_015,model_xgb_047,model_xgb_040,model_xgb_038,model_xgb_005,model_xgb_014,model_xgb_031,model_xgb_019,model_xgb_016,model_xgb_045,model_xgb_030,model_xgb_044,model_xgb_003,model_xgb_050,model_xgb_004,model_xgb_041,model_xgb_028,model_xgb_012,model_xgb_025,model_xgb_034,model_xgb_008,model_xgb_043,model_xgb_029,model_xgb_022,model_xgb_049
2026-01-03,1,-1.1034116873888166e-05,1.2957897739232105,0.99005111234531,0.50208384,0.47210145,0.51377267,0.49284497,0.5081585,0.46300736,0.5016178,0.48856875,0.48305926,0.515278,0.51193446,0.4610633,0.49847487,0.51394343,0.48264346,0.48097655,0.48220643,0.50331277,0.47271758,0.48588353,0.50004184,0.46364155,0.50001734,0.49220347,0.5083776,0.5171119,0.4957785,0.46609262,0.4955406,0.4801601,0.49616265,0.51701975,0.48985866,0.58199,0.48968816,0.48966432,0.4815198,0.50597847,0.49240744,0.49442405,0.4623624,0.46205497,0.48657197,0.5044791,0.5116423,0.49435675,0.49545068,0.51806414,0.5000962,0.51728934
2026-01-04,1,-0.0163020432437238,3.4990375212865805,2.5137383113592904,0.50936174,0.49382505,0.48421642,0.50518185,0.46515903,0.43892696,0.50480217,0.4378039,0.48054364,0.4919501,0.48035806,0.49450192,0.50654745,0.48458174,0.42070994,0.4838892,0.41311613,0.49809423,0.4677035,0.49677888,0.49709186,0.51155853,0.49832645,0.50897545,0.49525312,0.4846571,0.4957785,0.48009464,0.47343484,0.49484825,0.48543254,0.49109834,0.4904374,0.43347418,0.47728834,0.5368034,0.52546954,0.49669427,0.5232114,0.49442405,0.46849725,0.5310443,0.5030798,0.49581614,0.4780336,0.49435675,0.4244343,0.498438,0.49284336,0.49559984
2026-01-05,0,-2.805643002547868,0.6210504435895601,-0.11912093706725,0.5370958,0.4544023,0.45606655,0.5331718,0.4716014,0.48145455,0.5016178,0.532938,0.49800977,0.48878545,0.5476475,0.55371624,0.5182398,0.4960975,0.5513156,0.5385173,0.4726345,0.49809423,0.50464547,0.49677888,0.50004184,0.51031303,0.4873883,0.50865024,0.49525312,0.50608975,0.4957785,0.4678672,0.43610913,0.4990163,0.49616265,0.4951631,0.48797452,0.42146632,0.48640722,0.5060506,0.50939924,0.51095235,0.49240744,0.5177086,0.5187795,0.46598175,0.4816954,0.49369228,0.49386376,0.51284045,0.46381047,0.48927677,0.49907207,0.49559984
2026-01-06,0,-3.3322591363202543,0.0,-2.57567322610848,0.4989941,0.499096,0.49609247,0.5147224,0.5432406,0.44622746,0.5130035,0.53955406,0.468076,0.47608554,0.45139334,0.5376332,0.50689745,0.48242474,0.49081135,0.50461775,0.4921746,0.49809423,0.5118914,0.5256495,0.49709186,0.5025955,0.52475196,0.5078544,0.49525312,0.5132636,0.4946763,0.48783672,0.45315507,0.4871812,0.5004845,0.48889893,0.52659893,0.45890203,0.51334083,0.5153576,0.5125308,0.49669427,0.49588078,0.4759226,0.49772623,0.501939,0.5039707,0.50445366,0.49197224,0.49435675,0.4449986,0.498438,0.49907207,0.49559984
2026-01-07,0,-2.2728618434127457,0.3538121107200562,-0.28955845252425,0.48393542,0.51131827,0.43347108,0.46635017,0.48290226,0.48397538,0.5016336,0.48349336,0.4671903,0.49138522,0.50922465,0.49091303,0.49847487,0.47912222,0.4990637,0.4645759,0.4428199,0.50331277,0.4347303,0.50226045,0.50004184,0.49328265,0.4549189,0.48888582,0.5083776,0.52659506,0.4957785,0.5215841,0.4497753,0.48405135,0.49616265,0.49402303,0.48988816,0.48645094,0.48587766,0.48191747,0.47855142,0.50069845,0.49240744,0.49442405,0.44153154,0.47113818,0.5073433,0.49369228,0.48371205,0.49435675,0.44168884,0.49748164,0.49907207,0.49559984
2026-01-08,0,-1.5546458976333632,1.0727762843917097,-0.50479560758538,0.49826238,0.5436202,0.53688365,0.4496838,0.43842095,0.46959913,0.49048862,0.46947226,0.46473223,0.46072742,0.44199118,0.49121532,0.49847487,0.5000192,0.5068605,0.5002013,0.5478027,0.49809423,0.48941383,0.50226045,0.4888629,0.4983351,0.48362967,0.49841243,0.49586594,0.52899486,0.4957785,0.47766492,0.48547876,0.5082011,0.5004845,0.46390498,0.522707,0.5360314,0.4943188,0.4469936,0.49888206,0.5355052,0.5098073,0.49442405,0.46770734,0.4747416,0.4913029,0.5044791,0.49475667,0.49435675,0.3992898,0.49858642,0.4804108,0.49559984
2026-01-09,0,-0.2621224213731839,0.2101908007801602,-0.15079553615388,0.5193336,0.4928188,0.54844934,0.4775033,0.4907127,0.5407162,0.50480217,0.58301276,0.5070947,0.50759125,0.548374,0.5332365,0.50689745,0.51009846,0.527436,0.56607527,0.48183352,0.50331277,0.5328419,0.49677888,0.50004184,0.5072164,0.5279621,0.5241666,0.5083776,0.4803135,0.4957785,0.47942135,0.5834363,0.5298538,0.5096688,0.4866141,0.52302396,0.62792534,0.5144151,0.60387444,0.52546954,0.50190145,0.49588078,0.5177086,0.5730906,0.51214963,0.5172061,0.50445366,0.4786957,0.49435675,0.5731877,0.498438,0.48205227,0.4897955
2026-01-10,1,-0.2973322532852666,0.8572537712954149,0.56077122089449,0.5006872,0.49698183,0.5069417,0.49631748,0.50365794,0.4996552,0.49048862,0.55546737,0.47761157,0.5282876,0.5196423,0.50864995,0.5182398,0.5133803,0.4738896,0.48405465,0.4934891,0.50331277,0.47184396,0.50226045,0.50004184,0.5033522,0.4865634,0.5183558,0.5083776,0.4921605,0.51925695,0.49716315,0.46663502,0.5153781,0.5096688,0.51763153,0.48985866,0.43119252,0.48640722,0.5127832,0.51232547,0.4957232,0.49240744,0.49442405,0.5383531,0.45472473,0.48657197,0.49369228,0.5232641,0.47609884,0.5314464,0.49748164,0.5099401,0.49284697
2026-01-11,1,-0.9773731181856038,1.641480167142524,0.3099670437196,0.507413,0.47712764,0.4966977,0.4610318,0.4399839,0.4854985,0.48244873,0.38335893,0.4827699,0.54921335,0.50563145,0.43369892,0.4806281,0.495833,0.5377252,0.40452564,0.44952136,0.49809423,0.46521273,0.49677888,0.49590114,0.47339636,0.46873337,0.49794504,0.49586594,0.46035495,0.50512254,0.45318565,0.4582968,0.44759896,0.5177595,0.4685527,0.48774925,0.4349664,0.5073241,0.46080077,0.47855142,0.4957232,0.49240744,0.5221326,0.48313126,0.466204,0.4913029,0.51554084,0.47420335,0.49435675,0.42090154,0.48927677,0.5053213,0.5193499
2026-01-12,1,-0.2780977827798945,5.538202782590246,4.4116152506374195,0.5014393,0.5187531,0.50951403,0.52311814,0.56625295,0.5412049,0.49254704,0.5819678,0.52010876,0.49797925,0.55967474,0.51448,0.50689745,0.4947713,0.5616021,0.53516036,0.5222452,0.49809423,0.5402645,0.51729316,0.5141023,0.5107457,0.52909964,0.5082695,0.49586594,0.4946742,0.50512254,0.52662426,0.5572931,0.5304901,0.49616265,0.5045188,0.51024693,0.5000083,0.5089868,0.521073,0.5125308,0.5145558,0.5038087,0.5055096,0.4882339,0.5162604,0.50985575,0.50445366,0.5227208,0.5174244,0.5303556,0.50666153,0.49907207,0.49559984
