tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_038,model_gru_042,model_gru_031,model_gru_015,model_gru_003,model_gru_007,model_gru_018,model_gru_039,model_gru_043,model_gru_037,model_gru_014,model_gru_011,model_gru_024,model_gru_016,model_gru_012,model_gru_022,model_gru_047,model_gru_033,model_gru_036,model_gru_010,model_gru_049,model_gru_008,model_gru_028,model_gru_030,model_gru_004,model_gru_006,model_gru_045,model_gru_046,model_gru_044,model_gru_034,model_gru_017,model_gru_035,model_gru_026,model_gru_020,model_gru_021,model_gru_001,model_gru_002,model_gru_040,model_gru_025,model_gru_009,model_gru_048,model_gru_013,model_gru_032,model_gru_041,model_gru_029,model_gru_019,model_gru_023,model_gru_005,model_gru_027,model_gru_050
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.5307212,0.5509445,0.5544213,0.53086776,0.597921,0.54298234,0.5442251,0.5426247,0.5691929,0.5711595,0.5370105,0.53495085,0.5470065,0.56690264,0.5574019,0.56158555,0.5661701,0.5553427,0.54121566,0.5694656,0.5565007,0.5210536,0.5640033,0.5772109,0.5435181,0.53026134,0.5806276,0.5600762,0.5366113,0.5399569,0.52298653,0.5099209,0.55340976,0.52249354,0.55945617,0.5344717,0.5072545,0.51817214,0.566583,0.5439255,0.52964485,0.51570904,0.5241675,0.5489159,0.523923,0.57418424,0.50611573,0.60104996,0.503062,0.49491656
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.5933549,0.61116076,0.598742,0.6010811,0.60485464,0.56181324,0.5601372,0.5925699,0.60494596,0.58154917,0.57791066,0.60648817,0.57860476,0.5875046,0.60111606,0.61465335,0.59564525,0.5792878,0.56032676,0.5945265,0.6013469,0.54807657,0.59198046,0.6054626,0.5714777,0.5886312,0.6058411,0.5951413,0.5856598,0.5746069,0.5700849,0.55237746,0.5849387,0.57732666,0.58011293,0.5598345,0.53650445,0.57253027,0.5895108,0.54454935,0.5672695,0.5412071,0.56166995,0.5569462,0.5466873,0.6349751,0.5004226,0.61559343,0.5293975,0.53509396
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.5602102,0.573415,0.5773581,0.5537632,0.53522116,0.52577794,0.52972853,0.56295526,0.6152747,0.54803234,0.55867255,0.56804425,0.5439623,0.54675907,0.5614462,0.59237945,0.57320905,0.53806037,0.5660469,0.5405475,0.53986853,0.5199012,0.53522086,0.53478044,0.5118529,0.5595022,0.5934608,0.54726285,0.5602425,0.51683575,0.53258544,0.53173894,0.5186756,0.547152,0.528664,0.5240921,0.5435988,0.5320494,0.54766774,0.51047856,0.52589935,0.52630025,0.56128865,0.5665943,0.5206722,0.64666975,0.55185646,0.6054696,0.5394051,0.504308
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.4724157,0.49096912,0.49081272,0.4682649,0.41494676,0.48388556,0.41573426,0.48866186,0.52709234,0.43992454,0.43745577,0.5013702,0.4368043,0.4270085,0.48735705,0.5264432,0.46389276,0.4784944,0.5132185,0.4335643,0.44811535,0.43093646,0.40682447,0.4474814,0.4462525,0.42387944,0.40040845,0.412133,0.50020397,0.41337013,0.45490766,0.39582407,0.47640505,0.412899,0.4403108,0.50825447,0.4725708,0.44728908,0.42098114,0.4539909,0.3757469,0.47233036,0.55392337,0.48765096,0.442193,0.660975,0.49250737,0.51027817,0.44118458,0.40619275
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.48984963,0.4859057,0.48312768,0.506326,0.4431985,0.491779,0.4038298,0.4859018,0.4537934,0.46819183,0.45142478,0.4736169,0.48590425,0.4751487,0.4778048,0.453603,0.43234712,0.47917095,0.4163247,0.486523,0.4477102,0.45619994,0.4293841,0.44535384,0.47851014,0.44265753,0.4278518,0.4393791,0.4541062,0.44165817,0.46555477,0.40312666,0.51831406,0.42864648,0.44013155,0.5097085,0.44516996,0.43514803,0.4465465,0.47690055,0.37219414,0.4826143,0.5541016,0.44712278,0.4148392,0.59732956,0.41145432,0.49696288,0.4001585,0.37738556
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.47971788,0.48054332,0.491346,0.50032455,0.53242254,0.46855566,0.47431135,0.50011027,0.4651892,0.5398537,0.52325386,0.44551408,0.50311875,0.5220772,0.46882004,0.45802256,0.50688744,0.46478733,0.4692812,0.5159841,0.466148,0.4846057,0.46635535,0.40203932,0.48617065,0.46802977,0.54661614,0.49764532,0.36828,0.48809853,0.44823498,0.44799012,0.44148612,0.5081782,0.442517,0.4202682,0.4247482,0.45169857,0.46448725,0.45651802,0.44560096,0.4672229,0.47978792,0.4576365,0.42039967,0.48407435,0.40780634,0.5434014,0.41569158,0.41542947
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.43280745,0.4790419,0.49449214,0.43353233,0.47107926,0.44124866,0.50464803,0.50138146,0.49588788,0.54788417,0.48820508,0.44502056,0.45072737,0.47966847,0.4323454,0.48035488,0.5326367,0.4139054,0.50505555,0.43143252,0.40244567,0.41953588,0.43014205,0.37905684,0.42490348,0.46373233,0.5360382,0.42906317,0.34570545,0.47012454,0.37667933,0.4372014,0.37767673,0.46981043,0.42418998,0.40520754,0.4307699,0.45352906,0.43463182,0.4217932,0.42452937,0.42521387,0.46106666,0.46504354,0.39052477,0.48385692,0.4169714,0.5512672,0.41610265,0.42223778
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.5372135,0.5632537,0.56576896,0.53439957,0.5835345,0.55019563,0.5273872,0.57456374,0.55836815,0.5880375,0.5497759,0.52239555,0.5449523,0.5490055,0.55302894,0.5508198,0.5627502,0.55291337,0.55429804,0.5535566,0.5509478,0.50565386,0.5492313,0.56774837,0.5457874,0.5299481,0.59670013,0.5415689,0.52031994,0.5281054,0.50553876,0.5123193,0.54778266,0.49861848,0.5547513,0.5281243,0.49674875,0.5155817,0.5499002,0.531488,0.52283585,0.49749574,0.5271998,0.51221615,0.5019818,0.558626,0.47512364,0.6045257,0.4757011,0.45356822
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.5705149,0.5947218,0.599009,0.5465072,0.578155,0.5644639,0.52683985,0.6024572,0.5923246,0.58823496,0.5709699,0.55574507,0.55181396,0.5421244,0.58293855,0.56542784,0.5691982,0.58422095,0.5871236,0.572267,0.5667367,0.5222674,0.5572827,0.57393664,0.5616873,0.54243034,0.60871786,0.5657692,0.55992925,0.5252378,0.5289731,0.534455,0.54960203,0.5085007,0.56779504,0.5481939,0.5132418,0.54048544,0.56111455,0.533428,0.5363718,0.5262623,0.5472716,0.5349412,0.5212319,0.60010153,0.5069485,0.6112133,0.5019011,0.4740729
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.6017344,0.6288587,0.6249595,0.58836806,0.56533843,0.56402254,0.5292423,0.6282011,0.6147289,0.5933185,0.5961256,0.5882015,0.567102,0.55628073,0.5997555,0.5941521,0.57864606,0.5737744,0.60354376,0.5827871,0.5600528,0.52921265,0.5598213,0.57769096,0.550073,0.5717431,0.6251439,0.5662345,0.5668435,0.5318342,0.5403161,0.55978024,0.53997576,0.5346164,0.56215084,0.56588966,0.5401523,0.5626077,0.57041204,0.52673906,0.5584249,0.54267627,0.57345355,0.5466583,0.51853865,0.6350327,0.5240936,0.61623,0.52440995,0.49668956
