tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_xgb_012,model_xgb_024,model_xgb_026,model_xgb_018,model_xgb_017,model_xgb_027,model_xgb_043,model_xgb_036,model_xgb_013,model_xgb_041,model_xgb_038,model_xgb_049,model_xgb_010,model_xgb_011,model_xgb_037,model_xgb_002,model_xgb_045,model_xgb_033,model_xgb_042,model_xgb_028,model_xgb_030,model_xgb_035,model_xgb_040,model_xgb_020,model_xgb_022,model_xgb_009,model_xgb_047,model_xgb_023,model_xgb_004,model_xgb_044,model_xgb_048,model_xgb_029,model_xgb_001,model_xgb_016,model_xgb_046,model_xgb_014,model_xgb_019,model_xgb_005,model_xgb_050,model_xgb_007,model_xgb_021,model_xgb_025,model_xgb_034,model_xgb_015,model_xgb_031,model_xgb_008,model_xgb_006,model_xgb_003,model_xgb_032,model_xgb_039
2025-06-17,1,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.5166357,0.50405025,0.51610124,0.5152766,0.5130024,0.49902296,0.5075279,0.5334948,0.4985604,0.51031065,0.524437,0.5022205,0.548248,0.514872,0.49970526,0.5202678,0.5271211,0.5063971,0.4983726,0.50312346,0.5253629,0.5025222,0.5099583,0.5142483,0.5065831,0.5582311,0.5400914,0.5197964,0.52090466,0.49734554,0.5542853,0.50917596,0.4967278,0.53717166,0.5135603,0.50399125,0.511519,0.5105795,0.55660635,0.52061886,0.4987588,0.4981722,0.52501535,0.49997938,0.5172113,0.5037495,0.5198531,0.51466733,0.5402241,0.51038986
2025-06-18,0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.51740575,0.50252056,0.5162309,0.49829802,0.5018193,0.49829772,0.48825228,0.51332164,0.4928049,0.5079244,0.4949342,0.5037812,0.49522498,0.50449413,0.49929568,0.4962197,0.5063834,0.4981702,0.5051188,0.5009702,0.5119032,0.5013422,0.4942028,0.50861514,0.51253486,0.5080077,0.51006126,0.49383226,0.48689055,0.49632704,0.51219475,0.48954773,0.50432837,0.50527084,0.505565,0.49911228,0.5137419,0.4998331,0.45145014,0.5016047,0.4996436,0.5028635,0.48080707,0.49714535,0.5030001,0.5032341,0.5372364,0.5306268,0.48746157,0.51014715
2025-06-19,0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.5116889,0.5018161,0.5171006,0.5063408,0.5000129,0.5088652,0.5002452,0.5225555,0.5301746,0.4935905,0.49562034,0.49874952,0.51716053,0.492708,0.49992055,0.5080415,0.49454018,0.5062463,0.4997411,0.502028,0.4975315,0.50844735,0.49568138,0.5031523,0.4920359,0.49230254,0.52103955,0.50577044,0.4761652,0.5009153,0.50976175,0.48800415,0.50189453,0.49565452,0.50044584,0.50087154,0.49616495,0.4918909,0.50191176,0.50265205,0.49656114,0.5023031,0.49394253,0.49524698,0.5086576,0.49949148,0.52836156,0.5105975,0.5055501,0.50924754
2025-06-20,0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.5024654,0.49260777,0.49528277,0.49504519,0.50681156,0.49583688,0.505161,0.49622768,0.50059724,0.49963942,0.5103211,0.5039551,0.49171218,0.513899,0.49706912,0.504177,0.51433796,0.50223815,0.5004017,0.5008868,0.5112539,0.4994275,0.50864214,0.5062991,0.49093395,0.5285172,0.5145122,0.5159463,0.49411684,0.49845198,0.50335425,0.5008948,0.5023169,0.49999458,0.4984925,0.4995485,0.5105368,0.5055837,0.51333344,0.5022098,0.5017639,0.49771717,0.49910823,0.4986383,0.49538723,0.4986135,0.51390284,0.4861348,0.4756332,0.49954844
2025-06-21,0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.4952914,0.5019283,0.49467555,0.50872535,0.5055261,0.5028874,0.5059734,0.49465287,0.50609535,0.5001771,0.5274139,0.5022205,0.5125761,0.50340563,0.4997407,0.5050894,0.52064615,0.50056314,0.49405447,0.49786457,0.5105585,0.50465727,0.4940036,0.511719,0.4992283,0.53347,0.52454567,0.5050658,0.5109587,0.5013266,0.5256955,0.50974596,0.5063702,0.5195256,0.49516127,0.4995485,0.514814,0.49595156,0.5215309,0.51441014,0.5039764,0.5029809,0.49545664,0.5016144,0.5082465,0.5013317,0.53806835,0.5144054,0.51873595,0.5148816
2025-06-22,1,-1.3466739094160756,4.937611915541193,4.23728593887924,0.49865833,0.49656785,0.4956481,0.49781954,0.49656597,0.494461,0.49559376,0.48872325,0.49376073,0.48471054,0.48594117,0.5029809,0.43519378,0.48292512,0.50244975,0.4905806,0.4828082,0.5013463,0.48646623,0.49365103,0.4924177,0.49943444,0.48669833,0.50161666,0.5005599,0.43938425,0.4729245,0.4832026,0.4868485,0.4970366,0.4477104,0.5029166,0.49926955,0.4592795,0.4920402,0.49691364,0.47691712,0.49245542,0.44903708,0.49377552,0.49914244,0.5042794,0.508252,0.50159335,0.48074198,0.5057085,0.46246937,0.4706617,0.4600539,0.48391408
2025-06-23,1,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.49809778,0.4968849,0.50639313,0.4934141,0.49346083,0.49660406,0.4984759,0.51631826,0.5057712,0.49584362,0.4940788,0.49874952,0.48416293,0.49181765,0.504017,0.49670538,0.4986778,0.5037535,0.5077147,0.4978152,0.511,0.49779415,0.4934736,0.4989585,0.49709192,0.48965016,0.4893894,0.49493033,0.48836985,0.5009153,0.5065215,0.48973706,0.49439916,0.50501704,0.4870643,0.4995485,0.47779202,0.4954996,0.46008185,0.497265,0.5059622,0.4954776,0.49232423,0.49495077,0.49526194,0.50194216,0.49332172,0.49624488,0.48685703,0.50175214
2025-06-24,1,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.5014462,0.498358,0.49437836,0.4987837,0.50842875,0.5035255,0.50159484,0.50786644,0.5028856,0.49796993,0.5008949,0.4965321,0.51164097,0.49942732,0.49793953,0.4860417,0.48433352,0.5014275,0.5043389,0.50312346,0.49554256,0.5025624,0.5141223,0.5023273,0.491676,0.5303622,0.5112959,0.50678355,0.5039079,0.49632704,0.50916046,0.50422895,0.5004113,0.51659346,0.49848184,0.50087154,0.5121014,0.49955228,0.48520273,0.51198465,0.4970161,0.5007664,0.4955687,0.49341425,0.50444055,0.5030975,0.47740808,0.5019062,0.5142285,0.502755
2025-06-25,0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.50519603,0.50072956,0.49305785,0.49181908,0.49189055,0.5074507,0.49735895,0.5260412,0.507531,0.49901715,0.5079392,0.5013952,0.49974966,0.5064472,0.50303817,0.50708157,0.48881197,0.5053261,0.49718082,0.5015851,0.5114581,0.51003253,0.5011734,0.5018745,0.49401,0.52680993,0.5207689,0.503708,0.51944673,0.5023846,0.5321134,0.5092344,0.50480247,0.5079201,0.5028116,0.50399125,0.4976275,0.4957444,0.49781165,0.51299053,0.5007476,0.49830005,0.49914822,0.50366455,0.49629,0.5060349,0.4950494,0.525748,0.489111,0.5057313
2025-06-26,1,-0.553484233859804,0.734371837348212,0.09395562683026999,0.5112821,0.5084157,0.4993533,0.50065255,0.51316065,0.49938262,0.5039323,0.5306221,0.50957704,0.5099478,0.5270737,0.49992687,0.5510344,0.51142657,0.50112873,0.5204809,0.5142602,0.5077766,0.49829862,0.49898806,0.53866726,0.49454227,0.5247441,0.49556366,0.51551086,0.5284597,0.5145023,0.5010301,0.5330165,0.49696583,0.52981144,0.51535213,0.5111857,0.54985756,0.5071526,0.50087154,0.5183751,0.5024869,0.5218742,0.49722645,0.5079933,0.5042794,0.5165333,0.50367194,0.50866723,0.5013317,0.54657835,0.5061552,0.5583757,0.5052261
2025-06-27,1,-0.2207809683068492,0.4940340020419263,0.23252311283283,0.4976132,0.50490993,0.49328783,0.48936003,0.51117665,0.50381047,0.49559668,0.511682,0.5028702,0.50325197,0.5076618,0.4993842,0.543497,0.5093763,0.49887767,0.50408334,0.5508124,0.50107324,0.49490267,0.49699232,0.50014573,0.50651705,0.51946133,0.5089387,0.5062479,0.51629645,0.52679694,0.5161528,0.5026241,0.50094104,0.5316737,0.49696046,0.49822593,0.5458483,0.5040807,0.4995485,0.4937993,0.51058424,0.48473296,0.50421965,0.50298643,0.5040082,0.49750093,0.49944913,0.5041929,0.50162685,0.51109093,0.48317733,0.5113549,0.51462865
