tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_040,model_lstm_023,model_lstm_009,model_lstm_004,model_lstm_008,model_lstm_031,model_lstm_033,model_lstm_043,model_lstm_024,model_lstm_034,model_lstm_047,model_lstm_049,model_lstm_013,model_lstm_003,model_lstm_026,model_lstm_035,model_lstm_016,model_lstm_012,model_lstm_007,model_lstm_017,model_lstm_044,model_lstm_021,model_lstm_048,model_lstm_039,model_lstm_038,model_lstm_015,model_lstm_022,model_lstm_050,model_lstm_027,model_lstm_019,model_lstm_032,model_lstm_041,model_lstm_006,model_lstm_014,model_lstm_045,model_lstm_002,model_lstm_037,model_lstm_025,model_lstm_042,model_lstm_010,model_lstm_029,model_lstm_028,model_lstm_036,model_lstm_001,model_lstm_018,model_lstm_005,model_lstm_046,model_lstm_030,model_lstm_011,model_lstm_020
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.4843251,0.551228,0.48699898,0.4845982,0.5071102,0.5197628,0.48711437,0.52518153,0.5028008,0.53362775,0.52620834,0.5438624,0.5136387,0.51844203,0.5345794,0.47846296,0.49438524,0.49549106,0.50452805,0.53765494,0.48996794,0.49685636,0.46962073,0.510417,0.47966856,0.4960471,0.5098881,0.48851708,0.4786095,0.4916794,0.49011934,0.49707118,0.52021545,0.4725924,0.49560863,0.5661333,0.47926015,0.49650207,0.46725076,0.504995,0.5063515,0.46616554,0.54769635,0.51889,0.49775928,0.48392648,0.49170563,0.53652334,0.5284486,0.46681497
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.5679936,0.5717387,0.5338111,0.5275857,0.55523163,0.5438233,0.5563158,0.59128946,0.5631137,0.498041,0.5537823,0.55951434,0.5884917,0.557528,0.5562663,0.5366619,0.53245884,0.5596041,0.5291791,0.54796803,0.5455057,0.54292,0.5289193,0.55095214,0.5404235,0.51972294,0.53520244,0.51453704,0.53610283,0.5301595,0.53489465,0.52037686,0.5543199,0.5391466,0.54503036,0.612707,0.5344183,0.53260934,0.50367624,0.5609983,0.5884895,0.52780545,0.56096166,0.54653764,0.58330023,0.5118857,0.48828718,0.5705171,0.57340986,0.50495344
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.40927473,0.45474148,0.30656326,0.49425778,0.43929008,0.49288493,0.38682902,0.4258806,0.29310474,0.36693633,0.41917995,0.45600507,0.4667759,0.47468272,0.40282637,0.5165315,0.47679982,0.4656292,0.47286192,0.41100988,0.4444169,0.4828356,0.4201752,0.47687468,0.4373853,0.49046952,0.45425865,0.46251482,0.48696733,0.4388544,0.39166123,0.37772837,0.4743166,0.4482085,0.41336218,0.38624564,0.4150337,0.48160785,0.45274,0.4478558,0.43752384,0.414481,0.33461332,0.36648044,0.48415875,0.35191774,0.48564702,0.5175042,0.52094984,0.42004636
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.5039245,0.48791698,0.40639755,0.5011934,0.41168848,0.42778125,0.49292544,0.46115333,0.447957,0.45827994,0.46834144,0.48348472,0.44597924,0.48303533,0.4354769,0.46417153,0.46464068,0.47135368,0.45565864,0.53847706,0.4033983,0.5509319,0.5285352,0.4339979,0.43223992,0.49803224,0.4648326,0.48747855,0.47712818,0.50724983,0.46709824,0.46388146,0.4741779,0.46324646,0.4498493,0.51262516,0.4557744,0.49642092,0.484894,0.47056374,0.47541365,0.44395295,0.47946608,0.42537048,0.4654122,0.4839948,0.5054858,0.5068767,0.47347656,0.45919424
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.5052563,0.48723885,0.5116531,0.533998,0.45045397,0.46580863,0.56477135,0.48409662,0.58968127,0.4711286,0.5348826,0.50869304,0.4750547,0.5039497,0.52283555,0.4911333,0.5121057,0.518466,0.5520242,0.55513686,0.47644258,0.61814207,0.6102424,0.5050415,0.49647886,0.5676578,0.5279453,0.52777255,0.5330615,0.5478616,0.5459673,0.5574034,0.48051754,0.535332,0.5392197,0.61572,0.5482977,0.53362834,0.55427283,0.53742063,0.56832683,0.50098413,0.53202677,0.5199978,0.54365116,0.5540078,0.52013963,0.54420304,0.52957815,0.49199182
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.42433104,0.45968598,0.47998157,0.51232797,0.4672502,0.5223204,0.5165215,0.45127684,0.4324736,0.43921572,0.5052065,0.44495553,0.47294918,0.49249095,0.4530348,0.4985562,0.52113193,0.49487317,0.5483484,0.44203073,0.47653782,0.5246761,0.4965575,0.5170835,0.53138506,0.53976727,0.5024918,0.45549268,0.53571767,0.5062655,0.50383496,0.44519192,0.46666044,0.52076805,0.5268179,0.42284247,0.5256598,0.46185023,0.5217969,0.5137282,0.53117806,0.4615132,0.41901025,0.51672375,0.54225063,0.42867854,0.5043285,0.55779576,0.53874266,0.4553874
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.34524158,0.39822274,0.3342652,0.40182132,0.3410957,0.45404267,0.34726062,0.32973123,0.33706692,0.36896968,0.36794528,0.40669674,0.34256858,0.37558022,0.41578174,0.41644698,0.39892828,0.39490336,0.4112193,0.37036,0.34280547,0.39638048,0.32607275,0.41184527,0.36635742,0.43099388,0.38198015,0.37216946,0.40020415,0.3733154,0.34885484,0.3187024,0.37905785,0.37113795,0.36684847,0.3280291,0.39087293,0.3922548,0.3825135,0.3902308,0.3496719,0.33063355,0.40261325,0.39013994,0.37988234,0.31641203,0.4954395,0.44885904,0.42841595,0.3650429
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.5391984,0.5541298,0.51636094,0.50132424,0.4988627,0.5338308,0.52196014,0.54390854,0.5125554,0.5055197,0.53356785,0.5519948,0.5012349,0.5213751,0.5832523,0.48443475,0.5040585,0.49709234,0.50127053,0.54733336,0.46026143,0.5010728,0.48340186,0.4936063,0.4771751,0.52960074,0.49927816,0.4890574,0.49388936,0.49274093,0.5160238,0.5229057,0.5298949,0.47951135,0.50288016,0.58917874,0.49856326,0.49058804,0.47904158,0.49998116,0.53210527,0.48677707,0.6060559,0.5436863,0.52154654,0.5112676,0.49177375,0.5434576,0.51826435,0.45324484
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.5732953,0.55558926,0.51528764,0.5261021,0.5033326,0.54451257,0.5324781,0.56749016,0.5527799,0.48973373,0.5475887,0.5467516,0.54128057,0.53300095,0.5665277,0.49193722,0.52216464,0.50939494,0.5015035,0.5414891,0.49058768,0.49734265,0.5021346,0.49036023,0.48746863,0.51984036,0.49447125,0.4935658,0.5265663,0.50391334,0.5213438,0.4874846,0.5333464,0.50409806,0.51221913,0.5681006,0.50126135,0.5005067,0.4983099,0.5091737,0.5492617,0.49176568,0.56160986,0.51814896,0.53957945,0.48330763,0.49167022,0.54562163,0.4986959,0.46766114
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.5119466,0.5240665,0.44813785,0.5170461,0.48183918,0.518099,0.51959884,0.49272063,0.34222293,0.43724298,0.51935375,0.5083908,0.48541972,0.5287209,0.48737434,0.5240708,0.5103362,0.5155126,0.5094001,0.46843696,0.44926125,0.5086218,0.46343765,0.5032304,0.50213516,0.5382925,0.484033,0.48716867,0.519418,0.47908106,0.47477627,0.40652093,0.5348117,0.4998863,0.4763744,0.47996524,0.48993957,0.49440098,0.50633746,0.48842958,0.4890638,0.45734563,0.4263733,0.4766463,0.51795846,0.41963586,0.48867086,0.54698557,0.5326026,0.47079483
