timestamp,LOG_RET_OPEN,LOG_RET_HIGH,LOG_RET_LOW,LOG_RET_CLOSE,LOG_RET_VOL,LOG_RET_EMAS_CLOSE,LOG_RET_DXY_CLOSE,LOG_RET_VIX_CLOSE,SENTIMENT,LOG_ARTICLE,LOG_NEWS_SPIKE,IS_WEEKEND,TARGET_ARAH,TARGET_LOG,WASIT_LOW,WASIT_HIGH
2017-09-02,0.022406469717723514,0.010919481427442148,-0.08235926874421902,-0.07799547319489142,0.5051426619854793,0.0,0.0,0.0,0.3333333333333333,1.3862943611198906,-0.42121346474297017,1,1,0.008226100308568417,-3.964046609565741,5.28309721451452
2017-09-03,-0.06185109378525175,-0.04650333673301384,0.00266971225053142,0.008226100308568417,-0.2958160257620285,0.0,0.0,0.0,1.0,1.0986122886681098,-0.8574502313512216,1,0,-0.0950793389560895,-12.669500484269816,0.4074560473784529
2017-09-04,-0.0007766128975231509,-0.04053031136279223,-0.07882843843847236,-0.0950793389560895,0.7019422529884033,0.0,0.0,0.0,0.0,1.3862943611198906,-0.38946476642838995,0,1,0.06294109973815225,-12.924697085270012,8.972246323521377
2017-09-05,-0.09250236071445757,-0.0094314361946603,-0.09763130496609151,0.06294109973815225,-0.12648911628236434,0.011037354562418965,-0.005401914747725401,0.18839058271168793,0.16666666666666666,1.9459101490553132,0.3036824139648887,0,1,0.05639001794781342,-0.717331699089831,6.567623603292409
2017-09-06,0.06127395235943775,0.038894872535862414,0.18501475359995412,0.05639001794781342,-0.4201315080441193,-0.003965383824776996,-0.00021664835655391514,-0.050303935898787074,1.0,1.3862943611198906,-0.42121346474297017,0,1,0.015430886827327768,-4.009828463311836,3.5891084528049397
2017-09-07,0.05638543759934056,0.02660486644293885,0.023465050305593347,0.015430886827327768,-0.4783066016066252,0.008361341114399392,-0.008269029137556765,-0.0069025228890773095,0.75,1.6094379124341003,2.5000002065384275e-10,0,0,-0.09116880582997182,-15.227497511189284,0.9288281478559787
2017-09-08,0.015441544092865314,-0.0111719162221618,-0.09674580365144667,-0.09116880582997182,0.8164988601622958,0.0006688896405072527,-0.002187433307679823,0.0481715177172049,0.0,2.0794415416798357,0.5596157880782798,0,0,-0.005617222767149364,-3.148420933255906,3.3029311853956322
2017-09-09,-0.09117946309550945,-0.06742777545457522,0.02962195994936187,-0.005617222767149364,-0.5415724184234331,0.0,0.0,0.0,0.0,0.0,-21.996231512759298,1,0,-0.03062278719696231,-11.372558852771682,0.5663920098405397
2017-09-10,-0.005617222767149364,-0.03298261452270042,-0.08785860196230719,-0.03062278719696231,0.0024111227129836993,0.0,0.0,0.0,1.0,0.6931471805599453,-1.2321436802926322,1,1,0.018732169875663014,-0.7645906631489275,4.822312236007527
2017-09-11,-0.025009535358687975,0.011936415064707518,0.07545689469926534,0.018732169875663014,0.05825947016393542,-0.011206691809561442,0.005786344789651539,-0.12181345721828053,0.25,2.1972245773362196,0.6580558608736752,0,0,-0.010690255757263747,-4.065646904182334,4.327507774495485
2017-09-12,0.01314980764624542,0.013784125260542663,-0.014278392534671253,-0.010690255757263747,0.22843701367059685,-0.002256488358732504,0.0005441916725177909,-0.014078094761562304,-0.3333333333333333,2.302585092994046,0.6773988237029173,0,0,-0.054038534727658016,-10.198994805446231,0.039860249534244774
2017-09-13,-0.011682286506786165,-0.05356673100687606,-0.07202373476990266,-0.054038534727658016,0.03774064617202073,-0.003469850010435886,0.006614923865376428,-0.0075901620555278,-0.375,2.1972245773362196,0.4144337782159248,0,0,-0.21265671116187077,-22.01762417263868,1.2172457352476804
2017-09-14,-0.053252327575210985,-0.04226467987052375,-0.17222482839958247,-0.21265671116187077,0.6003509677341433,0.000981780804511102,-0.004332696312161658,-0.00573071490215623,0.1,2.3978952727983707,0.48729512645579653,0,1,0.14861916008344211,-12.404117067250112,18.99167171815625
2017-09-15,-0.21279853905447915,-0.03491245133278514,-0.11652164010798521,0.14861916008344211,0.16761993029354025,-0.0032512423615178305,-0.0027175405879750277,-0.0262023246989902,-0.25,2.5649493574615367,0.559615788018756,0,1,0.004032399478769413,-6.398804204835988,6.538275926285171
2017-09-16,0.14188681093238917,0.024085202164731236,0.20867228870758328,0.004032399478769413,-0.4169693681350599,0.0,0.0,0.0,1.0,1.0986122886681098,-1.2729656753128875,1,0,-0.0040351021851244145,-5.9882289840898935,0.891317356021655
2017-09-17,0.003049230271997256,-0.052437186223865936,0.008138151686230234,-0.0040351021851244145,-0.6429632358344112,0.0,0.0,0.0,0.0,0.0,-22.669175986001726,1,1,0.08667866308976352,-0.27036588913879206,10.829944397213977
2017-09-18,0.0012935191621396937,0.09535116822679891,0.05314352876438676,0.08667866308976352,0.41203968080068787,-0.010735988597467801,0.0019573766525763942,-0.0019685496577600387,0.4,1.791759469228055,-0.2732933347996812,0,0,-0.0314611759096125,-5.190640715171893,1.3528855030896991
2017-09-19,0.09555651556120545,-0.00809192585147935,0.037475914829432466,-0.0314611759096125,-0.13233768193688072,-7.662978472650562e-05,-0.0028285716271978234,0.002951373195779545,0.125,2.1972245773362196,0.2186892010898295,0,0,-0.0025710509883738984,-2.32971815054908,3.4200907041031945
2017-09-20,-0.03763536948966668,-0.010789123899477683,-0.0028519502633844807,-0.0025710509883738984,-0.22443358018372087,0.004430569417291893,0.007813400669963291,-0.04008558435718417,0.3333333333333333,1.9459101490553132,-0.023530497243527522,0,0,-0.0772715508777504,-8.925164675884629,0.25608208616736505
2017-09-21,-0.005141017191011379,-0.03421113716773205,-0.0685255162417294,-0.0772715508777504,0.3288589104181162,-0.01644548291912643,-0.00270606859097994,-0.011311139388207228,0.0,1.9459101490553132,0.07410797232038863,0,0,-0.00391903758114883,-2.9357575394157163,3.8050837724469058
2017-09-22,-0.07946361082568067,-0.041781534014955,-0.01737747951306124,-0.00391903758114883,-0.1772373087038071,0.0020899215909679653,-0.0009760231446206904,-0.00830741254846648,0.0,2.5649493574615367,0.7672551527970006,0,1,0.049938044954794855,-1.4837541317532086,5.972858515956713
2017-09-23,0.0008457695337183206,0.01775870985394911,0.01060099649547618,0.049938044954794855,-0.10838067581139711,0.0,0.0,0.0,0.16666666666666666,1.9459101490553132,-0.023530497243527522,1,0,-0.032255397752277336,-4.248784335740907,0.2639370936930338
2017-09-24,0.04981356346359349,-0.007151169267841966,0.02228774291491781,-0.032255397752277336,-0.1290738667568003,0.0,0.0,0.0,0.38461538461538464,2.6390573296152584,0.4855078158586239,1,1,0.06881435015317797,-0.17309960555102571,8.378054356708661
2017-09-25,-0.0321336972253755,0.04888577487787905,0.008501449549621426,0.06881435015317797,0.0955776405878322,0.010384308915688903,0.005194291061136483,0.06264673110631766,0.4827586206896552,3.4011973816621555,0.9311793444023885,0,0,-0.009842321638232036,-1.8196826804047563,1.4242289731861046
2017-09-26,0.07066177861300055,-0.0007239036820476825,0.05234851940464068,-0.009842321638232036,-0.32360952421968087,-0.007527532775120786,0.0034479043971922065,-0.003925418350479232,0.40476190476190477,3.7612001156935624,0.9473813189679956,0,1,0.0769758277944606,-0.24602986430169443,9.046422479544665
2017-09-27,-0.011687174341844669,0.0663796134253537,0.005894206522798532,0.0769758277944606,0.1761281066834327,-0.0105410799770725,0.004186120918071678,-0.029942375711765577,0.3125,3.8918202981106265,0.7672551527345004,0,0,-0.004421877536707491,-2.218562177870344,2.519855451089107
2017-09-28,0.07676097098210662,0.011710157509905011,0.057250504658774314,-0.004421877536707491,0.3021713904910526,0.0016349223665728455,-0.0028962667269656368,-0.03295866738568999,0.48484848484848486,3.5263605246161616,0.23293155771067553,0,1,4.551339711578413e-05,-5.477028040512554,2.118026265197186
2017-09-29,-0.003136989512086896,-0.008440169395626711,-0.037006536163129634,4.551339711578413e-05,0.6342175867773154,-0.0031164809018184073,-0.00010736968301927946,-0.004197273840086403,0.08333333333333333,3.6109179126442243,0.19671029427383177,0,1,0.047668379815676086,-0.8803358753786368,4.800862033932094
2017-09-30,-0.0009528393175757043,0.026873871084464682,0.046012435048454925,0.047668379815676086,-0.7994597218567167,0.0,0.0,0.0,0.08695652173913043,3.1780538303479458,-0.3302416868270986,1,0,-6.851669352290323e-06,-3.2135780703079027,0.6376778432142558
2017-10-01,0.04758955778753928,0.006036537908497825,0.024335957866383404,-6.851669352290323e-06,0.009134900745856718,0.0,0.0,0.0,0.35,3.044522437723423,-0.5007752878624893,1,1,0.00034709219299696467,-0.42295748344147716,4.09783835990623
2017-10-02,0.00490062483385755,0.034594753497567333,0.02789935419931191,0.00034709219299696467,-0.10308627058791632,-0.006890677171902543,0.005143557515497718,-0.006329179302721537,0.40425531914893614,3.871201010907891,0.2786048543219408,0,0,-0.01611082027269837,-4.654610860414379,1.9742190336946182
2017-10-03,-0.004555816535860691,-0.020889101069119138,-0.041969441576731895,-0.01611082027269837,0.5010752024510302,-0.0009432837700489293,0.00010690040492478336,0.006329179302721625,0.4444444444444444,3.828641396489095,0.223143551336432,0,0,-0.023810229383153164,-3.9759141142263963,1.4511368315127193
2017-10-04,-0.014974575092538623,-0.02134164229451742,-0.00932385281081866,-0.023810229383153164,-0.22013805449251908,0.0017287063978827545,-0.0011762885499981793,0.012539337069036876,-0.02127659574468085,3.871201010907891,0.27060481165486466,0,1,0.01972533141091709,-2.3704646224360104,3.4196935571962914
2017-10-05,-0.024946474563312806,-0.004124662126317424,-0.0077557344652492205,0.01972533141091709,-0.10853840257215103,-0.0029878358398845554,0.005335622570560158,-0.046767346986372936,0.225,3.713572066704308,0.08183001827263219,0,1,0.017681143825878376,-0.010018137496838117,2.8607726470968986
2017-10-06,0.025893903892604632,0.01413612230992337,0.04332979626030873,0.017681143825878376,-0.4306070740387075,0.0013377544169920026,-0.0017042615000032826,0.04884198511289873,0.42857142857142855,3.912023005428146,0.23561162630664712,0,1,0.012284048916890836,-1.3002454665127798,2.4977283086197133
2017-10-07,0.011512571344190899,0.014050700441106677,0.004778870535719033,0.012284048916890836,-0.531840022802656,0.0,0.0,0.0,0.28,3.258096538021482,-0.44468582122144573,1,1,0.04789616735197424,0.045207957370314904,5.176797257595953
2017-10-08,0.012736128490593968,0.03907473840665316,0.02573858315572175,0.04789616735197424,0.5551248419812438,0.0,0.0,0.0,0.5,3.295836866004329,-0.4272050947061087,1,1,0.031179099162572426,-1.9587133275304818,5.247384726070257
2017-10-09,0.047444087778271034,0.04860204203671731,0.02785695450296628,0.031179099162572426,0.22064944525913538,0.007989447326364975,-0.0006399188412392297,0.06809439992552775,0.391304347826087,3.8501476017100584,0.14693043187551028,0,0,-0.00081295635307388,-2.2469295041062445,3.5512275336099868
2017-10-10,0.031179099162572426,0.014217527237969558,0.028296937396814843,-0.00081295635307388,0.4785528726855498,0.006841829421378427,-0.004812038919022905,-0.024499020671500924,0.3448275862068966,4.07753744390572,0.33302989244748143,0,1,0.007990055511815492,-1.5392601019335959,2.0394574439193174
2017-10-11,-0.00081295635307388,-0.015930657249980523,0.006263737668652437,0.007990055511815492,-0.3254337500291433,-0.003726076902423367,-0.003543647531662468,-0.023081761162490996,0.5,3.970291913552122,0.20679441333191095,0,1,0.1188685693863661,-0.23402169617798038,12.070665807138962
2017-10-12,0.007990055511815492,0.10830213914401202,0.02104243956937166,0.1188685693863661,0.527399751348029,0.005815998493391344,0.0017197302232243826,0.0060728390326431625,0.391304347826087,4.248495242049359,0.396191471337328,0,1,0.03971287138323145,-0.9280499991338592,7.384761203302749
2017-10-13,0.12070665807138962,0.07200952334800402,0.11192828635680728,0.03971287138323145,0.3869002964998793,0.006320316258744202,-0.00032228568926131345,-0.030740145687903387,0.42,3.9318256327243257,0.07103577313675173,0,1,0.03820092493196572,-1.2461436822766352,4.330034558259835
2017-10-14,0.03787832252748204,0.009165604932802197,0.03653193455180363,0.03820092493196572,-0.6608570729942351,0.0,0.0,0.0,0.3548387096774194,3.4657359027997265,-0.425237615343771,1,0,-0.027635657908141067,-8.345212484067522,0.8871956696553702
2017-10-15,0.0356455757039942,0.003772536045921043,-0.03278976308594317,-0.027635657908141067,0.32497253935349907,0.0,0.0,0.0,0.6,3.258096538021482,-0.6373324014135489,1,1,0.008723674571093827,-2.2098820714779657,1.3726745896565367
2017-10-16,-0.02508209719442493,-0.022780868708129235,0.03371764621775462,0.008723674571093827,0.12931606550573596,-0.0012300882391540026,0.002038981726794184,0.030740145687903356,0.46,3.9318256327243257,0.04380262267839283,0,0,-0.029067605160105505,-4.46249935134071,0.25938462744031315
2017-10-17,0.00871845103988103,-0.002409225051068534,-0.013802498227533485,-0.029067605160105505,-0.06702851836855414,-0.013086271579829653,0.0022487463376531154,0.03957000578430739,0.2553191489361702,3.871201010907891,0.015314234994318953,0,0,-0.014934922770701953,-10.487408845596237,0.01787150393462166
2017-10-18,-0.029064132943911355,-0.03148273639516227,-0.08931670010266078,-0.014934922770701953,0.4830372519742612,-0.002419116678913994,-0.0013914613374817473,-0.02355366230380795,0.13157894736842105,3.6635616461296463,-0.15307598867117714,0,1,0.030699197842710375,-0.3962805758897483,3.528060467473225
2017-10-19,-0.014764402156342017,0.020166966864684006,0.08597635992636302,0.030699197842710375,-0.20843297470084915,0.005454275534116093,-0.0009645177687106555,-0.001988022941352699,0.2962962962962963,4.007333185232471,0.2479188392982862,0,1,0.05578879560334583,-1.4871019094793454,7.2289156347606935
2017-10-20,0.03042486987359429,0.06770774951558516,0.019790984506814373,0.05578879560334583,0.04735630918615711,-0.007409463231041783,0.0045996799277193915,-0.007992042726700737,0.46511627906976744,3.784189633918261,0.04414978463618546,0,1,0.002486087671967378,-2.6979623003498756,2.643448689968698
2017-10-21,0.056509715970077486,0.009934126155425804,0.0436801916946406,0.002486087671967378,-0.17013444414097245,0.0,0.0,0.0,0.5945945945945946,3.6375861597263857,-0.12675170561211688,1,0,-0.012517919214783185,-5.193844997801262,0.5797299970012811
2017-10-22,-0.001739204681725678,-0.018151099257706756,-0.02247273930254652,-0.012517919214783185,-0.20038732521402186,0.0,0.0,0.0,0.5161290322580645,3.4657359027997265,-0.3238851210834834,1,0,-0.0057458684370105635,-5.687965976210677,2.161011508164862
2017-10-23,-0.00472022295191815,0.0032948958968524846,-0.01745912899887728,-0.0057458684370105635,0.2857170382487483,0.00023476714183852992,0.0025581499129217825,0.10465810839574695,0.19230769230769232,3.970291913552122,0.18672685028110173,0,0,-0.07708572922167396,-8.203310378426377,0.15319745617785127
2017-10-24,-0.011027948931923898,-0.025824008956880702,-0.030899312459167518,-0.07708572922167396,0.3532127485545845,-0.0021153697891088514,0.00021284345906884072,0.008097224127690763,0.30357142857142855,4.04305126783455,0.23146892762908539,0,1,0.03814550742970845,-3.5315788855212165,4.077298865820209
2017-10-25,-0.07055066567650346,-0.03784471512525027,-0.030368414292622454,0.03814550742970845,-0.122543154326425,0.000313695430923488,-0.002664252680974361,0.006252784707365365,0.08196721311475409,4.127134385045092,0.24564302026831755,0,1,0.029743115095792694,-0.7052945509101273,4.299895920400196
2017-10-26,0.029201271059292676,0.04037147797550831,0.06640835077581922,0.029743115095792694,-0.14587060978358954,-0.007160573007206216,0.00955828780165139,0.006214014609706075,0.35294117647058826,3.9512437185814275,0.07561740642218397,0,0,-0.015982318768057224,-3.6930582926952233,1.9968962199296674
2017-10-27,0.03324485149480402,0.006713118091087384,-0.00013452232205818878,-0.015982318768057224,-0.3404217561179846,0.0017357990230928244,0.00327122710946803,-0.14242033745821897,0.07547169811320754,3.9889840465642745,0.08431958534278615,0,0,-0.00856342064703692,-2.435451626098147,1.3975793046153626
2017-10-28,-0.015989252607098516,-0.02197548792120043,-0.0034062521020865547,-0.00856342064703692,-0.09479493613617435,0.0,0.0,0.0,0.36666666666666664,3.4339872044851463,-0.4640334622258984,1,1,0.07578973007280727,-1.2602595620532275,7.900983405381871
2017-10-29,-0.010246832121330655,0.05647062036062827,0.003188499993412233,0.07578973007280727,0.34611644619890114,0.0,0.0,0.0,0.5,3.4965075614664802,-0.40248447993877656,1,0,-0.00805180388752671,-2.2948585681862723,1.2674645021492719
2017-10-30,0.07147013613110109,0.009454541040481369,0.06544374001147683,-0.00805180388752671,-0.20267023534502518,0.004404927786188189,-0.004540426090529972,0.06899285202421052,0.4032258064516129,4.143134726391533,0.22950011708517407,0,1,0.05444981374732836,-0.33550213541645707,5.985218364735122
2017-10-31,-0.00203859693093746,0.039125734738332016,0.011541760440171548,0.05444981374732836,0.02551695450710705,-0.005588126504385657,0.0006348411945933237,-0.030950216063127034,0.43243243243243246,3.6375861597263857,-0.23006931964014293,0,1,0.0440383544700602,-1.9527189447427828,4.7097050811624435
2017-11-01,0.05444654604578049,0.04169468091160149,0.03827764565406495,0.0440383544700602,0.1028959667157286,0.005588126504385709,0.0028515268743756527,0.0019626604903781493,0.5833333333333334,3.8918202981106265,0.07090796944388421,0,1,0.03862840827999376,-1.0250791445668281,7.774238740352696
2017-11-02,0.0440383544700602,0.0746836910619626,0.0533147524718196,0.03862840827999376,0.40155363678005307,0.0006277354683380319,-0.00137193047694159,-0.026827192800941202,0.34,3.9318256327243257,0.11492996669397695,0,1,0.013450484420709972,-1.3911167334923944,4.544186098741145
2017-11-03,0.037249961857122184,0.006327881863878263,0.034968032390737994,0.013450484420709972,-0.28036511901908895,-0.006610572852132713,0.0026367150598698803,-0.08290008576106517,0.47058823529411764,3.9512437185814275,0.14116348432005496,0,1,0.033453620671027105,-3.0544524813057414,5.0154282718162255
2017-11-04,0.014826119892679004,0.018162906151460916,-0.0031828730574236003,0.033453620671027105,-0.3014741313981017,0.0,0.0,0.0,0.6666666666666666,3.2188758248682006,-0.5930637219612961,1,0,-0.001643303027247447,-1.0668236360034196,3.120005481895898
2017-11-05,0.03348089751783111,0.014499392771823787,0.05332990912405044,-0.001643303027247447,-0.14706747041814527,0.0,0.0,0.0,0.5294117647058824,3.5553480614894135,-0.25131442825149447,1,0,-0.05382445551829412,-6.163057212750123,0.7593955120027481
2017-11-06,-0.0016555157814093272,-0.02524940272617901,-0.05260563879471463,-0.05382445551829412,0.3782005382734942,0.010134046656738413,-0.0023199548152396023,0.028049225665348985,0.10344827586206896,4.07753744390572,0.2959261422441042,0,1,0.014820410222775445,-0.8530386938543001,3.367456622799916
2017-11-07,-0.05073811948066359,-0.027743844410322495,-0.0007242703293358337,0.014820410222775445,-0.2022045269639224,-0.004465224838411223,0.0020039287042879104,0.050814531654679584,0.4634146341463415,3.7376696182833684,-0.06410288616836954,0,1,0.03326809683818943,-6.024990649749907,9.525561257903423
2017-11-08,0.012565175152103229,0.07640145657381049,-0.03689910933618063,0.03326809683818943,0.6727284293673095,0.006183266004363352,-0.00042155037168188744,-0.011184723605584555,0.23728813559322035,4.0943445622221,0.2645458191007013,0,0,-0.03101272736272032,-4.023450908354843,1.211311170141027
2017-11-09,0.032426112028841395,-0.0498744040394344,0.0532834942521402,-0.03101272736272032,-0.38867085091527187,0.0031162381684789577,-0.004542824287080146,0.0710358004203113,0.29508196721311475,4.127134385045092,0.26377040486087433,0,0,-0.0843970483801611,-12.388975263663266,2.78460042195615
2017-11-10,-0.03115393714527064,-0.01527983484456911,-0.11466797091580457,-0.0843970483801611,0.5312204867947465,-0.010320616370498838,-0.0005296091981325529,0.07254211761926446,0.19148936170212766,3.871201010907891,0.015314234994318953,0,0,-0.04108629694447721,-6.45866757158257,4.375006233272814
2017-11-11,-0.08486904590503738,-0.06849299026699458,-0.0250939714593542,-0.04108629694447721,-0.16699001056575427,0.0,0.0,0.0,0.0967741935483871,3.4657359027997265,-0.42222102180434523,1,0,-0.0720313142483596,-15.937456042261624,5.981565424715709
2017-11-12,-0.040474458936400726,-0.025020705030048263,-0.1358741816512677,-0.0720313142483596,0.5900032198143793,0.0,0.0,0.0,0.5,2.9444389791664403,-0.9162907318185994,1,1,0.1067982970486001,-1.9293415249253913,14.19720074410256
2017-11-13,-0.06706862713585883,0.01012503894550886,0.06804983092500273,0.1067982970486001,-0.6394659283879407,0.0038436132139390324,0.0010588573159488154,0.018429660586462084,0.35,3.713572066704308,-0.05894253560845019,0,1,0.016716924399269445,-2.4250898465692132,3.330708602595131
2017-11-14,0.10183560993609923,-0.0018666243664742777,0.10184081383216197,0.016716924399269445,-0.7370769543122389,0.0032827535277863674,-0.007009332369972878,0.0077956351479338964,0.2553191489361702,3.871201010907891,0.08232494527727938,0,1,0.09635643650597914,0.015207992133316533,10.432728086413178
2017-11-15,0.016869004320602767,0.08773711923745003,0.041119902786294855,0.09635643650597914,0.3498202110753139,-0.003909309122587321,-0.0002132197037067616,0.12475702651355414,0.39622641509433965,3.9889840465642745,0.22246992382360334,0,1,0.08272946804245676,-2.2920717358564477,9.228378160294099
2017-11-16,0.09621540615578462,0.08431293724478849,0.07328363922608148,0.08272946804245676,0.27031581761378376,0.0007048235582582072,0.001278393142545528,-0.11019573509747056,0.3389830508474576,4.0943445622221,0.336472236638162,0,0,-0.0212438331774784,-5.401071012696966,1.5706633801344725
2017-11-17,0.0843040384530172,0.0061523202408606086,0.05163947527405157,-0.0212438331774784,0.5351759073742742,0.01430152145789673,-0.0028785843999633697,-0.028462457426959645,0.425531914893617,3.871201010907891,0.10908239444682861,0,1,0.008117174429252947,-3.666656588267583,1.556814726294188
2017-11-18,-0.025323732438192678,-0.02138231971588135,-0.0038996889331845935,0.008117174429252947,-0.0070885126165552625,0.0,0.0,0.0,0.6206896551724138,3.4011973816621555,-0.3669666299407971,1,1,0.034947993076674747,-1.4483518787372922,4.548570703194513
2017-11-19,0.010611453708268267,0.03803473419825632,0.03030022152455586,0.034947993076674747,-0.022228069739220147,0.0,0.0,0.0,0.48148148148148145,3.332204510175204,-0.4686800022781903,1,1,0.02141620312967777,-1.050534924151051,3.4480756882308663
2017-11-20,0.03732262847586557,0.0239430429270381,0.03892616262253703,0.02141620312967777,0.0049765299312169884,-0.016495917971793554,0.004474260757626734,-0.07068164816958256,0.46153846153846156,3.970291913552122,0.1477608817477181,0,0,-0.01132669163150913,-5.13445685505111,2.2635206692580807
2017-11-21,0.01910123472777494,0.00957065293994999,-0.019423016179322843,-0.01132669163150913,0.15636841592583078,0.005086680079378604,-0.0013828102363703811,-0.09034600718539311,0.3191489361702128,3.871201010907891,0.04666476487839506,0,1,0.010586037483122231,-0.35063512908179967,2.4714510824532057
2017-11-22,-0.01489270991961529,-0.00924738749955772,0.03651152562818401,0.010586037483122231,-0.24837222217751256,0.008162676176655977,-0.007800389337229486,0.015298674191578704,0.5161290322580645,4.143134726391533,0.2953922108938773,0,0,-0.02291867001344763,-2.5414303328464363,0.6568742524586264
2017-11-23,0.01739065594751154,-0.007559730816823424,-0.011321914554524111,-0.02291867001344763,0.14397115980190725,0.0,0.0,0.0,0.4489795918367347,3.912023005428146,0.09152725664619468,0,1,0.014607274584645523,-2.1423643200535665,4.259722805588419
2017-11-24,-0.02621943095882386,0.013109815517850232,-0.01892800988551891,0.014607274584645523,0.07476937101410218,-0.0038009777393278247,-0.0049467686224755406,-0.021484205987906055,0.5283018867924528,3.9889840465642745,0.15101095984145846,0,1,0.06677972550566669,-0.5915718509097846,7.076830765614847
2017-11-25,0.014731412468933228,0.04277835418490966,0.030115199276083252,0.06677972550566669,-0.027382174631794192,0.0,0.0,0.0,0.4,3.4339872044851463,-0.4212134650429703,1,1,0.0480246285326826,-1.1013285172457077,7.205216821543073
2017-11-26,0.06666152965913708,0.06806358606494892,0.0616821588423075,0.0480246285326826,-0.034421260170154525,0.0,0.0,0.0,0.6136363636363636,3.8066624897703196,-0.0899831473560601,1,1,0.05560911173304707,-0.1752187666973793,5.605253672171605
2017-11-27,0.04801898920865632,0.03202499703896783,0.05728572603816577,0.05560911173304707,0.08639473215259003,0.00550289910736466,0.0015081268277717462,0.020471524495606463,0.296875,4.174387269895637,0.24972131022818306,0,1,0.025253557215590052,-0.8272464646867215,2.9508496634973933
2017-11-28,0.05561130279112002,0.029065071646304987,0.049088834753153766,0.025253557215590052,0.0838698979347427,0.000695308000776598,0.003867652041601972,0.01608073350026642,0.5147058823529411,4.23410650459726,0.25191484860785585,0,0,-0.021335852849879648,-14.979513172526037,13.259390801554268
2017-11-29,0.02525254678746683,0.12833896859615887,-0.11626910986280302,-0.021335852849879648,0.9989650358811054,-0.009779630834338625,0.0,0.06466314829134018,0.1875,4.174387269895637,0.1858993781574636,0,1,0.015474394704952911,-9.036776930196629,11.788716951849295
2017-11-30,-0.021334842421756286,-0.03604259134692947,0.03809150957341441,0.015474394704952911,-0.35210657286685404,-0.00696596145918346,-0.0026842770642300554,0.0527874987549737,0.12903225806451613,4.143134726391533,0.11980119982874968,0,1,0.09161987809224754,-4.77702514034248,10.222927173934854
