timestamp,open,high,low,close,volume,emas_close,dxy_close,vix_close,sentiment_mean,article_count
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,1283.0,93.48999786376952,10.3100004196167,0.2553191489361702,47.0
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,1279.9000244140625,93.36000061035156,10.06999969482422,0.13157894736842105,38.0
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,1286.9000244140625,93.2699966430664,10.050000190734863,0.2962962962962963,54.0
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,1277.4000244140625,93.6999969482422,9.970000267028809,0.46511627906976744,43.0
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,1277.4000244140625,93.6999969482422,9.970000267028809,0.5945945945945946,37.0
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,1277.4000244140625,93.6999969482422,9.970000267028809,0.5161290322580645,31.0
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,1277.699951171875,93.94000244140624,11.06999969482422,0.19230769230769232,52.0
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,1275.0,93.95999908447266,11.15999984741211,0.30357142857142855,56.0
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,1275.4000244140625,93.70999908447266,11.229999542236328,0.08196721311475409,61.0
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,1266.300048828125,94.61000061035156,11.300000190734863,0.35294117647058826,51.0
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,1268.5,94.91999816894533,9.800000190734863,0.07547169811320754,53.0
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,1268.5,94.91999816894533,9.800000190734863,0.36666666666666664,30.0
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,1268.5,94.91999816894533,9.800000190734863,0.5,32.0
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,1274.0999755859375,94.48999786376952,10.5,0.4032258064516129,62.0
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,1267.0,94.5500030517578,10.18000030517578,0.43243243243243246,37.0
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,1274.0999755859375,94.81999969482422,10.199999809265137,0.5833333333333334,48.0
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,1274.9000244140625,94.69000244140624,9.93000030517578,0.34,50.0
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,1266.5,94.94000244140624,9.140000343322754,0.47058823529411764,51.0
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,1266.5,94.94000244140624,9.140000343322754,0.6666666666666666,24.0
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,1266.5,94.94000244140624,9.140000343322754,0.5294117647058824,34.0
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,1279.4000244140625,94.72000122070312,9.399999618530272,0.10344827586206896,58.0
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,1273.699951171875,94.91000366210938,9.890000343322754,0.4634146341463415,41.0
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,1281.5999755859375,94.87000274658205,9.779999732971191,0.23728813559322035,59.0
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,1285.5999755859375,94.44000244140624,10.5,0.29508196721311475,61.0
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,1272.4000244140625,94.38999938964844,11.289999961853027,0.19148936170212766,47.0
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,1272.4000244140625,94.38999938964844,11.289999961853027,0.0967741935483871,31.0
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,1272.4000244140625,94.38999938964844,11.289999961853027,0.5,18.0
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,1277.300048828125,94.48999786376952,11.5,0.35,40.0
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,1281.5,93.83000183105467,11.59000015258789,0.2553191489361702,47.0
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,1276.5,93.80999755859376,13.130000114440918,0.39622641509433965,53.0
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,1277.4000244140625,93.93000030517578,11.760000228881836,0.3389830508474576,59.0
2017-11-17,7876.98,7989.0,7451.0,7699.19,3982.395925,1295.800048828125,93.66000366210938,11.43000030517578,0.425531914893617,47.0
2017-11-18,7680.01,7819.99,7422.0,7761.94,3954.266477,1295.800048828125,93.66000366210938,11.43000030517578,0.6206896551724138,29.0
2017-11-19,7761.94,8123.15,7650.33,8038.0,3867.340444,1295.800048828125,93.66000366210938,11.43000030517578,0.48148148148148145,27.0
2017-11-20,8057.11,8319.99,7954.0,8212.0,3886.634348,1274.5999755859375,94.08000183105467,10.649999618530272,0.46153846153846156,52.0
2017-11-21,8212.49,8400.0,7801.0,8119.51,4544.474016,1281.0999755859375,93.9499969482422,9.729999542236328,0.3191489361702128,47.0
2017-11-22,8091.09,8322.68,8091.09,8205.92,3545.00571,1291.5999755859375,93.22000122070312,9.880000114440918,0.5161290322580645,62.0
2017-11-23,8233.03,8260.0,8000.0,8019.99,4093.952687,1291.5999755859375,93.22000122070312,9.880000114440918,0.4489795918367347,49.0
2017-11-24,8019.97,8369.0,7850.0,8138.0,4411.789112,1286.699951171875,92.76000213623048,9.670000076293944,0.5283018867924528,53.0
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,1286.699951171875,92.76000213623048,9.670000076293944,0.4,30.0
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,1286.699951171875,92.76000213623048,9.670000076293944,0.6136363636363636,44.0
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,1293.800048828125,92.9000015258789,9.869999885559082,0.296875,64.0
2017-11-28,9650.0,9939.0,9570.5,9896.8,4917.210985,1294.699951171875,93.26000213623048,10.029999732971191,0.5147058823529411,68.0
2017-11-29,9896.79,11300.03,8520.0,9687.88,13352.538715,1282.0999755859375,93.26000213623048,10.699999809265137,0.1875,64.0
2017-11-30,9687.88,10900.0,8850.8,9838.96,9389.574329,1273.199951171875,93.01000213623048,11.279999732971191,0.12903225806451613,62.0
2017-12-01,9837.0,10898.0,9380.0,10782.99,6134.923633,1278.800048828125,92.9000015258789,11.43000030517578,0.08955223880597014,67.0
2017-12-02,10775.04,11190.0,10620.0,10890.01,4765.439757,1278.800048828125,92.9000015258789,11.43000030517578,0.35135135135135137,37.0
2017-12-03,10902.69,11825.0,10500.0,11165.41,5346.636524,1278.800048828125,92.9000015258789,11.43000030517578,0.48484848484848486,33.0
2017-12-04,11165.41,11600.0,10802.0,11579.0,4663.424562,1274.300048828125,93.19000244140624,11.68000030517578,0.2571428571428571,70.0
2017-12-05,11571.03,11853.0,11447.68,11699.99,5550.732055,1261.5999755859375,93.37999725341795,11.329999923706056,0.5373134328358209,67.0
2017-12-06,11699.99,13615.23,11665.58,13550.05,6707.946319,1262.800048828125,93.61000061035156,11.020000457763672,0.35526315789473684,76.0
2017-12-07,13541.01,16649.96,13050.0,16599.0,7487.065695,1249.800048828125,93.8000030517578,10.15999984741211,0.19736842105263158,76.0
2017-12-08,16599.0,17204.99,14015.0,15880.0,17589.013136,1245.199951171875,93.9000015258789,9.579999923706056,0.15492957746478872,71.0
2017-12-09,15880.01,16269.3,12535.0,14656.07,13918.758687,1245.199951171875,93.9000015258789,9.579999923706056,0.30612244897959184,49.0
2017-12-10,14664.01,15720.12,12368.0,14899.98,16553.037173,1245.199951171875,93.9000015258789,9.579999923706056,0.07017543859649122,57.0
2017-12-11,14946.26,17470.0,14901.08,16587.97,11820.401762,1243.699951171875,93.87000274658205,9.34000015258789,0.46153846153846156,65.0
2017-12-12,16587.97,16976.45,15875.0,16349.99,9436.802411,1238.5,94.0999984741211,9.920000076293944,0.3448275862068966,58.0
2017-12-13,16349.99,16546.0,14666.56,16033.29,12416.328801,1245.4000244140625,93.43000030517578,10.18000030517578,0.35384615384615387,65.0
2017-12-14,16030.34,16445.0,15450.0,16334.98,11616.867151,1253.800048828125,93.48999786376952,10.489999771118164,0.22033898305084745,59.0
2017-12-15,16334.98,17991.0,16298.45,17539.83,9181.273947,1254.300048828125,93.93000030517578,9.420000076293944,0.3269230769230769,52.0
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,1254.300048828125,93.93000030517578,9.420000076293944,0.3235294117647059,34.0
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,1254.300048828125,93.93000030517578,9.420000076293944,0.38235294117647056,34.0
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,1262.199951171875,93.6999969482422,9.529999732971191,0.3088235294117647,68.0
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,1260.699951171875,93.47000122070312,10.029999732971191,-0.02040816326530612,49.0
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,1266.0999755859375,93.3499984741211,9.720000267028809,0.2962962962962963,54.0
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,1267.300048828125,93.27999877929688,9.619999885559082,0.25925925925925924,54.0
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,1275.4000244140625,93.3499984741211,9.899999618530272,0.04081632653061224,49.0
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,1275.4000244140625,93.3499984741211,9.899999618530272,0.39473684210526316,38.0
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,1275.4000244140625,93.3499984741211,9.899999618530272,0.038461538461538464,26.0
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,1275.4000244140625,93.3499984741211,9.899999618530272,0.2413793103448276,29.0
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,1284.0999755859375,93.26000213623048,10.25,0.45161290322580644,31.0
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,1287.0,93.02999877929688,10.470000267028809,0.35135135135135137,37.0
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,1294.0999755859375,92.5999984741211,10.18000030517578,0.26666666666666666,45.0
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,1306.300048828125,92.12000274658205,11.039999961853027,0.23809523809523808,42.0
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,1306.300048828125,92.12000274658205,11.039999961853027,0.25925925925925924,27.0
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,1306.300048828125,92.12000274658205,11.039999961853027,0.5625,32.0
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,1306.300048828125,92.12000274658205,11.039999961853027,0.4074074074074074,27.0
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,1313.699951171875,91.8499984741211,9.770000457763672,0.3333333333333333,45.0
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,1316.199951171875,92.16000366210938,9.149999618530272,0.44642857142857145,56.0
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,1319.4000244140625,91.8499984741211,9.220000267028809,0.1346153846153846,52.0
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,1320.300048828125,91.9499969482422,9.220000267028809,0.33962264150943394,53.0
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,1320.300048828125,91.9499969482422,9.220000267028809,0.6785714285714286,28.0
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,1320.300048828125,91.9499969482422,9.220000267028809,0.21212121212121213,33.0
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,1318.5999755859375,92.33000183105467,9.520000457763672,-0.03773584905660377,53.0
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,1311.699951171875,92.52999877929688,10.079999923706056,0.19230769230769232,52.0
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,1317.4000244140625,92.33000183105467,9.81999969482422,0.2,55.0
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,1320.5999755859375,91.8499984741211,9.880000114440918,0.15555555555555556,45.0
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,1333.4000244140625,90.97000122070312,10.15999984741211,0.3333333333333333,48.0
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,1333.4000244140625,90.97000122070312,10.15999984741211,0.6428571428571429,28.0
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,1333.4000244140625,90.97000122070312,10.15999984741211,0.23076923076923078,26.0
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,1333.4000244140625,90.97000122070312,10.15999984741211,0.225,40.0
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,1335.4000244140625,90.38999938964844,11.65999984741211,0.25,48.0
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,1338.0,90.54000091552734,11.90999984741211,0.1111111111111111,45.0
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,1326.0,90.5,12.220000267028809,0.44680851063829785,47.0
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,1331.9000244140625,90.56999969482422,11.270000457763672,0.38636363636363635,44.0
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,1331.9000244140625,90.56999969482422,11.270000457763672,0.0,26.0
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,1331.9000244140625,90.56999969482422,11.270000457763672,0.20689655172413793,29.0
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,1330.9000244140625,90.4000015258789,11.029999732971191,0.175,40.0
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,1335.699951171875,90.12000274658205,11.100000381469728,0.05454545454545454,55.0
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,1355.9000244140625,89.20999908447266,11.470000267028809,0.4,55.0
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,1362.4000244140625,89.38999938964844,11.579999923706056,0.38636363636363635,44.0
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,1351.5999755859375,89.06999969482422,11.079999923706056,0.13333333333333333,60.0
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,1351.5999755859375,89.06999969482422,11.079999923706056,0.32142857142857145,28.0
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,1351.5999755859375,89.06999969482422,11.079999923706056,0.32142857142857145,28.0
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,1351.5999755859375,89.06999969482422,11.079999923706056,0.4318181818181818,44.0
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,1335.4000244140625,89.19000244140625,14.789999961853027,0.0392156862745098,51.0
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,1339.0,89.12999725341797,13.539999961853027,0.21428571428571427,56.0
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,1344.300048828125,88.66999816894531,13.470000267028809,0.3018867924528302,53.0
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,1333.699951171875,89.19999694824219,17.309999465942383,0.09302325581395349,43.0
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,1333.699951171875,89.19999694824219,17.309999465942383,0.4230769230769231,26.0
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,1333.699951171875,89.19999694824219,17.309999465942383,0.25,28.0
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,1333.0,89.55000305175781,37.31999969482422,0.1,50.0
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,1326.0999755859375,89.58999633789062,29.979999542236328,0.11475409836065574,61.0
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,1311.5999755859375,90.26000213623048,27.729999542236328,0.2903225806451613,62.0
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,1316.9000244140625,90.2300033569336,33.459999084472656,0.5344827586206896,58.0
2018-02-09,7789.9,8738.0,7789.9,8683.92,20482.910825,1313.0999755859375,90.44000244140624,29.059999465942383,0.23404255319148937,47.0
2018-02-10,8683.93,9065.78,8120.0,8533.98,49381.512653,1313.0999755859375,90.44000244140624,29.059999465942383,0.022222222222222223,45.0
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,1313.0999755859375,90.44000244140624,29.059999465942383,0.75,24.0
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,1324.199951171875,90.20999908447266,25.61000061035156,0.4,50.0
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,1328.0999755859375,89.69999694824219,24.96999931335449,0.45,40.0
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,1355.5,89.12000274658203,19.26000022888184,0.3541666666666667,48.0
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.596715,1352.0999755859375,88.58999633789062,19.1299991607666,0.36363636363636365,55.0
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205974,1353.199951171875,89.0999984741211,19.459999084472656,0.058823529411764705,51.0
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.108407,1353.199951171875,89.0999984741211,19.459999084472656,0.46153846153846156,26.0
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.380728,1353.199951171875,89.0999984741211,19.459999084472656,0.25925925925925924,27.0
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.417131,1353.199951171875,89.0999984741211,19.459999084472656,0.3333333333333333,39.0
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288,1328.800048828125,89.72000122070312,20.600000381469727,0.2553191489361702,47.0
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,1330.0,90.08000183105467,20.020000457763672,0.3409090909090909,44.0
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,1330.5999755859375,89.75,18.71999931335449,0.12962962962962962,54.0
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237,1328.199951171875,89.87999725341797,16.489999771118164,0.1111111111111111,45.0
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,1328.199951171875,89.87999725341797,16.489999771118164,0.4827586206896552,29.0
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.517586,1328.199951171875,89.87999725341797,16.489999771118164,0.2727272727272727,33.0
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.292756,1330.699951171875,89.81999969482422,15.800000190734863,0.23529411764705882,51.0
2018-02-27,10321.0,10870.0,10121.0,10569.04,30705.385123,1315.5,90.36000061035156,18.59000015258789,0.15384615384615385,52.0
2018-02-28,10584.33,11098.0,10300.0,10326.76,30800.983782,1315.5,90.61000061035156,19.850000381469727,0.19607843137254902,51.0
2018-03-01,10325.64,11060.41,10240.0,10920.0,25092.55393,1302.9000244140625,90.31999969482422,22.46999931335449,0.30612244897959184,49.0
2018-03-02,10923.36,11200.0,10770.0,11039.0,23910.71009,1321.0999755859375,89.94000244140625,19.59000015258789,0.15384615384615385,52.0
2018-03-03,11038.99,11544.0,11015.01,11464.48,21287.15328,1321.0999755859375,89.94000244140625,19.59000015258789,0.38235294117647056,34.0
2018-03-04,11464.47,11565.0,11050.02,11515.0,17295.918653,1321.0999755859375,89.94000244140625,19.59000015258789,0.045454545454545456,22.0
2018-03-05,11515.0,11710.0,11415.01,11454.0,15144.231063,1318.0999755859375,90.08000183105467,18.729999542236328,0.3333333333333333,39.0
2018-03-06,11455.0,11455.0,10555.48,10716.48,29515.572363,1333.5999755859375,89.62000274658203,18.36000061035156,0.09302325581395349,43.0
2018-03-07,10716.48,10899.0,9389.31,9910.0,50647.67108,1326.0,89.63999938964844,17.760000228881836,0.18518518518518517,54.0
2018-03-08,9910.0,10099.0,9060.0,9271.64,41109.473226,1319.9000244140625,90.12000274658205,16.540000915527344,0.06382978723404255,47.0
