tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_042,model_lstm_037,model_lstm_035,model_lstm_016,model_lstm_032,model_lstm_004,model_lstm_008,model_lstm_023,model_lstm_002,model_lstm_010,model_lstm_044,model_lstm_024,model_lstm_022,model_lstm_007,model_lstm_038,model_lstm_020,model_lstm_028,model_lstm_026,model_lstm_015,model_lstm_043,model_lstm_040,model_lstm_017,model_lstm_013,model_lstm_003,model_lstm_031,model_lstm_011,model_lstm_027,model_lstm_046,model_lstm_021,model_lstm_041,model_lstm_030,model_lstm_033,model_lstm_036,model_lstm_045,model_lstm_050,model_lstm_048,model_lstm_005,model_lstm_047,model_lstm_012,model_lstm_039,model_lstm_049,model_lstm_018,model_lstm_009,model_lstm_019,model_lstm_014,model_lstm_006,model_lstm_001,model_lstm_025,model_lstm_034,model_lstm_029
2024-11-29,0.0,-1.413586745548115,0.0040528626682724,-1.08529554161065,0.6262405,0.55602485,0.649249,0.6056238,0.5793181,0.5695417,0.6284705,0.6129767,0.58488894,0.5447699,0.598651,0.5610782,0.575997,0.5926806,0.5776123,0.60515773,0.568443,0.6035325,0.5934647,0.6046895,0.58779097,0.57785803,0.5975848,0.5311987,0.61152744,0.56553704,0.57967305,0.57064885,0.6349868,0.62286615,0.5625238,0.58225125,0.6038233,0.57964516,0.5556698,0.5929582,0.6477383,0.52566856,0.59625775,0.5659538,0.53761774,0.5682531,0.58996224,0.5712559,0.5596368,0.57154965,0.5873336,0.58768207,0.64029646,0.56325155
2024-11-30,1.0,-0.7434735428483485,1.4703525469520595,0.8029148706736899,0.5224909,0.5936442,0.5537309,0.58153415,0.54475254,0.5334861,0.5803106,0.52744687,0.5762088,0.53657764,0.5714147,0.60400206,0.5663701,0.5798382,0.544789,0.5451484,0.5852264,0.57106423,0.58290493,0.56610125,0.54834837,0.56469285,0.586355,0.56949276,0.5752829,0.531542,0.5591972,0.53917015,0.57093704,0.58131534,0.53249294,0.554482,0.59336686,0.577467,0.55007595,0.5555457,0.6040505,0.5417688,0.5630298,0.5440716,0.5282614,0.49646756,0.56823426,0.55016935,0.5621994,0.55726975,0.5747442,0.55534333,0.58734804,0.59954184
2024-12-01,0.0,-2.913012505898392,0.9674899512411724,-1.3931627244584,0.5028736,0.5124911,0.44747233,0.51697224,0.5030179,0.52319974,0.5232037,0.54076946,0.49570027,0.49198523,0.45429578,0.5250587,0.50249404,0.5414994,0.47521004,0.51416564,0.50581145,0.51363295,0.5225258,0.4755753,0.48129043,0.47055435,0.5271004,0.5116562,0.47567675,0.49047604,0.46619415,0.4948364,0.4818674,0.49923357,0.49750283,0.52404696,0.48447338,0.47878227,0.48985443,0.5064581,0.5038822,0.49610993,0.49983764,0.5035948,0.4987168,0.5085786,0.5067205,0.5016179,0.49291646,0.47732472,0.49777904,0.549852,0.5301112,0.5456109
2024-12-02,1.0,-2.388947367511532,0.4839034572169101,0.009463180488125696,0.5581373,0.4956516,0.4854351,0.5472321,0.54108155,0.5781195,0.5457597,0.5726442,0.5538592,0.55701876,0.5140849,0.5338958,0.55628246,0.5746965,0.5339162,0.59407884,0.56492144,0.5861974,0.57091707,0.55095303,0.5538328,0.51047003,0.58243614,0.56825477,0.5226721,0.57005906,0.5412107,0.5469432,0.53792405,0.54774374,0.5751817,0.59666765,0.53306496,0.5347511,0.52682763,0.546897,0.5310008,0.57757884,0.55528677,0.5508549,0.56217,0.5885586,0.5505922,0.5706806,0.5660254,0.53507346,0.5388661,0.55610746,0.5508126,0.5918581
2024-12-03,1.0,-1.3252414418642673,3.2338614868302216,2.8161417666881396,0.4810567,0.48133808,0.5293802,0.4942937,0.49642563,0.5633543,0.54855055,0.55650944,0.56473607,0.51350904,0.55224127,0.49738365,0.5356548,0.49735776,0.51313734,0.5878094,0.533638,0.5485394,0.5882808,0.6031988,0.5234104,0.51146317,0.57588243,0.5288406,0.52166355,0.5501623,0.5449045,0.55570126,0.52047086,0.5781327,0.53547686,0.5575761,0.52161837,0.55841506,0.5013035,0.5534111,0.54948413,0.5294289,0.5299087,0.51088136,0.51966774,0.56534094,0.54961944,0.5370516,0.5498708,0.5619603,0.5489224,0.53225034,0.52338153,0.5499735
2024-12-04,0.0,-8.55928022272887,5.429404226800561,-1.67923470412215,0.3475336,0.46978602,0.419443,0.39304313,0.41917378,0.4216977,0.4354077,0.41456506,0.39435542,0.4140754,0.4179899,0.45758462,0.4109025,0.43925706,0.3865572,0.43429172,0.43601793,0.40468746,0.4221503,0.48965964,0.3700625,0.4093723,0.45278254,0.46219712,0.4064085,0.4325947,0.3901019,0.39337978,0.4067011,0.43627587,0.3965878,0.40269566,0.37530464,0.45654866,0.40295053,0.46084046,0.41030335,0.43842506,0.40717208,0.4012312,0.41166967,0.32909855,0.41710928,0.38050348,0.44921377,0.42928103,0.42767438,0.42010728,0.45347166,0.4839842
2024-12-05,1.0,-0.9992549222333156,4.983172260949494,2.84249160874968,0.57947785,0.5349596,0.6282417,0.5645298,0.5558451,0.55538327,0.60994756,0.5623399,0.51705086,0.5446267,0.56190956,0.541207,0.5533798,0.5965521,0.50929135,0.5672238,0.5553923,0.5756926,0.5419638,0.59187835,0.5104008,0.54482937,0.5823342,0.5274428,0.56821406,0.54959536,0.5346309,0.52652925,0.59794545,0.5876816,0.51745135,0.5382138,0.5366261,0.5676065,0.53875256,0.5785911,0.5919675,0.5272363,0.5672369,0.5331069,0.533285,0.50558823,0.5470657,0.5260835,0.53986377,0.54051167,0.5555956,0.54051983,0.61737394,0.5531911
2024-12-06,1.0,-0.9032372232332472,0.6977148198556776,0.09134510578209,0.6721154,0.5802556,0.718983,0.6161372,0.5824637,0.6142379,0.6576026,0.6915223,0.61188287,0.5772168,0.61047465,0.6004031,0.5965795,0.62003595,0.579133,0.6332689,0.5938276,0.63301814,0.6191397,0.6272236,0.59241843,0.5995474,0.6297296,0.5721045,0.6266562,0.5797565,0.60998285,0.58809644,0.6629618,0.6600749,0.5616344,0.61263806,0.62982965,0.59983915,0.56799567,0.6082273,0.7004312,0.56429845,0.61585194,0.60401624,0.5728331,0.64834875,0.63223416,0.5963712,0.5588248,0.60659325,0.61362326,0.59081346,0.64577657,0.59460753
2024-12-07,1.0,-1.1832389889383337,1.5101066610290954,1.27163050682054,0.42707044,0.56158197,0.49671927,0.51491994,0.47661504,0.4383288,0.4685532,0.47763565,0.46426883,0.4779217,0.48767018,0.5683728,0.49515295,0.511184,0.480966,0.46143055,0.5159895,0.50438654,0.487628,0.48863965,0.47739375,0.5049108,0.50302243,0.52508277,0.48528677,0.47548473,0.4704203,0.42158532,0.4867787,0.51741284,0.47593758,0.46359506,0.5222406,0.5246466,0.4792996,0.49708986,0.5230723,0.49224576,0.4794531,0.4697085,0.48502958,0.4188375,0.49383795,0.46163005,0.49721685,0.4815378,0.51170075,0.48563397,0.52742547,0.5567531
2024-12-08,0.0,-7.131519193500494,0.1051177427265866,-3.86478475525823,0.47381595,0.5012044,0.42893043,0.5084242,0.48267147,0.53419703,0.49503863,0.5322421,0.46971413,0.48534927,0.44420245,0.51361287,0.49108577,0.5327814,0.47822773,0.49355343,0.49658173,0.50014305,0.49605128,0.4823604,0.4740312,0.45950451,0.51434267,0.49793074,0.46643418,0.49428946,0.45831814,0.47083262,0.4680681,0.47777405,0.49239507,0.5097254,0.47296983,0.47284484,0.48882315,0.49448946,0.4879495,0.49283838,0.48639858,0.49678093,0.49216938,0.49088475,0.48349226,0.50000954,0.4891918,0.45852372,0.47990736,0.535082,0.5263293,0.5388461
2024-12-09,0.0,-3.1536916711713268,1.0161661821446903,-0.70508557281579,0.5875948,0.49526292,0.52010155,0.55564,0.5554354,0.5785084,0.5278418,0.55862767,0.5483032,0.5563261,0.53176916,0.5323926,0.558692,0.57857656,0.55790234,0.60647684,0.5674278,0.59532696,0.56908447,0.5653036,0.5847126,0.515544,0.5902281,0.56561553,0.54800606,0.57967335,0.5544141,0.5412212,0.5542616,0.541105,0.5873063,0.6048149,0.54832953,0.54057693,0.5388098,0.54546654,0.5372109,0.58027035,0.5529223,0.5674819,0.5615679,0.5964785,0.5561415,0.5911564,0.5734995,0.53755563,0.545391,0.5660285,0.56268626,0.59582627
2024-12-10,1.0,-0.9724435236502764,5.336789595713235,4.5851100553925095,0.5436675,0.5007898,0.6027055,0.5135905,0.5254208,0.5762453,0.55719244,0.6148189,0.5925238,0.5429095,0.5839445,0.5140989,0.5536759,0.5296205,0.5370388,0.60221916,0.5563652,0.56391037,0.6131431,0.6278702,0.543899,0.53700536,0.6014079,0.5395847,0.5502428,0.5596986,0.5749565,0.5843517,0.54009056,0.59851295,0.5563401,0.5814178,0.5468627,0.575273,0.51221144,0.5744046,0.5813041,0.54724914,0.5581537,0.5395259,0.5436273,0.5826871,0.5723704,0.5531166,0.5754582,0.58861643,0.57551837,0.56120676,0.5399074,0.5652597
2024-12-11,0.0,-1.8094590653513352,1.3895590976898842,-1.1144290310743101,0.4135482,0.48005578,0.45850915,0.40672252,0.44735616,0.4280206,0.42533702,0.43450242,0.4016711,0.44010162,0.44261473,0.4713269,0.42763284,0.46423358,0.40463462,0.43654096,0.4570727,0.42526323,0.44655734,0.5023116,0.38351712,0.43256068,0.47227803,0.47376013,0.42236832,0.4475131,0.39968306,0.39479324,0.42184588,0.4465881,0.4146381,0.41483536,0.39264143,0.47059372,0.41050652,0.48374552,0.41222316,0.4506988,0.41877168,0.41667905,0.43409896,0.37050992,0.4333037,0.39006796,0.46732795,0.44616792,0.4471841,0.44056973,0.4820802,0.49380434
