tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_023,model_gru_020,model_gru_048,model_gru_041,model_gru_014,model_gru_049,model_gru_040,model_gru_047,model_gru_029,model_gru_039,model_gru_007,model_gru_004,model_gru_006,model_gru_002,model_gru_046,model_gru_010,model_gru_015,model_gru_019,model_gru_028,model_gru_050,model_gru_033,model_gru_031,model_gru_035,model_gru_045,model_gru_008,model_gru_026,model_gru_025,model_gru_030,model_gru_037,model_gru_024,model_gru_043,model_gru_011,model_gru_017,model_gru_003,model_gru_016,model_gru_027,model_gru_044,model_gru_001,model_gru_009,model_gru_036,model_gru_034,model_gru_032,model_gru_018,model_gru_042,model_gru_005,model_gru_012,model_gru_022,model_gru_038,model_gru_021,model_gru_013
2025-06-17,1.0,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.48550197,0.5525064,0.5458251,0.5017227,0.5498957,0.4902943,0.4873155,0.46849215,0.5534649,0.5493948,0.50710684,0.5131371,0.5020545,0.48112538,0.47863954,0.4899838,0.5046944,0.50831884,0.51201797,0.5061812,0.46816325,0.45076928,0.49401948,0.5016071,0.5228865,0.45832506,0.5136784,0.50671566,0.4776665,0.4698155,0.47827584,0.48441485,0.5022255,0.50014055,0.4990351,0.4828417,0.5093247,0.5266324,0.47512546,0.5047418,0.49006927,0.52083147,0.50653553,0.4801983,0.46457723,0.4415407,0.4730227,0.485947,0.4783175,0.47675964
2025-06-18,0.0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.40613684,0.4135985,0.41129455,0.47755265,0.43324137,0.50935364,0.48437557,0.41594347,0.46975467,0.4142813,0.49939752,0.51588553,0.46788472,0.50026923,0.49077263,0.4809695,0.46778202,0.45917362,0.47551072,0.48533782,0.47601637,0.4611833,0.44648126,0.4372479,0.42543662,0.47734278,0.44628826,0.40667984,0.4709651,0.3936379,0.42148608,0.49376073,0.44280398,0.47892365,0.44567165,0.45481324,0.4448502,0.44360584,0.38259122,0.44851854,0.4205881,0.45137504,0.41869742,0.4706891,0.37244987,0.38452032,0.34674373,0.3720953,0.41553122,0.40871266
2025-06-19,0.0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.5027732,0.53220904,0.53344405,0.49433872,0.48974138,0.52940375,0.50869405,0.4948991,0.51890296,0.5259349,0.50995386,0.5260345,0.4883032,0.5156668,0.5133327,0.48566803,0.4731231,0.5265244,0.5123376,0.4988263,0.49455428,0.4927835,0.475165,0.4925002,0.50855935,0.5026856,0.5199421,0.48140028,0.4929074,0.49654952,0.43808603,0.51095647,0.49252424,0.49940658,0.47753745,0.4986396,0.49814132,0.500067,0.4792626,0.50357395,0.4873919,0.49963382,0.48817614,0.49197912,0.49262357,0.46945706,0.47693205,0.4761508,0.5017389,0.46089643
2025-06-20,0.0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.56906796,0.60181063,0.5836018,0.50489354,0.5308363,0.53274465,0.5226016,0.56425935,0.6033712,0.6032799,0.5170307,0.52829915,0.51146907,0.5479764,0.5270336,0.48880184,0.49031115,0.5490023,0.53734493,0.51622593,0.50365245,0.5047907,0.500324,0.5090449,0.5538928,0.5258936,0.55408067,0.5287574,0.5104116,0.5643236,0.4774376,0.52206117,0.5255947,0.52674025,0.5094634,0.52158874,0.52266866,0.51271224,0.5304649,0.52936834,0.5119047,0.5164363,0.51709986,0.5262773,0.53386045,0.51145023,0.54399526,0.5313594,0.52197546,0.47987202
2025-06-21,0.0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.6050925,0.62629265,0.6383385,0.5608859,0.5676267,0.579162,0.54926145,0.5942167,0.64075077,0.6073098,0.6033695,0.5753104,0.58007145,0.5923339,0.5895477,0.5285101,0.59223145,0.61012316,0.6114375,0.55122334,0.57325304,0.53928185,0.58220387,0.5761277,0.6152734,0.59690714,0.60080534,0.57781297,0.57349086,0.59781617,0.5440319,0.5356398,0.579467,0.59998167,0.5812145,0.5829512,0.576539,0.573738,0.58368593,0.5923643,0.5974694,0.5869484,0.62475735,0.5590954,0.5674623,0.5806232,0.58071417,0.5762969,0.5753656,0.5412075
2025-06-22,1.0,-1.3466739094160756,4.937611915541193,4.23728593887924,0.49416476,0.49969584,0.50053865,0.48481655,0.40537342,0.5028477,0.45713976,0.47595567,0.47825614,0.4490879,0.51133984,0.48768562,0.4767629,0.4571057,0.49788633,0.5139631,0.5257966,0.49491394,0.4926668,0.47533357,0.50508714,0.49136254,0.4752046,0.45692116,0.45309687,0.47886673,0.44314682,0.44154543,0.5070048,0.46983296,0.51814324,0.53698695,0.46971172,0.49888703,0.47391242,0.45404398,0.45365322,0.45347622,0.47379142,0.469044,0.4835841,0.45377845,0.44956896,0.50657016,0.46907085,0.4411463,0.40376085,0.47175157,0.45547423,0.44549468
2025-06-23,1.0,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.531209,0.49505487,0.52234554,0.50378644,0.4437594,0.47320557,0.46603963,0.5212962,0.46944103,0.47192279,0.47690976,0.46737337,0.49791974,0.41576698,0.47267288,0.5131791,0.4977227,0.5043821,0.4939459,0.491108,0.4868285,0.482117,0.51296216,0.49406716,0.49397975,0.46827987,0.4452188,0.44729003,0.4717046,0.46898326,0.53190804,0.50682914,0.47567153,0.49671626,0.4881886,0.4349597,0.50002825,0.47313213,0.47700718,0.4387641,0.47434342,0.4495674,0.48029584,0.47764283,0.44218972,0.4911693,0.43635496,0.475507,0.47737896,0.46063092
2025-06-24,1.0,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.5085841,0.48838955,0.5292378,0.5146872,0.44849503,0.4871467,0.5001692,0.46851456,0.45435712,0.44498324,0.46607998,0.49032572,0.45962486,0.45527714,0.45374632,0.44627708,0.44037333,0.49162066,0.489828,0.4787216,0.44551456,0.45997974,0.4571955,0.4773757,0.46561512,0.45981807,0.49343303,0.47737005,0.42704955,0.43976358,0.47947842,0.50063574,0.46974993,0.43260062,0.42703158,0.42303264,0.4790313,0.46131772,0.42661095,0.45013052,0.4523999,0.46986946,0.42256746,0.46039513,0.41256183,0.45468336,0.43914378,0.437186,0.4653271,0.455821
2025-06-25,0.0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.46345204,0.43989474,0.5287357,0.49740714,0.40990895,0.49925366,0.49758142,0.44466624,0.43063208,0.41307515,0.4855448,0.513621,0.4716099,0.49358004,0.48262593,0.46712068,0.45456174,0.49604383,0.49575981,0.473295,0.46296117,0.4537829,0.46619922,0.4530222,0.41085285,0.46439692,0.47155622,0.44815394,0.43721762,0.4155951,0.44765764,0.4821611,0.46358132,0.45664993,0.45089638,0.4546066,0.49266222,0.44691008,0.40531737,0.44904733,0.41200617,0.45460835,0.41652474,0.46715552,0.40534404,0.46512538,0.40588614,0.40754944,0.4193213,0.43929645
2025-06-26,1.0,-0.553484233859804,0.734371837348212,0.09395562683026999,0.5493146,0.4843791,0.59251064,0.5401353,0.48095664,0.5377684,0.53528327,0.5254866,0.5350797,0.47259486,0.5447568,0.5402206,0.52995855,0.5431931,0.5250679,0.49316266,0.5082675,0.5693187,0.57282555,0.5153677,0.5126263,0.49365592,0.5379176,0.52314544,0.52388704,0.5088759,0.5543344,0.5236777,0.51639915,0.52035034,0.50371444,0.5084148,0.53420925,0.5294573,0.5235856,0.5102268,0.53969216,0.51248634,0.48296276,0.5348025,0.5211315,0.53895366,0.53174603,0.51212156,0.5021482,0.5406857,0.47345808,0.52095497,0.5235089,0.52267814
