tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_031,model_gru_049,model_gru_045,model_gru_007,model_gru_027,model_gru_015,model_gru_044,model_gru_041,model_gru_004,model_gru_046,model_gru_006,model_gru_026,model_gru_039,model_gru_048,model_gru_038,model_gru_040,model_gru_014,model_gru_013,model_gru_035,model_gru_032,model_gru_019,model_gru_042,model_gru_022,model_gru_036,model_gru_047,model_gru_016,model_gru_037,model_gru_012,model_gru_010,model_gru_011,model_gru_033,model_gru_021,model_gru_028,model_gru_008,model_gru_009,model_gru_034,model_gru_029,model_gru_020,model_gru_017,model_gru_005,model_gru_050,model_gru_018,model_gru_003,model_gru_025,model_gru_002,model_gru_043,model_gru_030,model_gru_001,model_gru_024,model_gru_023
2026-01-03,1.0,-1.1034116873888166e-05,1.2957897739232105,0.99005111234531,0.5164648,0.43806997,0.6147197,0.6003135,0.53193784,0.5681677,0.5670467,0.6181476,0.56658906,0.5092218,0.46454883,0.619046,0.49958977,0.50785816,0.4917303,0.6046641,0.5996974,0.5993787,0.5177452,0.561885,0.5125674,0.56638473,0.5570919,0.5251667,0.6077943,0.5382414,0.46647432,0.5496862,0.43491295,0.5653584,0.5234291,0.48586962,0.41098744,0.5517955,0.5336521,0.5267067,0.59923786,0.55692935,0.59294415,0.598806,0.5975452,0.57466596,0.5098701,0.5179073,0.53250134,0.5569672,0.48216254,0.32461616,0.48558304,0.41338596
2026-01-04,1.0,-0.0163020432437238,3.4990375212865805,2.5137383113592904,0.4696058,0.35721353,0.4473742,0.5258482,0.5127128,0.42793012,0.5259113,0.536571,0.48960933,0.44209623,0.46346176,0.52188885,0.47744977,0.49533224,0.5232178,0.5317939,0.4568631,0.55434215,0.4686435,0.5332833,0.4756106,0.466002,0.5335125,0.4872075,0.48833314,0.50739735,0.42648152,0.4645106,0.43742913,0.5243532,0.51203775,0.47989452,0.41708854,0.47181284,0.5459166,0.4450777,0.4898744,0.4964955,0.5671545,0.49488527,0.51136136,0.47706008,0.42949378,0.4938133,0.49433127,0.50034285,0.45249733,0.32929102,0.47438505,0.43119627
2026-01-05,0.0,-2.805643002547868,0.6210504435895601,-0.11912093706725,0.4679193,0.3774312,0.51657766,0.5230965,0.5105308,0.4293488,0.49466896,0.5307442,0.51287097,0.437057,0.39623964,0.5363198,0.46753597,0.4630784,0.52219564,0.5185693,0.47527534,0.5472891,0.49425554,0.50618094,0.45855454,0.47332507,0.5286007,0.48136914,0.48522484,0.54045993,0.45083657,0.4648338,0.45158228,0.53423744,0.52683306,0.4793956,0.40214077,0.43823883,0.5869675,0.4527423,0.46955955,0.5283699,0.56852514,0.53114057,0.5353775,0.58216494,0.43804568,0.538979,0.48306978,0.50372815,0.44129822,0.38186106,0.45852727,0.409741
2026-01-06,0.0,-3.3322591363202543,0.0,-2.57567322610848,0.47229898,0.46039733,0.54044956,0.48788008,0.48848924,0.4423989,0.5090089,0.5630797,0.4727163,0.44536394,0.43635553,0.5341544,0.5529423,0.46124524,0.5125891,0.5202962,0.4915749,0.51227695,0.48992708,0.50949734,0.47105518,0.45837554,0.51059246,0.49149036,0.4794909,0.48327255,0.4451914,0.46637785,0.4968582,0.4757531,0.505247,0.44852448,0.43050542,0.46639878,0.52985847,0.48526403,0.48426518,0.5181484,0.5557458,0.5107509,0.52917063,0.57706404,0.47011453,0.5258324,0.5051366,0.45688286,0.40718532,0.43329528,0.4539243,0.43021166
2026-01-07,0.0,-2.2728618434127457,0.3538121107200562,-0.28955845252425,0.45974955,0.50407887,0.49748388,0.41028884,0.47258225,0.4408875,0.49562362,0.5280543,0.44596368,0.4442582,0.44863272,0.478822,0.52318716,0.4774945,0.5179432,0.44340757,0.42426988,0.45929757,0.4752061,0.5145802,0.46190435,0.43617743,0.49973235,0.43705988,0.40741912,0.46329919,0.4488964,0.4525834,0.51614887,0.45530617,0.4881516,0.43762985,0.45737442,0.4536627,0.5015427,0.44848534,0.4506316,0.45622078,0.52856404,0.4668597,0.47131872,0.5173699,0.44731513,0.4991004,0.45506316,0.39597028,0.40259865,0.4844378,0.4552027,0.4596271
2026-01-08,0.0,-1.5546458976333632,1.0727762843917097,-0.50479560758538,0.467965,0.51718855,0.4794947,0.41136053,0.48041165,0.47281232,0.49932155,0.48895085,0.46866456,0.46812692,0.47650605,0.47255036,0.4986376,0.5073563,0.508089,0.40156996,0.45741457,0.46735078,0.48147744,0.52111393,0.46633357,0.45157096,0.5095087,0.44902262,0.42689344,0.46966487,0.4713823,0.46612918,0.527593,0.48118103,0.48133978,0.43944496,0.47476503,0.46815503,0.46937138,0.4496133,0.45003736,0.47976518,0.50084513,0.4603554,0.46592382,0.48039845,0.44696653,0.50489193,0.44089168,0.40845728,0.43357903,0.46921527,0.4604997,0.4654051
2026-01-09,0.0,-0.2621224213731839,0.2101908007801602,-0.15079553615388,0.5106929,0.51199704,0.5075752,0.49276578,0.4987524,0.5283123,0.53278023,0.46997753,0.5182831,0.490608,0.50312734,0.5217743,0.4759304,0.51222265,0.5291278,0.47125083,0.5260545,0.5018936,0.52176875,0.5326265,0.5037671,0.5068538,0.5147547,0.4878619,0.5133206,0.49318957,0.5103458,0.50443274,0.5293235,0.5228662,0.5014514,0.45478246,0.5072378,0.49852368,0.44048563,0.49513695,0.51384085,0.53928006,0.49246272,0.5213954,0.51585835,0.5025334,0.48562023,0.5293374,0.48106128,0.47024468,0.46823248,0.43301442,0.46904096,0.46043286
2026-01-10,1.0,-0.2973322532852666,0.8572537712954149,0.56077122089449,0.51785874,0.49261993,0.52376235,0.5203248,0.51517135,0.53122085,0.54329467,0.4902701,0.544939,0.5049291,0.50284386,0.5399856,0.47589484,0.5356246,0.5166879,0.5086478,0.55417967,0.5263425,0.521423,0.52888453,0.51165956,0.51998484,0.53032243,0.52890056,0.5425566,0.49935508,0.5089617,0.50969625,0.51202255,0.53588873,0.5093564,0.4722092,0.48935547,0.51798654,0.45023087,0.50893,0.5270471,0.56250745,0.5155273,0.53217226,0.5327227,0.50340456,0.49720734,0.5398049,0.5013535,0.50027645,0.4858726,0.41284242,0.4682844,0.44677043
2026-01-11,1.0,-0.9773731181856038,1.641480167142524,0.3099670437196,0.4538135,0.3993015,0.42822757,0.43854845,0.5017964,0.41089472,0.4848209,0.4447803,0.465052,0.4708629,0.4892727,0.4577792,0.4243286,0.5138774,0.5062291,0.45130226,0.41229188,0.5014026,0.45482606,0.49767265,0.46579435,0.4482823,0.5120072,0.4727405,0.42528462,0.4692468,0.41574693,0.45781338,0.4924929,0.50383663,0.47672048,0.4502903,0.46344692,0.47448874,0.5252824,0.43711567,0.4181546,0.46452376,0.5025445,0.4284945,0.4391636,0.41000795,0.38594362,0.49236733,0.42687258,0.44248176,0.45749658,0.40600944,0.47168425,0.4296344
2026-01-12,1.0,-0.2780977827798945,5.538202782590246,4.4116152506374195,0.48801932,0.45473754,0.5010861,0.51560557,0.50420827,0.47543192,0.48316655,0.44468012,0.5366711,0.47900957,0.44337082,0.51388264,0.38925093,0.48540235,0.51603365,0.50546265,0.48650616,0.53460336,0.51111025,0.49623686,0.4927821,0.5025947,0.52262074,0.51126504,0.500046,0.5408987,0.477502,0.49465927,0.4824591,0.55117744,0.4959152,0.4784623,0.46767408,0.48646837,0.5338234,0.490936,0.46028998,0.5485226,0.49309686,0.5360582,0.5254653,0.5438585,0.43665135,0.53638023,0.47156212,0.50172645,0.49204686,0.38626108,0.4735828,0.42955273
2026-01-13,1.0,-0.8998378795943168,2.5971353259389565,1.59884232879441,0.5067615,0.50438654,0.54500586,0.5472002,0.48644134,0.49924594,0.513874,0.47034708,0.53413457,0.48676127,0.46127933,0.5445853,0.4619599,0.48415226,0.49611723,0.55379534,0.5510107,0.5263773,0.52971387,0.49757233,0.5128487,0.51886374,0.50582063,0.54051846,0.5430063,0.51177174,0.4959017,0.5192593,0.5006334,0.51407623,0.49476704,0.46525782,0.50351334,0.5166263,0.44957623,0.5472021,0.5400994,0.56704104,0.48788166,0.56294364,0.55169,0.57616985,0.51287484,0.53407764,0.5218076,0.5028224,0.46802926,0.41514605,0.46548522,0.46495682
