nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_gru_001,45.57522123893805,44.787176991677754,46.42857142857143,57.52212389380531,51.38339920948617,44.18604651162791,33.6283185840708,38.19095477386934,-29.468351031113983
model_gru_002,46.902654867256636,46.63518299881936,47.286821705426355,53.98230088495575,50.413223140495866,46.391752577319586,39.823008849557525,42.857142857142854,-25.336961216228882
model_gru_003,48.67256637168141,45.803357314148684,49.09090909090909,71.68141592920354,58.27338129496403,47.540983606557376,25.663716814159294,33.33333333333333,-8.828808442087519
model_gru_004,47.34513274336283,46.05123267336664,47.97297297297297,62.83185840707964,54.406130268199234,46.15384615384615,31.858407079646017,37.696335078534034,-23.835656848168423
model_gru_005,46.017699115044245,45.74576938213302,46.51162790697674,53.09734513274337,49.586776859504134,45.36082474226804,38.93805309734513,41.904761904761905,-29.457724810634968
model_gru_006,45.57522123893805,45.00563831681406,46.32352941176471,55.75221238938053,50.602409638554214,44.44444444444444,35.39823008849557,39.40886699507389,-25.228990258502392
model_gru_007,46.902654867256636,46.39468690702087,46.15384615384615,37.16814159292036,41.17647058823529,47.40740740740741,56.63716814159292,51.61290322580645,-25.49465308957391
model_gru_008,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,45.13274336283185,-38.94552892427995
model_gru_009,45.57522123893805,45.54856907798084,45.76271186440678,47.78761061946903,46.75324675324675,45.370370370370374,43.36283185840708,44.34389140271493,-33.34337776063938
model_gru_010,42.0353982300885,41.70555457105165,43.07692307692308,49.557522123893804,46.09053497942387,40.625,34.51327433628318,37.32057416267943,-40.96677749161256
model_gru_011,44.690265486725664,44.44553696092506,45.3125,51.32743362831859,48.13278008298755,43.87755102040816,38.05309734513274,40.758293838862556,-34.463616809630366
model_gru_012,46.017699115044245,45.74576938213302,46.51162790697674,53.09734513274337,49.586776859504134,45.36082474226804,38.93805309734513,41.904761904761905,-38.83073906077954
model_gru_013,48.67256637168141,47.6224726284664,48.96551724137931,62.83185840707964,55.03875968992248,48.148148148148145,34.51327433628318,40.20618556701031,-23.977210276090727
model_gru_014,46.46017699115044,45.14453070149044,47.2972972972973,61.94690265486725,53.63984674329502,44.871794871794876,30.973451327433626,36.64921465968586,-29.741197516246242
model_gru_015,47.78761061946903,46.9736737453273,48.226950354609926,60.17699115044248,53.54330708661418,47.05882352941176,35.39823008849557,40.4040404040404,-20.572402661606677
model_gru_016,46.902654867256636,46.902654867256636,46.902654867256636,46.902654867256636,46.902654867256636,46.902654867256636,46.902654867256636,46.902654867256636,-34.029654311198634
model_gru_017,49.11504424778761,48.88989400405105,48.97959183673469,42.47787610619469,45.497630331753555,49.21875,55.75221238938053,52.282157676348554,-20.50678571353453
model_gru_018,45.57522123893805,44.07628704206651,46.666666666666664,61.94690265486725,53.2319391634981,43.42105263157895,29.20353982300885,34.92063492063492,-31.666583369592345
model_gru_019,48.23008849557522,47.58874947969316,48.55072463768116,59.29203539823009,53.38645418326693,47.72727272727273,37.16814159292036,41.7910447761194,-22.84253622477877
model_gru_020,47.34513274336283,46.05123267336664,47.97297297297297,62.83185840707964,54.406130268199234,46.15384615384615,31.858407079646017,37.696335078534034,-24.743068121652822
model_gru_021,49.557522123893804,47.377450980392155,49.685534591194966,69.91150442477876,58.08823529411765,49.25373134328358,29.20353982300885,36.666666666666664,-15.251434512915866
model_gru_022,46.46017699115044,45.43350294323057,47.22222222222222,60.17699115044248,52.918287937743195,45.1219512195122,32.743362831858406,37.94871794871795,-34.15429768119445
model_gru_023,46.46017699115044,46.408763987692794,46.22641509433962,43.36283185840708,44.74885844748858,46.666666666666664,49.557522123893804,48.06866952789699,-30.597903511418277
model_gru_024,50.88495575221239,48.6647430781509,50.625,71.68141592920354,59.34065934065934,51.515151515151516,30.08849557522124,37.988826815642454,-10.726536040048586
model_gru_025,44.690265486725664,43.62965180085803,45.83333333333333,58.4070796460177,51.36186770428015,42.68292682926829,30.973451327433626,35.8974358974359,-35.35305771750326
model_gru_026,45.13274336283185,44.97761721511034,45.6,50.442477876106196,47.89915966386555,44.554455445544555,39.823008849557525,42.05607476635514,-33.09017077350561
model_gru_027,47.78761061946903,47.771249510379945,47.706422018348626,46.017699115044245,46.846846846846844,47.863247863247864,49.557522123893804,48.69565217391305,-33.799657127531304
model_gru_028,49.557522123893804,49.54171562867215,49.54128440366973,47.78761061946903,48.64864864864865,49.572649572649574,51.32743362831859,50.43478260869565,-14.951342837204335
model_gru_029,48.23008849557522,47.688290106237766,48.529411764705884,58.4070796460177,53.01204819277109,47.77777777777778,38.05309734513274,42.364532019704434,-28.64448679857402
model_gru_030,46.902654867256636,46.07492245287521,45.88235294117647,34.51327433628318,39.39393939393939,47.5177304964539,59.29203539823009,52.75590551181102,-29.951284632129603
model_gru_031,46.46017699115044,45.899855579955286,45.55555555555556,36.283185840707965,40.39408866995074,47.05882352941176,56.63716814159292,51.40562248995983,-31.547870902928288
model_gru_032,46.902654867256636,46.86520376175549,46.728971962616825,44.24778761061947,45.45454545454545,47.05882352941176,49.557522123893804,48.275862068965516,-25.28741767092031
model_gru_033,48.67256637168141,48.668546365914786,48.69565217391305,49.557522123893804,49.122807017543856,48.64864864864865,47.78761061946903,48.214285714285715,-29.32317366937291
model_gru_034,48.23008849557522,45.217229162782026,48.795180722891565,71.68141592920354,58.06451612903226,46.666666666666664,24.778761061946902,32.369942196531795,-17.702629438644852
model_gru_035,45.13274336283185,44.50693069306931,43.82022471910113,34.51327433628318,38.613861386138616,45.98540145985402,55.75221238938053,50.4,-30.12355770861684
