nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_gru_001,46.902654867256636,45.95025510204081,49.63503649635037,57.14285714285714,53.125,42.69662921348314,35.51401869158878,38.775510204081634,-10.11052380736079
model_gru_002,46.902654867256636,45.52028927280032,49.29577464788733,29.411764705882355,36.84210526315789,45.806451612903224,66.35514018691589,54.19847328244275,-16.327861316879204
model_gru_003,50.88495575221239,50.45719364076232,53.125,57.14285714285714,55.06072874493927,47.95918367346938,43.925233644859816,45.85365853658537,32.45215512809537
model_gru_004,47.78761061946903,47.78761061946903,50.467289719626166,45.378151260504204,47.78761061946903,45.378151260504204,50.467289719626166,47.78761061946903,-16.963092642321147
model_gru_005,50.0,42.63057396383241,51.59574468085106,81.5126050420168,63.19218241042345,42.10526315789473,14.953271028037381,22.06896551724138,12.50328211410283
model_gru_006,47.78761061946903,47.75078369905956,50.495049504950494,42.857142857142854,46.36363636363636,45.6,53.271028037383175,49.137931034482754,-7.572679515976835
model_gru_007,50.442477876106196,50.380302673880664,53.04347826086957,51.26050420168067,52.13675213675214,47.74774774774775,49.532710280373834,48.62385321100918,-6.04888028983122
model_gru_008,48.23008849557522,48.001022595425844,51.08695652173913,39.49579831932773,44.54976303317535,46.26865671641791,57.943925233644855,51.45228215767634,-12.691373596700773
model_gru_009,46.017699115044245,45.40198019801981,48.19277108433735,33.61344537815126,39.603960396039604,44.75524475524475,59.813084112149525,51.2,-9.85762615686732
model_gru_010,48.67256637168141,48.571876961707474,51.28205128205128,50.42016806722689,50.847457627118644,45.87155963302752,46.728971962616825,46.2962962962963,-4.238973880405377
model_gru_011,49.557522123893804,49.49423665019995,52.17391304347826,50.42016806722689,51.28205128205128,46.846846846846844,48.598130841121495,47.706422018348626,-7.901316290769239
model_gru_012,49.11504424778761,49.03421904108246,51.724137931034484,50.42016806722689,51.06382978723404,46.36363636363636,47.66355140186916,47.004608294930875,-15.168996212815195
model_gru_013,45.13274336283185,44.607843137254896,47.05882352941176,33.61344537815126,39.21568627450981,43.97163120567376,57.943925233644855,50.0,-26.64260257119117
model_gru_014,50.0,49.64408951986592,52.38095238095239,55.46218487394958,53.87755102040816,47.0,43.925233644859816,45.410628019323674,6.1697226777312615
model_gru_015,50.88495575221239,50.768324992640565,53.38983050847458,52.94117647058824,53.16455696202531,48.148148148148145,48.598130841121495,48.372093023255815,-6.998578132744444
model_gru_016,50.0,49.47672463252023,52.307692307692314,57.14285714285714,54.61847389558233,46.875,42.05607476635514,44.33497536945813,10.71642545770112
model_gru_017,47.34513274336283,46.46362098138748,50.0,32.773109243697476,39.59390862944163,45.94594594594595,63.55140186915887,53.333333333333336,-8.016003601163277
