nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_lstm_001,51.76991150442478,51.76141147903734,52.77777777777778,49.56521739130435,51.12107623318386,50.847457627118644,54.054054054054056,52.40174672489083,7.466950226061477
model_lstm_002,48.23008849557522,48.107153370621134,49.18032786885246,52.17391304347826,50.63291139240506,47.11538461538461,44.14414414414414,45.58139534883721,-11.898231339960978
model_lstm_003,49.557522123893804,48.88095238095238,50.36496350364964,60.0,54.761904761904766,48.31460674157304,38.73873873873874,43.0,-1.467123679918609
model_lstm_004,46.017699115044245,45.67307692307692,47.286821705426355,53.04347826086957,50.0,44.329896907216494,38.73873873873874,41.34615384615385,-28.85522975178587
model_lstm_005,47.78761061946903,47.68518518518518,48.760330578512395,51.30434782608696,50.0,46.666666666666664,44.14414414414414,45.370370370370374,-11.627865957108815
model_lstm_006,50.88495575221239,50.768324992640565,52.0,45.21739130434783,48.372093023255815,50.0,56.75675675675676,53.16455696202531,3.8617906956545998
model_lstm_007,46.46017699115044,46.45074118315154,47.22222222222222,44.34782608695652,45.73991031390135,45.76271186440678,48.64864864864865,47.161572052401745,-23.589080628302032
model_lstm_008,48.23008849557522,48.22907488986784,49.107142857142854,47.82608695652174,48.458149779735685,47.368421052631575,48.64864864864865,48.0,-14.682112411022844
model_lstm_009,46.902654867256636,46.69811320754717,48.0,52.17391304347826,50.0,45.54455445544555,41.44144144144144,43.39622641509434,-16.73073053797723
model_lstm_010,46.902654867256636,46.2970297029703,48.148148148148145,56.52173913043478,52.0,45.05494505494506,36.93693693693694,40.5940594059406,-11.810022140862419
model_lstm_011,48.67256637168141,48.63636363636363,49.523809523809526,45.21739130434783,47.27272727272727,47.93388429752066,52.25225225225225,50.0,-8.100994683142074
model_lstm_012,51.32743362831859,51.32362155388471,52.21238938053098,51.30434782608696,51.75438596491229,50.442477876106196,51.35135135135135,50.89285714285714,7.552689354956351
model_lstm_013,49.557522123893804,48.88095238095238,50.36496350364964,60.0,54.761904761904766,48.31460674157304,38.73873873873874,43.0,5.605018825884099
model_lstm_014,48.67256637168141,48.67256637168141,49.549549549549546,47.82608695652174,48.67256637168141,47.82608695652174,49.549549549549546,48.67256637168141,-8.994565093000665
model_lstm_015,46.46017699115044,46.15551223738358,47.65625,53.04347826086957,50.20576131687243,44.89795918367347,39.63963963963964,42.10526315789473,-24.701324446972738
model_lstm_016,48.23008849557522,48.107153370621134,49.18032786885246,52.17391304347826,50.63291139240506,47.11538461538461,44.14414414414414,45.58139534883721,0.42530919499754416
