tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_010,model_gru_042,model_gru_002,model_gru_050,model_gru_048,model_gru_049,model_gru_009,model_gru_038,model_gru_047,model_gru_045,model_gru_008,model_gru_024,model_gru_004,model_gru_020,model_gru_044,model_gru_005,model_gru_007,model_gru_029,model_gru_001,model_gru_036,model_gru_021,model_gru_019,model_gru_027,model_gru_015,model_gru_037,model_gru_006,model_gru_033,model_gru_031,model_gru_011,model_gru_012,model_gru_026,model_gru_039,model_gru_022,model_gru_030,model_gru_046,model_gru_013,model_gru_032,model_gru_035,model_gru_018,model_gru_016,model_gru_003,model_gru_023,model_gru_041,model_gru_040,model_gru_028,model_gru_043,model_gru_034,model_gru_014,model_gru_017,model_gru_025
2025-06-17,1.0,-1.0105003924392646,0.9510715690611612,0.32048660451346,0.5039239,0.4143012,0.36317033,0.45417428,0.42151845,0.50152075,0.3494446,0.40554202,0.40741903,0.49671286,0.34185585,0.49703282,0.45396644,0.47984752,0.41439173,0.40260288,0.43205118,0.5085477,0.40208533,0.46777338,0.43780893,0.47413057,0.4095081,0.48860168,0.47544888,0.51992834,0.4362906,0.42802304,0.43271786,0.40652052,0.45096678,0.40194675,0.45284295,0.43680182,0.46356905,0.42101505,0.39813966,0.42522278,0.40248433,0.44059888,0.4374553,0.42936417,0.46276098,0.4484911,0.42205954,0.40842587,0.46423912,0.44447064,0.39690465,0.3796525
2025-06-18,0.0,-0.9170911057722232,0.3230550950515953,-0.21779540173212003,0.50426257,0.42314047,0.4070529,0.42224458,0.38816008,0.510767,0.38831314,0.49812132,0.4777915,0.46372288,0.33716214,0.5010027,0.44890746,0.48416898,0.48833728,0.49596047,0.44631025,0.52850115,0.4127104,0.51553607,0.43326804,0.45604578,0.43108058,0.52233976,0.5400415,0.49394158,0.52984554,0.43789852,0.47714782,0.46083018,0.46749413,0.38866678,0.51014876,0.41790387,0.4097245,0.4706782,0.4749761,0.43050662,0.3797175,0.45415726,0.44006765,0.47611827,0.41467455,0.46868047,0.43650055,0.46417502,0.47727558,0.46002418,0.46012697,0.41798216
2025-06-19,0.0,-2.235406972213293,1.7672885109242638,-1.30856106109857,0.5570804,0.53921086,0.5445547,0.5886426,0.5091784,0.5718559,0.52426374,0.5841852,0.6066655,0.53261924,0.57562745,0.54387873,0.54599875,0.5549347,0.507441,0.5950751,0.56433254,0.5503346,0.526617,0.5962939,0.52629364,0.48128936,0.5602934,0.5731436,0.5882017,0.534286,0.6107572,0.53435266,0.55212724,0.5487502,0.5209161,0.5528994,0.5651802,0.53273654,0.51932245,0.5451631,0.5323758,0.52643836,0.5505588,0.5323731,0.58834314,0.56347823,0.5065833,0.5231426,0.53027266,0.5708448,0.57293177,0.4923978,0.5233435,0.4997343
2025-06-20,0.0,-2.4103641013186543,0.6606044084598361,-1.14692277493546,0.53505915,0.6033104,0.61124325,0.5683495,0.59706706,0.59643406,0.6313812,0.6377704,0.6119327,0.56371653,0.5828909,0.5874823,0.5672889,0.55232805,0.5147163,0.59821206,0.5301043,0.576609,0.58144903,0.6018357,0.58160925,0.48198822,0.53503346,0.5801642,0.6083926,0.51019406,0.62512356,0.61582536,0.5944427,0.6236337,0.5601428,0.5671895,0.58249897,0.5640059,0.53200495,0.55169165,0.5018552,0.56036365,0.58115417,0.56022716,0.6269657,0.6023337,0.5264988,0.53956443,0.5765666,0.6319865,0.6223261,0.5213243,0.5267325,0.5713387
2025-06-21,0.0,-3.9142474936869007,1.2452596721930649,-1.13859602263607,0.53518796,0.6815183,0.6376988,0.5690097,0.65563446,0.63432837,0.67475975,0.6723865,0.6530898,0.62832177,0.63800204,0.62832665,0.58732766,0.52840674,0.5652483,0.57173467,0.5329499,0.58992475,0.6614341,0.6142973,0.5904985,0.5783179,0.5920375,0.744626,0.6430437,0.5678275,0.6131624,0.6938378,0.64025366,0.65468246,0.6204592,0.6058621,0.5558791,0.62088597,0.56262183,0.5888876,0.5572145,0.5910892,0.6202104,0.5418456,0.62464213,0.62782604,0.5996634,0.5463387,0.55878997,0.6389722,0.6843607,0.616378,0.540763,0.5470372
2025-06-22,1.0,-1.3466739094160756,4.937611915541193,4.23728593887924,0.4159607,0.53220457,0.50497216,0.4899482,0.5074111,0.44109765,0.61553067,0.40345076,0.47841817,0.4437616,0.47695413,0.47668764,0.49037048,0.46374807,0.50604665,0.40406993,0.48725572,0.5318142,0.46865848,0.39584315,0.5128913,0.5167149,0.51973265,0.56311506,0.38571832,0.4380873,0.47338742,0.5018983,0.4602634,0.3780835,0.41848102,0.4690995,0.37773103,0.5378463,0.4510852,0.52577156,0.44331244,0.43137956,0.42285138,0.46623033,0.511318,0.39499885,0.4719911,0.45132086,0.47884393,0.4709063,0.43621355,0.4483549,0.4448167,0.46922675
2025-06-23,1.0,-0.6781543731945114,0.9035618085769545,0.70862171209309,0.41104072,0.43972033,0.4098873,0.45118245,0.42057973,0.43301114,0.45933816,0.3391538,0.42299446,0.42301056,0.42095777,0.41591188,0.43769085,0.44550946,0.34706464,0.31687745,0.48118445,0.45926297,0.3756937,0.325236,0.4691104,0.55421674,0.44923225,0.5545183,0.3501518,0.4854941,0.42079943,0.4032673,0.41222444,0.29239833,0.38262662,0.3992029,0.32743207,0.5067514,0.43101257,0.5059279,0.39812085,0.37473106,0.40934575,0.4397217,0.42700496,0.2985858,0.4964843,0.44552734,0.40123656,0.35440373,0.37514976,0.44789636,0.4455668,0.34865856
2025-06-24,1.0,-0.2595392115949321,1.9161414250041848,1.1784963544526401,0.51714694,0.37211442,0.32812408,0.43316412,0.40931088,0.4940987,0.3509546,0.3827496,0.37996686,0.4700168,0.32991925,0.46844628,0.45194212,0.4818839,0.41308346,0.4218617,0.4330923,0.48362628,0.40028897,0.4724587,0.42022032,0.4683706,0.39151308,0.47030482,0.45121875,0.4925394,0.44929746,0.397894,0.40069473,0.37720427,0.45151964,0.39523268,0.45297247,0.40182334,0.4723195,0.41014042,0.40107498,0.4458071,0.37469894,0.44430542,0.38303396,0.41897994,0.44391602,0.45606312,0.41743734,0.40543213,0.45184436,0.4630456,0.40850636,0.37029278
2025-06-25,0.0,-0.7275102647342373,0.8643965555256529,-0.36728244556723,0.5138093,0.39046863,0.4147449,0.42565432,0.4064535,0.506837,0.38641772,0.4926947,0.50505126,0.44916457,0.3533609,0.50314385,0.44753897,0.49727395,0.47587,0.528064,0.46319398,0.5288291,0.42416194,0.52066666,0.45055598,0.41443905,0.43541786,0.4204778,0.53665984,0.49088454,0.5392457,0.40934607,0.4505674,0.4746431,0.44876093,0.4212259,0.5264964,0.4350955,0.44013163,0.47476754,0.50181556,0.461237,0.4122103,0.4461249,0.42850256,0.47612974,0.427263,0.48787758,0.49225372,0.48054078,0.48509258,0.47787994,0.44630146,0.4532683
2025-06-26,1.0,-0.553484233859804,0.734371837348212,0.09395562683026999,0.5624778,0.5575128,0.5780855,0.57506245,0.5282562,0.57857805,0.49504724,0.60095215,0.61508214,0.56230843,0.58773816,0.56325626,0.5594122,0.5506131,0.5142915,0.6081561,0.57416785,0.55697316,0.5424896,0.6017676,0.5421579,0.47743654,0.5928381,0.5720598,0.62380195,0.54095197,0.60465354,0.53399277,0.56794864,0.5636308,0.53345513,0.5656413,0.56831247,0.6006841,0.55542225,0.5515549,0.519424,0.5656498,0.563681,0.5350962,0.62413406,0.5783431,0.5307066,0.53386444,0.55313987,0.560804,0.57037944,0.54150546,0.4944941,0.50560474
