tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_013,model_lstm_047,model_lstm_024,model_lstm_034,model_lstm_019,model_lstm_031,model_lstm_048,model_lstm_001,model_lstm_033,model_lstm_018,model_lstm_043,model_lstm_049,model_lstm_022,model_lstm_039,model_lstm_044,model_lstm_017,model_lstm_006,model_lstm_005,model_lstm_007,model_lstm_021,model_lstm_037,model_lstm_035,model_lstm_025,model_lstm_027,model_lstm_050,model_lstm_040,model_lstm_015,model_lstm_020,model_lstm_032,model_lstm_042,model_lstm_002,model_lstm_038,model_lstm_036,model_lstm_009,model_lstm_029,model_lstm_011,model_lstm_010,model_lstm_045,model_lstm_028,model_lstm_012,model_lstm_046,model_lstm_026,model_lstm_003,model_lstm_014,model_lstm_008,model_lstm_016,model_lstm_004,model_lstm_030,model_lstm_023,model_lstm_041
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.50738716,0.50053734,0.50157076,0.49274933,0.4996738,0.5153384,0.52297866,0.5119101,0.5100572,0.51681054,0.5222718,0.5032362,0.49141422,0.4996862,0.50001127,0.5028614,0.5096133,0.51006716,0.5089665,0.4985879,0.50097084,0.5077416,0.51280725,0.5055169,0.49736854,0.504861,0.5064179,0.5137141,0.5210901,0.49932024,0.49652687,0.499538,0.5138853,0.5179256,0.5340062,0.5077897,0.52383786,0.51257867,0.49210265,0.5186145,0.5307154,0.4964049,0.49801818,0.5062702,0.5109192,0.5096027,0.49974394,0.51272684,0.5068686,0.50655746
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.5283679,0.53060544,0.5398381,0.5245334,0.5396163,0.5435497,0.5500526,0.54182565,0.54203737,0.5637869,0.5511587,0.5227695,0.52551055,0.5354737,0.5363797,0.5434948,0.53982884,0.52995783,0.54054856,0.5248625,0.53321236,0.53801215,0.5330053,0.5166689,0.52147883,0.5344172,0.5081145,0.5393586,0.5242822,0.5298463,0.52467644,0.53348774,0.54372513,0.5309667,0.53662074,0.5465446,0.55257267,0.53615314,0.51124203,0.5300853,0.5342268,0.51132274,0.52120936,0.51610714,0.51926684,0.5121809,0.51824516,0.52821964,0.5147881,0.5093503
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.50729394,0.51680493,0.5112369,0.5055049,0.5267095,0.51857954,0.52269125,0.5154951,0.5188538,0.49138936,0.5196107,0.50815505,0.5163213,0.5099028,0.51673067,0.51760685,0.5188778,0.5205513,0.52133936,0.504554,0.50199986,0.5099642,0.52627563,0.5124762,0.50786376,0.4802001,0.517904,0.50895494,0.4999367,0.5191822,0.5053005,0.5280064,0.5255007,0.5115049,0.52068377,0.52070856,0.5178419,0.5233482,0.49339867,0.5236475,0.5147305,0.48990425,0.49886876,0.50708234,0.49958014,0.48156738,0.50751424,0.48948717,0.49122477,0.5122717
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.49667698,0.4880292,0.4937124,0.47639343,0.48495185,0.4930452,0.49983138,0.490167,0.49603766,0.47495824,0.5153447,0.47921786,0.47966665,0.49629426,0.4812463,0.50479525,0.5035603,0.49438494,0.4850472,0.51349854,0.48673403,0.5037366,0.4968561,0.50993264,0.49617356,0.50105166,0.50234574,0.47118905,0.50579077,0.49641186,0.512181,0.49961954,0.5082056,0.49756986,0.48049265,0.49366382,0.50136125,0.48909882,0.4591693,0.51160884,0.54892343,0.47182786,0.485487,0.4949512,0.48852158,0.5124158,0.4979633,0.48627204,0.50684714,0.50727886
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.547523,0.510118,0.5261763,0.53004336,0.51259047,0.5264441,0.5150755,0.5180352,0.52408606,0.53332293,0.51000595,0.52837193,0.515946,0.5269758,0.50890857,0.5294693,0.5270036,0.51727587,0.50434923,0.5109922,0.5216917,0.530278,0.5254072,0.5317994,0.51191354,0.5086519,0.5252777,0.50508195,0.5444826,0.5188314,0.52114993,0.52096605,0.52064526,0.52411705,0.4832446,0.5358103,0.53189784,0.5145266,0.4970228,0.5355725,0.54987204,0.50325435,0.52473164,0.5235401,0.5145187,0.5182327,0.50889236,0.50112945,0.5069964,0.506404
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.50882053,0.5125225,0.5155591,0.5161614,0.4905418,0.51475525,0.50644624,0.4901206,0.51353157,0.5296479,0.46210614,0.51314753,0.50272214,0.515192,0.5049312,0.5069162,0.4996122,0.5037782,0.5007315,0.48554593,0.49195477,0.5236049,0.5077883,0.49188018,0.4968435,0.5163642,0.5016225,0.52250826,0.49932963,0.5028981,0.49627826,0.4978541,0.50204337,0.4997633,0.4855824,0.5174796,0.5088021,0.48534626,0.48760962,0.5129029,0.48143378,0.46606916,0.48929873,0.49728128,0.47420388,0.48436606,0.47607386,0.48271224,0.47696096,0.5073366
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.4647826,0.46222442,0.4468024,0.44106323,0.43225485,0.44978756,0.46419516,0.45494148,0.45267844,0.4749831,0.454473,0.43882176,0.44134203,0.43992105,0.43489194,0.4326209,0.4444033,0.45144528,0.4462505,0.45060173,0.43269518,0.44235137,0.45016468,0.44927087,0.44253665,0.46753332,0.4606745,0.45942676,0.45372075,0.44415966,0.43593398,0.4452033,0.43481314,0.45640743,0.45705837,0.44304675,0.42293033,0.4519319,0.4444391,0.4695178,0.4550624,0.44604084,0.44440758,0.4441329,0.44824722,0.4511612,0.44199607,0.46122423,0.44845694,0.5056303
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.49454647,0.48925284,0.49208346,0.47905448,0.47780758,0.48622978,0.50960064,0.48590654,0.48776937,0.49741066,0.47851542,0.48830965,0.47984138,0.48489848,0.48754236,0.47712383,0.49139893,0.49261618,0.4928099,0.48012415,0.47929826,0.49237138,0.49289155,0.48974106,0.48663488,0.4888179,0.49784046,0.4957621,0.50145686,0.48546878,0.4797257,0.4860236,0.49097165,0.50280815,0.4951206,0.48233655,0.49570888,0.49326247,0.47949377,0.5003061,0.5076567,0.47244635,0.4800802,0.48232666,0.48592213,0.48780632,0.4820106,0.4888149,0.47913778,0.5099003
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.49929848,0.49670497,0.50727,0.49381143,0.49255773,0.5039947,0.518071,0.4993137,0.5040814,0.5084503,0.4904117,0.4999485,0.49225175,0.4966915,0.5012406,0.49313414,0.5051789,0.49588224,0.5055017,0.498956,0.49053082,0.5079711,0.5017561,0.49189025,0.49850342,0.5026153,0.49371332,0.50326157,0.49796495,0.49920484,0.49245995,0.5036265,0.5089455,0.506105,0.507941,0.50385743,0.5131762,0.5048588,0.47650784,0.507363,0.50081354,0.48410857,0.49795544,0.4824497,0.4857851,0.4885981,0.48210225,0.4839151,0.47795483,0.50962317
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.51042384,0.5170753,0.5294198,0.5131205,0.5170284,0.51698035,0.53068656,0.50352645,0.5185456,0.50905836,0.49475905,0.5217034,0.51477915,0.5197625,0.5227466,0.5179676,0.5257385,0.5169285,0.5255934,0.5147202,0.50838274,0.52309304,0.5255588,0.5132839,0.5224567,0.5049574,0.5095055,0.51937556,0.51011246,0.5251236,0.51337385,0.53001976,0.53429985,0.52234405,0.52045405,0.5257872,0.52578884,0.5190667,0.48676386,0.524327,0.5218143,0.4862298,0.51201844,0.5010377,0.49949566,0.49965465,0.4971105,0.4895377,0.49081928,0.5116785
