nama_juri,accuracy,f1_macro,prec_long,rec_long,f1_long,prec_short,rec_short,f1_short,roi_audisi
model_xgb_001,47.78761061946903,47.52459661550571,49.2063492063492,53.44827586206896,51.2396694214876,46.0,41.81818181818181,43.80952380952381,-25.879599981426143
model_xgb_002,47.78761061946903,47.75078369905956,49.03846153846153,43.96551724137931,46.36363636363636,46.72131147540984,51.81818181818182,49.137931034482754,-15.647628049495497
model_xgb_003,50.88495575221239,50.86090380208027,52.38095238095239,47.41379310344828,49.7737556561086,49.586776859504134,54.54545454545454,51.94805194805194,8.953200369513093
model_xgb_004,50.442477876106196,50.192837465564736,52.12765957446809,42.241379310344826,46.666666666666664,49.24242424242424,59.09090909090909,53.71900826446281,1.0387777628884123
model_xgb_005,45.13274336283185,44.607843137254896,46.96969696969697,53.44827586206896,50.0,42.5531914893617,36.36363636363637,39.21568627450981,-29.458446262538768
model_xgb_006,48.23008849557522,47.86157941437445,49.6124031007752,55.172413793103445,52.244897959183675,46.391752577319586,40.909090909090914,43.47826086956522,-25.073401370403044
model_xgb_007,53.09734513274337,51.419532770927965,53.289473684210535,69.82758620689656,60.447761194029844,52.702702702702695,35.45454545454545,42.391304347826086,-9.125386442121975
model_xgb_008,52.654867256637175,52.44537963855185,53.6,57.758620689655174,55.601659751037346,51.48514851485149,47.27272727272727,49.28909952606635,16.329437563467806
model_xgb_009,49.11504424778761,48.825486837182744,50.39370078740157,55.172413793103445,52.674897119341566,47.474747474747474,42.72727272727273,44.97607655502392,1.275763789711141
model_xgb_010,50.442477876106196,50.407523510971785,51.724137931034484,51.724137931034484,51.724137931034484,49.09090909090909,49.09090909090909,49.09090909090909,-4.108515371621717
model_xgb_011,50.88495575221239,49.377459388558165,53.52112676056338,32.758620689655174,40.64171122994652,49.67741935483871,70.0,58.11320754716981,1.685610665649017
model_xgb_012,48.67256637168141,48.344892812105925,50.0,39.6551724137931,44.230769230769226,47.76119402985074,58.18181818181818,52.459016393442624,-20.435781567122014
model_xgb_013,44.690265486725664,44.68051775118961,46.017699115044245,44.827586206896555,45.414847161572055,43.36283185840708,44.54545454545455,43.946188340807176,-12.899990642062074
model_xgb_014,50.88495575221239,50.806941857044805,52.475247524752476,45.689655172413794,48.8479262672811,49.6,56.36363636363636,52.76595744680851,8.957354838154446
model_xgb_015,51.32743362831859,51.293103448275865,52.58620689655172,52.58620689655172,52.58620689655172,50.0,50.0,50.0,25.304831144867652
model_xgb_016,42.92035398230089,42.59554610431803,43.01075268817204,34.48275862068966,38.27751196172249,42.857142857142854,51.81818181818182,46.913580246913575,-23.38879137312324
model_xgb_017,46.017699115044245,45.911801632140616,47.5,49.137931034482754,48.30508474576271,44.339622641509436,42.72727272727273,43.51851851851852,-9.875656475505798
model_xgb_018,51.76991150442478,51.60979825957137,53.608247422680414,44.827586206896555,48.82629107981221,50.3875968992248,59.09090909090909,54.39330543933054,-1.706464847035693
model_xgb_019,48.23008849557522,48.20473644003056,49.56521739130435,49.137931034482754,49.35064935064935,46.846846846846844,47.27272727272727,47.05882352941176,-3.251352921705336
model_xgb_020,48.67256637168141,47.98412698412699,50.0,58.620689655172406,53.96825396825397,46.666666666666664,38.18181818181819,42.0,-17.04641177969945
model_xgb_021,50.442477876106196,49.77777777777778,51.470588235294116,60.3448275862069,55.55555555555556,48.888888888888886,40.0,44.0,-22.422554777746484
model_xgb_022,48.23008849557522,48.107153370621134,49.586776859504134,51.724137931034484,50.63291139240506,46.666666666666664,44.54545454545455,45.58139534883721,-11.874210945368565
model_xgb_023,61.504424778761056,61.485573250279124,62.60869565217392,62.06896551724138,62.33766233766234,60.36036036036037,60.909090909090914,60.633484162895925,46.20943631349505
model_xgb_024,52.654867256637175,52.646523195018304,53.98230088495575,52.58620689655172,53.275109170305676,51.32743362831859,52.72727272727272,52.01793721973094,37.416322110144485
model_xgb_025,46.902654867256636,46.63518299881936,47.87234042553192,38.793103448275865,42.857142857142854,46.21212121212121,55.45454545454545,50.413223140495866,-3.4817787930667463
model_xgb_026,49.11504424778761,49.11404796867352,50.45045045045045,48.275862068965516,49.33920704845815,47.82608695652174,50.0,48.888888888888886,5.460031044496622
model_xgb_027,49.11504424778761,49.10607633109444,50.442477876106196,49.137931034482754,49.78165938864629,47.78761061946903,49.09090909090909,48.4304932735426,-7.20242885343223
model_xgb_028,51.32743362831859,48.60663193583065,51.85185185185185,72.41379310344827,60.431654676258994,50.0,29.09090909090909,36.7816091954023,0.7331459792488317
model_xgb_029,50.88495575221239,50.88399412628488,52.25225225225225,50.0,51.10132158590308,49.56521739130435,51.81818181818182,50.66666666666667,13.861766975782189
model_xgb_030,47.34513274336283,47.34410181106216,48.64864864864865,46.55172413793103,47.57709251101321,46.08695652173913,48.18181818181818,47.11111111111111,-19.736483382636777
model_xgb_031,47.78761061946903,47.78352130325815,49.074074074074076,45.689655172413794,47.32142857142857,46.61016949152542,50.0,48.24561403508772,-18.636917261935857
model_xgb_032,50.88495575221239,49.678040560871395,51.724137931034484,64.65517241379311,57.47126436781609,49.382716049382715,36.36363636363637,41.8848167539267,7.943209302119499
model_xgb_033,50.0,49.99118804707541,51.32743362831859,50.0,50.65502183406113,48.67256637168141,50.0,49.327354260089685,30.04172875889326
model_xgb_034,54.86725663716814,54.810632792284174,55.932203389830505,56.896551724137936,56.41025641025641,53.70370370370371,52.72727272727272,53.21100917431193,16.231232096670464
model_xgb_035,50.0,49.83401103973913,51.21951219512195,54.310344827586206,52.719665271966534,48.54368932038835,45.45454545454545,46.948356807511736,4.37740645079175
model_xgb_036,46.017699115044245,46.013471177944865,47.32142857142857,45.689655172413794,46.49122807017544,44.73684210526316,46.36363636363636,45.535714285714285,-14.444538433126015
model_xgb_037,44.24778761061947,44.20846394984326,45.689655172413794,45.689655172413794,45.689655172413794,42.72727272727273,42.72727272727273,42.72727272727273,-16.07495887966967
model_xgb_038,53.53982300884957,53.20910973084886,54.263565891472865,60.3448275862069,57.14285714285714,52.57731958762887,46.36363636363636,49.275362318840585,-0.28200075308837996
model_xgb_039,47.78761061946903,47.58647798742138,49.193548387096776,52.58620689655172,50.83333333333333,46.07843137254902,42.72727272727273,44.339622641509436,21.02967333237509
model_xgb_040,50.0,49.77876541267625,51.2,55.172413793103445,53.11203319502075,48.51485148514851,44.54545454545455,46.44549763033176,-8.057483257897626
model_xgb_041,45.13274336283185,44.78247162673392,46.875,51.724137931034484,49.18032786885246,42.857142857142854,38.18181818181819,40.38461538461539,-21.944679054682652
model_xgb_042,50.88495575221239,50.721904649655244,52.03252032520326,55.172413793103445,53.55648535564853,49.51456310679612,46.36363636363636,47.88732394366197,-2.9727168137255946
model_xgb_043,48.67256637168141,48.67256637168141,50.0,47.41379310344828,48.67256637168141,47.41379310344828,50.0,48.67256637168141,-3.3496385991871422
model_xgb_044,49.557522123893804,49.49423665019995,50.98039215686274,44.827586206896555,47.706422018348626,48.38709677419355,54.54545454545454,51.28205128205128,14.072538123797948
model_xgb_045,49.11504424778761,48.006481685238164,50.649350649350644,33.62068965517241,40.41450777202073,48.322147651006716,65.45454545454545,55.5984555984556,11.565615276968492
model_xgb_046,50.0,47.5336414997432,52.459016393442624,27.586206896551722,36.15819209039548,49.09090909090909,73.63636363636363,58.909090909090914,-3.594473811419903
model_xgb_047,50.88495575221239,50.88399412628488,52.293577981651374,49.137931034482754,50.66666666666667,49.572649572649574,52.72727272727272,51.10132158590308,18.73509217443134
model_xgb_048,50.0,49.71547837044913,51.181102362204726,56.03448275862068,53.49794238683128,48.484848484848484,43.63636363636363,45.933014354066984,-9.462765565464268
model_xgb_049,49.557522123893804,49.55357142857143,50.89285714285714,49.137931034482754,50.0,48.24561403508772,50.0,49.107142857142854,26.662312010762847
model_xgb_050,51.76991150442478,51.495461436981905,52.75590551181102,57.758620689655174,55.144032921810705,50.505050505050505,45.45454545454545,47.84688995215311,16.898562609072428
