tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_013,model_gru_017,model_gru_040,model_gru_039,model_gru_049,model_gru_031,model_gru_041,model_gru_027,model_gru_018,model_gru_023,model_gru_033,model_gru_035,model_gru_008,model_gru_045,model_gru_012,model_gru_022,model_gru_038,model_gru_001,model_gru_021,model_gru_042,model_gru_050,model_gru_044,model_gru_028,model_gru_032,model_gru_024,model_gru_048,model_gru_004,model_gru_046,model_gru_016,model_gru_007,model_gru_003,model_gru_005,model_gru_030,model_gru_036,model_gru_002,model_gru_009,model_gru_019,model_gru_011,model_gru_029,model_gru_020,model_gru_015,model_gru_025,model_gru_034,model_gru_043,model_gru_037,model_gru_047,model_gru_026,model_gru_006,model_gru_010,model_gru_014
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.45880315,0.5083047,0.50738657,0.518609,0.5160579,0.5081299,0.4896237,0.5085446,0.5236777,0.4833418,0.5210504,0.51291126,0.48416445,0.4936093,0.48580703,0.5159621,0.5224661,0.5181459,0.4918959,0.4931819,0.51928675,0.45566145,0.49947983,0.4945509,0.50380665,0.49316242,0.52742124,0.50564617,0.517929,0.51855487,0.5110738,0.49749863,0.4801239,0.51667494,0.5108343,0.47076043,0.5437205,0.4942976,0.497294,0.5097193,0.51584804,0.5239666,0.5219018,0.51410955,0.51329607,0.47091633,0.4485123,0.45151702,0.46315104,0.48240656
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.43064508,0.53083503,0.51625055,0.5214204,0.5252562,0.54774016,0.47105247,0.53013206,0.49171034,0.51709807,0.5060795,0.54324543,0.5508579,0.5217388,0.50159615,0.5318696,0.51195115,0.5418968,0.51690537,0.53058714,0.51920193,0.4466811,0.5301911,0.53517556,0.51026076,0.5233221,0.53943384,0.5265511,0.5153642,0.53043145,0.5225899,0.528915,0.4846189,0.50994766,0.52990127,0.45355844,0.54943544,0.5023304,0.5266628,0.5043516,0.5019517,0.5088553,0.5218872,0.51871186,0.50630546,0.46435723,0.44573748,0.45872286,0.45507827,0.49397016
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.4450798,0.5188848,0.5198812,0.51474255,0.5126031,0.49045724,0.4800903,0.5067471,0.50304306,0.5101808,0.51566404,0.50072813,0.51052207,0.50803167,0.48076075,0.52322906,0.5133362,0.51454204,0.49245724,0.51101756,0.49962056,0.46802872,0.51107246,0.52020174,0.49275327,0.5041534,0.5294538,0.5051841,0.5016907,0.52532226,0.5226824,0.50523,0.4930917,0.49211246,0.50275046,0.46725225,0.5440515,0.49178115,0.50505954,0.51473373,0.50505435,0.53314424,0.52829516,0.51048845,0.5059852,0.47216836,0.44880274,0.47003704,0.46193558,0.48043233
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.53319764,0.47963232,0.4965268,0.49924785,0.52014935,0.47890696,0.5558306,0.47210526,0.5228482,0.47978342,0.50979733,0.5030803,0.48381728,0.49845496,0.48366955,0.49371797,0.49433845,0.50922686,0.47701323,0.44546962,0.56953233,0.54315895,0.49190825,0.4997842,0.48953116,0.5004483,0.48533446,0.520005,0.5142402,0.49903697,0.5183186,0.5044111,0.47941345,0.50929916,0.48800075,0.50845164,0.5610151,0.50305414,0.4459109,0.5540762,0.57441515,0.55665034,0.5266943,0.50909525,0.5335115,0.48665395,0.4751801,0.456152,0.48341826,0.44254524
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.5590429,0.5214255,0.5329852,0.5258599,0.51585615,0.50041324,0.5620969,0.50828683,0.5214281,0.52313155,0.5153328,0.5175712,0.49236426,0.52390444,0.50411767,0.51649857,0.51681226,0.5186893,0.4918824,0.510283,0.5996014,0.5247026,0.50724334,0.5285813,0.5168155,0.5031376,0.46938956,0.52266085,0.52337664,0.52387536,0.5249819,0.5073031,0.5158886,0.51152784,0.51352614,0.496482,0.54426557,0.52505785,0.41124368,0.5647912,0.5852395,0.5608261,0.5332759,0.51485294,0.54030156,0.4956988,0.4903261,0.43955222,0.48369393,0.44904357
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.5089775,0.51732904,0.503731,0.5026568,0.48715317,0.50869924,0.50220686,0.49328893,0.46913266,0.5028109,0.49084306,0.5038737,0.5119203,0.5070384,0.50541294,0.51589173,0.4997071,0.49663228,0.48327678,0.48485094,0.545336,0.44898617,0.48418579,0.526363,0.48706797,0.50570136,0.5025019,0.48972744,0.4959043,0.49598265,0.49152237,0.47563052,0.49098957,0.45647106,0.49168497,0.47033224,0.5118057,0.4750272,0.4425697,0.52714694,0.52840465,0.5467593,0.54332614,0.51871777,0.5254299,0.48358294,0.47965237,0.44548583,0.47457862,0.46968448
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.4854778,0.4700109,0.47914302,0.48194432,0.4706853,0.46419555,0.4931005,0.4740153,0.46725842,0.45623785,0.47356087,0.47188365,0.43755105,0.4603523,0.49198824,0.48975816,0.48687562,0.4755944,0.45640773,0.45639354,0.52076507,0.44682902,0.45272967,0.44983146,0.4642732,0.45902368,0.5148862,0.4590598,0.48923367,0.48675326,0.48065227,0.46320185,0.44411173,0.4632912,0.4605908,0.47706577,0.52071446,0.44232148,0.46157375,0.51670724,0.52160025,0.54082483,0.53747916,0.51694643,0.52129006,0.4775698,0.46956143,0.45521978,0.47081253,0.46916258
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.46521774,0.49358946,0.50944036,0.5359354,0.5023735,0.4967664,0.48107398,0.5089359,0.5040282,0.47514683,0.51935416,0.5047112,0.47614002,0.49125642,0.47943428,0.516153,0.5187441,0.49963096,0.4879832,0.48299327,0.49992478,0.42822382,0.48923066,0.48802903,0.50187045,0.46937868,0.5235018,0.50157565,0.50480294,0.5085255,0.5044081,0.4948818,0.4866689,0.48779088,0.4966564,0.47206816,0.5043464,0.47190014,0.47224697,0.5049604,0.5141805,0.53533465,0.5381158,0.5139883,0.5186357,0.47554305,0.46741915,0.4597601,0.4636626,0.47827813
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.45884842,0.5069113,0.50069153,0.5118947,0.5015824,0.49952713,0.48824888,0.50809515,0.48498192,0.47981715,0.4983237,0.5023232,0.49243155,0.492327,0.47918946,0.5173653,0.50634336,0.50020593,0.48249957,0.48763272,0.49786684,0.4316664,0.49097005,0.5024732,0.4923982,0.48746094,0.52568555,0.4941551,0.5011022,0.5080001,0.50073683,0.49631578,0.47205096,0.47828457,0.49103716,0.47849855,0.51999325,0.46594945,0.48622265,0.4983915,0.51960504,0.5292941,0.5344551,0.51599073,0.5205823,0.47227144,0.4622272,0.4665621,0.46445078,0.4756006
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.44943437,0.5183958,0.5191361,0.52201116,0.52448434,0.50708264,0.48087606,0.5210593,0.49166745,0.50596,0.51309633,0.51227677,0.5262579,0.51705617,0.4763033,0.5218186,0.5059095,0.5055728,0.500693,0.5100875,0.48882288,0.42953724,0.51394767,0.524012,0.50780624,0.5010441,0.52852696,0.51357627,0.5039213,0.5111046,0.5111747,0.51300174,0.49800527,0.48291653,0.49629134,0.47376806,0.5140644,0.48042557,0.48917696,0.49812758,0.5142925,0.5292047,0.5374783,0.5140388,0.5190744,0.47135982,0.46620348,0.4742691,0.46111867,0.47738993
