tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_gru_034,model_gru_042,model_gru_002,model_gru_010,model_gru_035,model_gru_050,model_gru_003,model_gru_049,model_gru_021,model_gru_016,model_gru_025,model_gru_030,model_gru_008,model_gru_012,model_gru_045,model_gru_014,model_gru_004,model_gru_005,model_gru_039,model_gru_029,model_gru_036,model_gru_047,model_gru_037,model_gru_015,model_gru_007,model_gru_040,model_gru_033,model_gru_031,model_gru_001,model_gru_044,model_gru_023,model_gru_032,model_gru_019,model_gru_006,model_gru_013,model_gru_048,model_gru_017,model_gru_043,model_gru_009,model_gru_011,model_gru_020,model_gru_022,model_gru_026,model_gru_038,model_gru_041,model_gru_046,model_gru_018,model_gru_024,model_gru_027,model_gru_028
2026-01-03,1.0,-1.1034116873888166e-05,1.2957897739232105,0.99005111234531,0.6235715,0.49966952,0.52656394,0.540244,0.60631084,0.6166823,0.5830969,0.50715214,0.6661339,0.5908729,0.5458252,0.5885659,0.5522008,0.5592164,0.5787917,0.51221216,0.6629105,0.5658617,0.61998683,0.5104276,0.5820789,0.5080093,0.52053815,0.524266,0.5486463,0.51168686,0.5919749,0.534819,0.5994424,0.54113036,0.5281259,0.5285202,0.49821776,0.517465,0.5482334,0.5231247,0.49753374,0.4820372,0.53426194,0.52189595,0.5377308,0.5286451,0.5339832,0.5187886,0.52931434,0.5374532,0.49398825,0.49887463,0.48673776,0.49094442
2026-01-04,1.0,-0.0163020432437238,3.4990375212865805,2.5137383113592904,0.47671878,0.50633174,0.5332607,0.49100268,0.5026968,0.46257576,0.4041142,0.48591033,0.4457715,0.40792358,0.48134947,0.47375995,0.49873683,0.4698197,0.50050396,0.49092776,0.4704549,0.5044703,0.47290742,0.47421744,0.4422551,0.49452698,0.50185734,0.44014323,0.52594274,0.49383807,0.43144432,0.48474526,0.5040649,0.55735236,0.44300088,0.49821517,0.49235636,0.4808108,0.54144084,0.5218451,0.39504364,0.4813635,0.52035195,0.5193471,0.51716214,0.51966673,0.52955526,0.51978874,0.5247592,0.49769184,0.48025948,0.48406553,0.47328064,0.4707443
2026-01-05,0.0,-2.805643002547868,0.6210504435895601,-0.11912093706725,0.3951757,0.50978065,0.5303714,0.46956822,0.4534713,0.39909655,0.361779,0.48264503,0.4063019,0.3603645,0.47854534,0.38111937,0.45519072,0.4521887,0.47823015,0.4794137,0.4086471,0.5063628,0.4378027,0.46988338,0.42915004,0.49759597,0.48102856,0.42749062,0.4939203,0.48856932,0.40524292,0.4645278,0.47478285,0.544613,0.42538708,0.4532988,0.49058574,0.45868745,0.5297777,0.52929354,0.4105113,0.48538285,0.51094073,0.5117383,0.5080619,0.52434206,0.51836675,0.53321326,0.5166726,0.48753664,0.4767589,0.48509488,0.47542968,0.48324943
2026-01-06,0.0,-3.3322591363202543,0.0,-2.57567322610848,0.3806646,0.49590114,0.49080962,0.4619952,0.35888124,0.37152687,0.4009677,0.4959884,0.41091082,0.38050187,0.48216754,0.28364873,0.41151708,0.45956853,0.42842168,0.47386277,0.387863,0.46351236,0.34832713,0.47583115,0.45197445,0.49815178,0.473814,0.44943982,0.4551871,0.4854717,0.43706137,0.4443133,0.38642284,0.49045587,0.42576864,0.38361007,0.48786226,0.437013,0.49061248,0.5107078,0.3776734,0.48542994,0.4969764,0.5049091,0.5136153,0.5117377,0.51400506,0.5235239,0.50482816,0.4897787,0.47064906,0.48351276,0.47916427,0.46878964
2026-01-07,0.0,-2.2728618434127457,0.3538121107200562,-0.28955845252425,0.4307124,0.48793614,0.46961913,0.46860003,0.35069123,0.37795484,0.42845893,0.50263256,0.3938385,0.3808499,0.48141536,0.31284642,0.44101092,0.4617929,0.43648937,0.47630742,0.41673526,0.46464306,0.34732807,0.47709733,0.43859518,0.49254057,0.47820777,0.4587376,0.46796653,0.48689178,0.43573543,0.44403988,0.36394972,0.48824507,0.4224212,0.39165086,0.48834574,0.43974346,0.48947152,0.50274765,0.3790737,0.483228,0.49396172,0.50828946,0.5175838,0.5024898,0.52004033,0.51482016,0.50653255,0.49418136,0.47243688,0.48076996,0.47265306,0.45758742
2026-01-08,0.0,-1.5546458976333632,1.0727762843917097,-0.50479560758538,0.5317388,0.4892918,0.4791429,0.49248734,0.43260238,0.4795485,0.4953574,0.5091078,0.48547286,0.46825027,0.5021056,0.42945164,0.49583724,0.48951837,0.48542455,0.49176395,0.5266343,0.50419396,0.4318932,0.49001387,0.47811064,0.49383283,0.49225622,0.48884246,0.5010838,0.49526578,0.4955315,0.47691837,0.4306029,0.5054875,0.459955,0.43981236,0.4928078,0.46514592,0.50663745,0.5024866,0.42903456,0.4847837,0.51076275,0.5152544,0.5239628,0.5026491,0.5282455,0.5119385,0.5141451,0.5106541,0.48264512,0.4847531,0.46904033,0.46112773
2026-01-09,0.0,-0.2621224213731839,0.2101908007801602,-0.15079553615388,0.61563575,0.49562708,0.49644464,0.5178813,0.54185736,0.5905182,0.559234,0.5149836,0.5979532,0.5673981,0.52288586,0.545867,0.541086,0.5291936,0.5391584,0.5075928,0.63333535,0.5474338,0.54205996,0.5066988,0.5456268,0.5004091,0.50874484,0.5240995,0.5331395,0.5057017,0.56449836,0.51662725,0.5220797,0.5221401,0.5137227,0.49882224,0.4980605,0.4968914,0.52713567,0.50723785,0.4914277,0.48886827,0.5278863,0.51951367,0.53058356,0.5116763,0.53317183,0.5132333,0.52267486,0.53114134,0.49458206,0.49294612,0.47450635,0.4748223
2026-01-10,1.0,-0.2973322532852666,0.8572537712954149,0.56077122089449,0.6374407,0.49762312,0.50565344,0.53180474,0.5779055,0.62463737,0.57901615,0.5142868,0.62956715,0.5798377,0.53355384,0.59186524,0.5567898,0.5447902,0.5577026,0.5126227,0.6608345,0.5582157,0.5858612,0.5109224,0.55781794,0.50319105,0.51391834,0.5310098,0.5456041,0.5081219,0.585215,0.5319966,0.5560709,0.5305272,0.5236612,0.5220474,0.50037545,0.511115,0.5368976,0.5107566,0.50608426,0.48729935,0.53445405,0.522682,0.53482324,0.5152805,0.5361722,0.51265454,0.52673334,0.53646123,0.49616534,0.49380034,0.47563565,0.47758126
2026-01-11,1.0,-0.9773731181856038,1.641480167142524,0.3099670437196,0.5122448,0.5060529,0.5256128,0.49552572,0.48419127,0.47615945,0.4185842,0.49392554,0.4360607,0.40779793,0.48658597,0.5261168,0.5142703,0.46099976,0.49484077,0.49289382,0.47077817,0.51182693,0.47724923,0.4764181,0.4281152,0.4916467,0.49803868,0.45320085,0.53404206,0.49503016,0.45323384,0.48826206,0.48560837,0.5635904,0.436773,0.50652426,0.49798375,0.48372412,0.54068017,0.51620567,0.42261165,0.48653325,0.53165156,0.52574146,0.5182203,0.51180786,0.5374514,0.51542646,0.5249798,0.50324625,0.4870113,0.48113886,0.46492463,0.456307
2026-01-12,1.0,-0.2780977827798945,5.538202782590246,4.4116152506374195,0.45358282,0.51720715,0.53963184,0.48443112,0.49694616,0.4676432,0.40652007,0.49351013,0.4666617,0.4038767,0.49498525,0.48635927,0.48880094,0.4751674,0.508443,0.49513835,0.46501538,0.5376493,0.5123828,0.47878727,0.4808527,0.50374675,0.48939145,0.46563044,0.51737857,0.497587,0.47967005,0.49185795,0.5090909,0.55379546,0.47079557,0.49020782,0.49870896,0.47822452,0.5390516,0.5281928,0.4692871,0.49528405,0.5312866,0.5178505,0.51219136,0.52355456,0.52531624,0.5322717,0.5189486,0.50176257,0.48883528,0.490576,0.47529474,0.48829776
