tanggal,target_asli,wasit_low,wasit_high,wasit_target,model_lstm_018,model_lstm_004,model_lstm_047,model_lstm_038,model_lstm_011,model_lstm_029,model_lstm_016,model_lstm_014,model_lstm_043,model_lstm_026,model_lstm_025,model_lstm_001,model_lstm_036,model_lstm_024,model_lstm_032,model_lstm_042,model_lstm_046,model_lstm_027,model_lstm_013,model_lstm_017,model_lstm_028,model_lstm_010,model_lstm_022,model_lstm_003,model_lstm_045,model_lstm_007,model_lstm_033,model_lstm_023,model_lstm_037,model_lstm_049,model_lstm_050,model_lstm_035,model_lstm_044,model_lstm_002,model_lstm_015,model_lstm_006,model_lstm_019,model_lstm_031,model_lstm_008,model_lstm_009,model_lstm_012,model_lstm_020,model_lstm_005,model_lstm_041,model_lstm_034,model_lstm_039,model_lstm_030,model_lstm_048,model_lstm_040,model_lstm_021
2025-09-25,1.0,-0.3441133437682889,1.190659576674615,0.59364982695478,0.49820083,0.48846564,0.5024774,0.5078712,0.5869523,0.5691152,0.56862307,0.566829,0.5531589,0.5291916,0.5726482,0.5475978,0.5664913,0.54925436,0.48013523,0.52382857,0.53528404,0.530989,0.48671213,0.5324581,0.53051054,0.48041165,0.53631383,0.51741457,0.57587117,0.5543412,0.5062421,0.5310179,0.5412556,0.5614912,0.5265967,0.50063735,0.5234984,0.5505915,0.5343557,0.5289278,0.51317656,0.5040663,0.5623399,0.53908724,0.52142084,0.50214046,0.57862455,0.52994317,0.5450579,0.5028122,0.474253,0.5334696,0.5615731,0.55463094
2025-09-26,0.0,-0.52952953138212,0.0915731903978601,-0.00694091932618392,0.6044637,0.5788955,0.5981737,0.5652031,0.6428939,0.58512765,0.6077183,0.57696384,0.61250675,0.5729775,0.5992437,0.6017402,0.588474,0.5843678,0.600502,0.5900518,0.5532585,0.57240665,0.62476945,0.5654405,0.5690251,0.5252953,0.5960281,0.53000313,0.5832495,0.66454196,0.5712654,0.64008623,0.5926158,0.6151406,0.6040768,0.6041873,0.6179612,0.5929276,0.58212996,0.5711591,0.5980403,0.5662747,0.6191856,0.6607584,0.5345452,0.63245374,0.66747034,0.5634758,0.61860585,0.58961433,0.60601103,0.59354675,0.6198068,0.63344294
2025-09-27,1.0,-0.4075027126504267,2.4454579062341457,2.2797220643522302,0.43711993,0.44185787,0.43828082,0.43076876,0.50906473,0.5334651,0.5177909,0.4892477,0.40482196,0.46742806,0.51393074,0.4723401,0.48216343,0.5179301,0.44748113,0.4333825,0.49426907,0.49917716,0.44670513,0.36245614,0.5149863,0.4338527,0.49607405,0.4405924,0.5026457,0.453398,0.44767565,0.46494806,0.5157783,0.46793485,0.49376923,0.41803163,0.45176172,0.49563238,0.48438492,0.522169,0.45611668,0.4520935,0.44475088,0.45986232,0.4836874,0.41772175,0.48303866,0.4189292,0.4191536,0.44033772,0.43571615,0.46107092,0.4422372,0.4822449
2025-09-28,1.0,-0.539325100910744,1.9739438733178485,1.89695620345703,0.4407369,0.44903266,0.40882838,0.40457162,0.40692037,0.39222988,0.3898666,0.38240063,0.37382028,0.35605866,0.38196036,0.3323168,0.3587664,0.35769138,0.4053857,0.42711723,0.36621097,0.40257305,0.42490202,0.43534794,0.4100986,0.367738,0.3555261,0.36321276,0.36994115,0.42426476,0.37819934,0.406385,0.39101467,0.35803914,0.41929722,0.34271854,0.39829803,0.37050113,0.3869819,0.3573979,0.40626025,0.38453057,0.48008496,0.36061442,0.35217357,0.36124253,0.4189091,0.4328765,0.38364372,0.3861659,0.3739362,0.35285136,0.4211282,0.386782
2025-09-29,0.0,-1.4589877796575488,0.4190592799016273,-0.23036354107678,0.5292031,0.4894464,0.5071539,0.498968,0.49200982,0.51066226,0.50035924,0.51178056,0.5321778,0.45508713,0.4514824,0.4750141,0.506588,0.40947947,0.49753404,0.5012204,0.517024,0.5133948,0.5494468,0.5617989,0.48414868,0.5274348,0.49541414,0.5201431,0.452592,0.51347244,0.5192742,0.4878892,0.4880722,0.49172753,0.4469171,0.47466508,0.48827252,0.47863322,0.505247,0.48387924,0.5049939,0.50912917,0.5539783,0.507037,0.48254412,0.56554866,0.54080355,0.5710997,0.48763305,0.53191006,0.5392126,0.5036265,0.5644744,0.5502521
2025-09-30,1.0,-0.0721529610857708,3.954283068166354,3.90866760019979,0.46238872,0.46449438,0.47640392,0.49644336,0.5420523,0.5764785,0.5854378,0.5943909,0.554637,0.5536182,0.5421329,0.56617284,0.61048126,0.52501976,0.46136674,0.4837423,0.61563945,0.57574207,0.5403736,0.502023,0.54427785,0.5944925,0.63272727,0.61089605,0.5743635,0.49442074,0.6029064,0.5252837,0.55245435,0.57425946,0.45490676,0.5423116,0.5467804,0.5650414,0.5506878,0.5784134,0.5169107,0.5447265,0.49235734,0.5256845,0.59587747,0.5525324,0.51645756,0.55598307,0.54497033,0.5190591,0.55116224,0.57946956,0.5415085,0.5799082
2025-10-01,1.0,-0.266538148620893,2.0258682820382137,1.61790488991379,0.36287493,0.40180027,0.37169403,0.3831168,0.43658036,0.47189334,0.4435034,0.43468678,0.38648728,0.42726395,0.4193033,0.41313097,0.4627187,0.4461906,0.34064314,0.35777056,0.4682211,0.45486572,0.33914238,0.41783056,0.42692825,0.39707845,0.4595663,0.44927934,0.49237913,0.38006854,0.4065848,0.38870576,0.42350587,0.45190814,0.3504886,0.35085443,0.3994447,0.4252107,0.4046908,0.44335106,0.39107013,0.3927414,0.46213216,0.36407426,0.47549966,0.30162346,0.35156205,0.3754009,0.41522458,0.34666952,0.31856558,0.39748362,0.41221443,0.38249776
2025-10-02,1.0,-1.0685417835820217,2.754106024473794,1.4027586512955799,0.51756686,0.57049346,0.5168837,0.5025502,0.6044644,0.5729108,0.57043314,0.5596619,0.55504566,0.53715444,0.56871694,0.54199,0.5687511,0.55353653,0.49938837,0.5083905,0.5400503,0.5495903,0.49892786,0.60661775,0.52738523,0.5013056,0.55517906,0.5223215,0.5897938,0.54976964,0.53396577,0.546328,0.5577684,0.56226164,0.53535956,0.5048874,0.55135816,0.5623437,0.529276,0.53669447,0.5195622,0.51907593,0.63836914,0.55986077,0.5304884,0.4879667,0.5475817,0.51438224,0.5500102,0.523013,0.47042456,0.55121106,0.5684551,0.5506345
2025-10-03,1.0,-0.5924314329892795,0.4636137462628792,0.12999597126279,0.5973964,0.58406377,0.5543486,0.50772554,0.62355316,0.5642696,0.5713493,0.547888,0.55974174,0.54646754,0.57530606,0.5427957,0.5471377,0.5571339,0.5874524,0.5390073,0.51551425,0.55718994,0.5884751,0.5979034,0.54724115,0.50345534,0.5653448,0.49630943,0.5697851,0.6452402,0.54404724,0.6049606,0.57182926,0.55491126,0.57925385,0.53496003,0.6085078,0.5603685,0.53757215,0.5306593,0.5347653,0.52806485,0.6280553,0.6174507,0.51861155,0.5495364,0.5736983,0.53974175,0.5760284,0.5567507,0.5296865,0.5503486,0.580847,0.5700395
2025-10-04,1.0,-0.208566000839999,2.674426027441919,0.88770689789275,0.510046,0.40695208,0.50139874,0.49918166,0.59224206,0.5640836,0.5586549,0.5333218,0.4983177,0.5108707,0.55698615,0.53090996,0.52838266,0.54991037,0.51333106,0.48339173,0.5170529,0.5544467,0.5294493,0.3696215,0.5329012,0.50008696,0.5536162,0.47755766,0.5552669,0.55658394,0.5349504,0.54214275,0.5840799,0.5325475,0.56507933,0.51350075,0.5520746,0.54984164,0.51740986,0.5447391,0.5003799,0.5145022,0.5410427,0.52149975,0.5182421,0.49736613,0.5612431,0.50558996,0.5337631,0.5286337,0.49220324,0.5418547,0.5337231,0.54216003
